time,tempce,luftdruck,co2,laut,hell
2022-08-18/19:31:19,27.4,987.0,2734.0,65.0,22.5
2022-08-18/19:31:20,27.4,987.0,2734.0,62.0,22.5
2022-08-18/19:31:21,27.4,987.0,2734.0,62.0,22.5
2022-08-18/19:31:22,27.4,987.0,2734.0,64.0,22.5
2022-08-18/19:31:23,27.4,987.0,2734.0,64.0,22.5
2022-08-18/19:31:24,27.4,987.0,2734.0,65.0,22.5
2022-08-18/19:31:25,27.4,987.0,2734.0,65.0,22.5
2022-08-18/19:31:27,27.3,987.0,2728.0,60.0,22.5
2022-08-18/19:31:28,27.3,987.0,2728.0,60.0,22.5
2022-08-18/19:31:29,27.3,987.0,2728.0,59.0,9.6
2022-08-18/19:31:30,27.3,987.0,2728.0,59.0,10.4
2022-08-18/19:31:31,27.3,987.0,2728.0,64.0,22.5
