time,tempce,luftdruck,co2,laut,hell
2022-02-22/17:47:01,23.5,993.0,1928.0,66.0,1.7
2022-02-22/17:47:02,23.5,993.0,1928.0,66.0,2.5
2022-02-22/17:47:04,23.5,993.0,1928.0,66.0,2.9
2022-02-22/17:47:05,23.5,993.0,1928.0,66.0,3.3
2022-02-22/17:47:06,23.5,993.0,1928.0,66.0,3.3
2022-02-22/17:47:07,23.5,993.0,1928.0,66.0,3.2
2022-02-22/17:47:08,23.5,993.0,1928.0,66.0,2.5
2022-02-22/17:47:09,23.5,993.0,1928.0,65.0,2.5
2022-02-22/17:47:10,23.5,993.0,1928.0,65.0,2.9
2022-02-22/17:47:11,23.6,993.0,1927.0,57.0,3.1
2022-02-22/17:47:12,23.6,993.0,1927.0,57.0,2.8
2022-02-22/17:47:13,23.6,993.0,1927.0,66.0,3.3
