time,tempce,luftdruck,co2,laut,hell
2022-02-22/16:40:50,22.6,993.0,1499.0,56.0,17.5
2022-02-22/16:40:51,22.6,993.0,1499.0,66.0,18.3
2022-02-22/16:40:52,22.6,993.0,1499.0,66.0,18.3
2022-02-22/16:40:53,22.6,993.0,1499.0,66.0,18.3
2022-02-22/16:40:54,22.6,993.0,1499.0,66.0,18.3
2022-02-22/16:40:55,22.6,993.0,1499.0,66.0,18.3
2022-02-22/16:40:57,22.6,993.0,1499.0,66.0,18.3
2022-02-22/16:40:58,22.6,993.0,1499.0,66.0,18.3
2022-02-22/16:40:59,22.6,993.0,1499.0,66.0,18.3
2022-02-22/16:41:00,22.6,993.0,1499.0,66.0,18.3
2022-02-22/16:41:01,22.6,993.0,1499.0,66.0,18.3
2022-02-22/16:41:02,22.6,993.0,1499.0,66.0,18.3
2022-02-22/16:41:03,22.6,993.0,1499.0,66.0,18.3
2022-02-22/16:41:04,22.6,993.0,1498.0,58.0,18.3
2022-02-22/16:41:05,22.6,993.0,1498.0,58.0,18.2
2022-02-22/16:41:06,22.6,993.0,1498.0,66.0,18.3
2022-02-22/16:41:07,22.6,993.0,1498.0,66.0,18.3
2022-02-22/16:41:09,22.6,993.0,1498.0,64.0,16.9
2022-02-22/16:41:10,22.6,993.0,1498.0,64.0,16.8
2022-02-22/16:41:11,22.6,993.0,1498.0,66.0,17.6
2022-02-22/16:41:12,22.6,993.0,1498.0,66.0,18.3
