time,tempce,luftdruck,co2,laut,hell
2022-08-18/19:51:27,27.4,987.0,2864.0,63.0,4.2
2022-08-18/19:51:28,27.4,987.0,2864.0,63.0,4.2
2022-08-18/19:51:29,27.4,987.0,2864.0,64.0,4.2
2022-08-18/19:51:30,27.4,987.0,2864.0,64.0,4.2
2022-08-18/19:51:31,27.4,987.0,2864.0,65.0,4.2
2022-08-18/19:51:33,27.4,987.0,2864.0,65.0,4.2
2022-08-18/19:51:34,27.4,987.0,2864.0,65.0,4.2
2022-08-18/19:51:35,27.4,987.0,2864.0,65.0,4.2
2022-08-18/19:51:36,27.4,987.0,2864.0,65.0,4.2
2022-08-18/19:51:37,27.4,987.0,2864.0,65.0,4.2
2022-08-18/19:51:38,27.4,987.0,2864.0,65.0,4.2
2022-08-18/19:51:39,27.4,987.0,2864.0,65.0,4.2
2022-08-18/19:51:40,27.4,987.0,2865.0,54.0,4.2
