time,tempce,luftfeucht,co2,laut,hell
2022-01-09/00:05:04,23.22,980.7,2758.0,325.656,224.8
2022-01-09/00:05:05,23.22,980.7,2758.0,325.656,225.9
2022-01-09/00:05:06,23.22,980.7,2758.0,325.656,225.9
2022-01-09/00:05:07,23.22,980.7,2758.0,325.656,225.9
2022-01-09/00:05:08,23.22,980.7,2758.0,325.656,225.9
2022-01-09/00:05:10,23.17,980.6,2761.0,317.064,225.8
2022-01-09/00:05:11,23.17,980.6,2761.0,317.064,225.8
2022-01-09/00:05:12,23.17,980.6,2761.0,317.064,225.8
2022-01-09/00:05:13,23.17,980.6,2761.0,317.064,225.8
2022-01-09/00:05:14,23.17,980.6,2761.0,317.064,225.7
2022-01-09/00:05:15,23.17,980.6,2761.0,319.176,225.8
2022-01-09/00:05:17,23.17,980.6,2761.0,319.176,225.9
2022-01-09/00:05:18,23.17,980.6,2761.0,319.176,225.9
2022-01-09/00:05:19,23.17,980.6,2761.0,319.176,225.8
2022-01-09/00:05:20,23.17,980.6,2761.0,319.176,225.6
2022-01-09/00:05:21,23.17,980.6,2761.0,323.016,225.8
2022-01-09/00:05:23,23.17,980.6,2761.0,323.016,225.8
2022-01-09/00:05:24,23.17,980.6,2761.0,323.016,225.4
2022-01-09/00:05:25,23.17,980.6,2761.0,323.016,225.8
