time,tempce,luftfeucht,co2,laut,hell
2022-01-08/23:46:38,22,1000,500,30,400
2022-01-08/23:46:41,22,1000,500,30,400
2022-01-08/23:46:44,23.28,981.1,2764.0,24.0,189.8
2022-01-08/23:46:45,23.28,981.1,2764.0,24.0,191.6
2022-01-08/23:46:46,23.28,981.1,2764.0,24.0,195.5
2022-01-08/23:46:47,23.28,981.1,2764.0,340.728,186.5
2022-01-08/23:46:48,23.28,981.1,2764.0,340.728,194.1
2022-01-08/23:46:50,23.28,981.1,2764.0,340.728,190.3
2022-01-08/23:46:51,23.28,981.1,2764.0,340.728,215.5
2022-01-08/23:46:52,23.28,981.1,2764.0,340.728,227.4
2022-01-08/23:46:53,23.32,981.1,2767.0,328.464,226.8
2022-01-08/23:46:54,23.32,981.1,2767.0,328.464,226.8
2022-01-08/23:46:55,23.32,981.1,2767.0,328.464,226.8
2022-01-08/23:46:57,23.32,981.1,2767.0,328.464,226.8
2022-01-08/23:46:58,23.32,981.1,2767.0,328.464,226.8
2022-01-08/23:46:59,23.32,981.1,2767.0,323.136,226.8
2022-01-08/23:47:00,23.32,981.1,2767.0,323.136,226.8
2022-01-08/23:47:01,23.32,981.1,2767.0,323.136,226.8
2022-01-08/23:47:02,23.32,981.1,2767.0,323.136,226.8
2022-01-08/23:47:04,23.32,981.1,2767.0,323.136,226.8
2022-01-08/23:47:05,23.32,981.1,2767.0,322.824,226.8
2022-01-08/23:47:06,23.32,981.1,2767.0,322.824,226.8
2022-01-08/23:47:07,23.32,981.1,2767.0,322.824,226.8
2022-01-08/23:47:08,23.32,981.1,2767.0,322.824,226.8
2022-01-08/23:47:10,23.32,981.1,2767.0,322.824,226.7
2022-01-08/23:47:11,23.33,981.1,2819.0,322.68,226.8
2022-01-08/23:47:12,23.33,981.1,2819.0,322.68,226.8
2022-01-08/23:47:13,23.33,981.1,2819.0,322.68,226.8
2022-01-08/23:47:14,23.33,981.1,2819.0,322.68,226.8
2022-01-08/23:47:15,23.33,981.1,2819.0,322.68,226.8
2022-01-08/23:47:17,23.33,981.1,2819.0,322.08,226.8
2022-01-08/23:47:18,23.33,981.1,2819.0,322.08,226.8
2022-01-08/23:47:19,23.33,981.1,2819.0,322.08,226.8
2022-01-08/23:47:20,23.33,981.1,2819.0,322.08,226.3
2022-01-08/23:47:21,23.33,981.1,2819.0,322.08,226.8
2022-01-08/23:47:23,23.35,981.1,2870.0,347.208,226.5
2022-01-08/23:47:24,23.35,981.1,2870.0,347.208,226.4
2022-01-08/23:47:25,23.35,981.1,2870.0,347.208,226.8
2022-01-08/23:47:26,23.35,981.1,2870.0,347.208,226.8
2022-01-08/23:47:27,23.35,981.1,2870.0,347.208,226.8
2022-01-08/23:47:28,23.35,981.1,2870.0,319.056,226.8
2022-01-08/23:47:30,23.35,981.1,2870.0,319.056,226.8
2022-01-08/23:47:31,23.35,981.1,2870.0,319.056,226.8
2022-01-08/23:47:32,23.35,981.1,2870.0,319.056,226.8
2022-01-08/23:47:33,23.35,981.1,2870.0,319.056,226.8
2022-01-08/23:47:34,23.35,981.1,2870.0,323.952,226.8
2022-01-08/23:47:35,23.35,981.1,2870.0,323.952,226.8
2022-01-08/23:47:37,23.35,981.1,2870.0,323.952,226.2
2022-01-08/23:47:38,23.35,981.1,2870.0,323.952,226.8
2022-01-08/23:47:39,23.35,981.1,2870.0,323.952,226.8
2022-01-08/23:47:40,23.34,981.1,2874.0,322.608,226.8
2022-01-08/23:47:41,23.34,981.1,2874.0,322.608,226.8
2022-01-08/23:47:43,23.34,981.1,2874.0,322.608,226.8
2022-01-08/23:47:44,23.34,981.1,2874.0,322.608,226.8
2022-01-08/23:47:45,23.34,981.1,2874.0,322.608,226.8
2022-01-08/23:47:46,23.34,981.1,2874.0,321.312,226.8
2022-01-08/23:47:47,23.34,981.1,2874.0,321.312,226.8
2022-01-08/23:47:48,23.34,981.1,2874.0,321.312,226.8
2022-01-08/23:47:50,23.34,981.1,2874.0,321.312,226.8
2022-01-08/23:47:51,23.34,981.1,2874.0,321.312,226.8
2022-01-08/23:47:52,23.34,981.1,2874.0,322.104,226.8
2022-01-08/23:47:53,23.34,981.1,2874.0,322.104,226.8
2022-01-08/23:47:54,23.34,981.1,2874.0,322.104,226.8
2022-01-08/23:47:55,23.34,981.1,2874.0,322.104,226.7
2022-01-08/23:47:57,23.34,981.1,2874.0,322.104,226.8
2022-01-08/23:47:58,23.33,980.9999,2859.0,333.936,226.8
2022-01-08/23:47:59,23.33,980.9999,2859.0,333.936,226.8
2022-01-08/23:48:00,23.33,980.9999,2859.0,333.936,226.8
2022-01-08/23:48:01,23.33,980.9999,2859.0,333.936,226.8
2022-01-08/23:48:03,23.33,980.9999,2859.0,333.936,226.8
2022-01-08/23:48:04,23.33,980.9999,2859.0,315.936,226.8
2022-01-08/23:48:05,23.33,980.9999,2859.0,315.936,226.8
2022-01-08/23:48:06,23.33,980.9999,2859.0,315.936,226.8
2022-01-08/23:48:07,23.33,980.9999,2859.0,315.936,226.8
2022-01-08/23:48:08,23.33,980.9999,2859.0,315.936,226.8
2022-01-08/23:48:10,23.33,980.9999,2840.0,326.376,226.8
2022-01-08/23:48:11,23.33,980.9999,2840.0,326.376,226.8
2022-01-08/23:48:12,23.33,980.9999,2840.0,326.376,226.8
2022-01-08/23:48:13,23.33,980.9999,2840.0,326.376,226.8
2022-01-08/23:48:14,23.33,980.9999,2840.0,326.376,226.8
2022-01-08/23:48:16,23.33,980.9999,2840.0,327.192,226.8
2022-01-08/23:48:17,23.33,980.9999,2840.0,327.192,226.8
2022-01-08/23:48:18,23.33,980.9999,2840.0,327.192,226.8
2022-01-08/23:48:19,23.33,980.9999,2840.0,327.192,226.8
2022-01-08/23:48:20,23.33,980.9999,2840.0,327.192,226.8
2022-01-08/23:48:21,23.33,980.9999,2840.0,322.608,226.8
2022-01-08/23:48:23,23.33,980.9999,2840.0,322.608,226.8
2022-01-08/23:48:24,23.33,980.9999,2840.0,322.608,226.8
2022-01-08/23:48:25,23.33,980.9999,2840.0,322.608,226.8
2022-01-08/23:48:26,23.33,980.9999,2840.0,322.608,226.8
2022-01-08/23:48:27,23.28,980.9999,2823.0,321.72,226.8
2022-01-08/23:48:28,23.28,980.9999,2823.0,321.72,226.8
2022-01-08/23:48:30,23.28,980.9999,2823.0,321.72,226.8
2022-01-08/23:48:31,23.28,980.9999,2823.0,321.72,226.8
2022-01-08/23:48:32,23.28,980.9999,2823.0,321.72,226.7
2022-01-08/23:48:33,23.28,980.9999,2823.0,324.864,226.8
2022-01-08/23:48:34,23.28,980.9999,2823.0,324.864,226.8
2022-01-08/23:48:36,23.28,980.9999,2823.0,324.864,226.8
2022-01-08/23:48:37,23.28,980.9999,2823.0,324.864,226.8
2022-01-08/23:48:38,23.28,980.9999,2823.0,324.864,226.8
2022-01-08/23:48:39,23.24,980.9999,2800.0,332.16,226.8
2022-01-08/23:48:40,23.24,980.9999,2800.0,332.16,226.8
2022-01-08/23:48:41,23.24,980.9999,2800.0,332.16,226.8
2022-01-08/23:48:43,23.24,980.9999,2800.0,332.16,226.8
2022-01-08/23:48:44,23.24,980.9999,2800.0,332.16,226.8
2022-01-08/23:48:45,23.24,980.9999,2800.0,324.576,226.8
2022-01-08/23:48:46,23.24,980.9999,2800.0,324.576,226.8
2022-01-08/23:48:47,23.24,980.9999,2800.0,324.576,226.8
2022-01-08/23:48:48,23.24,980.9999,2800.0,324.576,226.8
2022-01-08/23:48:50,23.24,980.9999,2800.0,324.576,226.8
2022-01-08/23:48:51,23.24,980.9999,2800.0,328.92,226.8
2022-01-08/23:48:52,23.24,980.9999,2800.0,328.92,226.8
2022-01-08/23:48:53,23.24,980.9999,2800.0,328.92,225.8
2022-01-08/23:48:54,23.24,980.9999,2800.0,328.92,226.8
2022-01-08/23:48:56,23.24,980.9999,2800.0,328.92,226.8
2022-01-08/23:48:57,23.26,980.9,2779.0,335.808,226.8
2022-01-08/23:48:58,23.26,980.9,2779.0,335.808,226.8
2022-01-08/23:48:59,23.26,980.9,2779.0,335.808,226.8
2022-01-08/23:49:00,23.26,980.9,2779.0,335.808,226.8
2022-01-08/23:49:01,23.26,980.9,2779.0,335.808,226.8
2022-01-08/23:49:03,23.26,980.9,2779.0,322.608,226.8
2022-01-08/23:49:04,23.26,980.9,2779.0,322.608,226.8
2022-01-08/23:49:05,23.26,980.9,2779.0,322.608,226.8
2022-01-08/23:49:06,23.26,980.9,2779.0,322.608,226.8
2022-01-08/23:49:07,23.26,980.9,2779.0,322.608,226.8
2022-01-08/23:49:09,23.26,980.9999,2782.0,326.808,226.8
2022-01-08/23:49:10,23.26,980.9999,2782.0,326.808,226.8
2022-01-08/23:49:11,23.26,980.9999,2782.0,326.808,226.8
2022-01-08/23:49:12,23.26,980.9999,2782.0,326.808,226.8
2022-01-08/23:49:13,23.26,980.9999,2782.0,326.808,226.8
2022-01-08/23:49:14,23.26,980.9999,2782.0,319.608,226.8
2022-01-08/23:49:16,23.26,980.9999,2782.0,319.608,226.8
2022-01-08/23:49:17,23.26,980.9999,2782.0,319.608,226.8
2022-01-08/23:49:18,23.26,980.9999,2782.0,319.608,226.8
2022-01-08/23:49:19,23.26,980.9999,2782.0,319.608,226.8
2022-01-08/23:49:20,23.26,980.9999,2782.0,323.256,226.3
2022-01-08/23:49:21,23.26,980.9999,2782.0,323.256,225.9
2022-01-08/23:49:23,23.26,980.9999,2782.0,323.256,226.4
2022-01-08/23:49:24,23.26,980.9999,2782.0,323.256,226.8
2022-01-08/23:49:25,23.26,980.9999,2782.0,323.256,226.8
2022-01-08/23:49:26,23.25,980.9,2783.0,319.752,226.8
2022-01-08/23:49:27,23.25,980.9,2783.0,319.752,227.6
2022-01-08/23:49:29,23.25,980.9,2783.0,319.752,230.4
2022-01-08/23:49:30,23.25,980.9,2783.0,319.752,230.4
2022-01-08/23:49:31,23.25,980.9,2783.0,319.752,226.8
2022-01-08/23:49:32,23.25,980.9,2783.0,328.008,226.8
