time,tempce,luftdruck,co2,laut,hell
2022-10-06/12:22:34,23.1,1017.0,1090.0,63.0,144.3
2022-10-06/12:22:35,23.1,1017.0,1090.0,63.0,133.1
2022-10-06/12:22:36,23.2,1017.0,1085.0,50.0,117.0
2022-10-06/12:22:37,23.2,1017.0,1085.0,50.0,109.6
2022-10-06/12:22:38,23.2,1017.0,1085.0,62.0,104.0
2022-10-06/12:22:39,23.2,1017.0,1085.0,62.0,99.7
2022-10-06/12:22:40,23.2,1017.0,1085.0,60.0,98.0
2022-10-06/12:22:41,23.2,1017.0,1085.0,60.0,97.1
2022-10-06/12:22:42,23.2,1017.0,1085.0,63.0,95.7
2022-10-06/12:22:44,23.2,1017.0,1085.0,63.0,93.9
2022-10-06/12:22:45,23.2,1017.0,1085.0,62.0,92.80001
2022-10-06/12:22:46,23.2,1017.0,1085.0,62.0,91.7
2022-10-06/12:22:47,23.2,1017.0,1085.0,63.0,90.7
2022-10-06/12:22:48,23.2,1017.0,1085.0,63.0,89.90001
2022-10-06/12:22:49,23.2,1017.0,1085.0,62.0,89.2
2022-10-06/12:22:50,23.2,1017.0,1085.0,62.0,89.2
2022-10-06/12:22:52,23.1,1017.0,1087.0,49.0,88.1
