time,tempce,luftdruck,co2,laut,hell
2022-08-18/19:38:40,27.3,987.0,2788.0,63.0,19.2
2022-08-18/19:38:41,27.3,987.0,2788.0,63.0,19.2
2022-08-18/19:38:42,27.3,987.0,2792.0,53.0,19.2
2022-08-18/19:38:43,27.3,987.0,2792.0,53.0,19.2
2022-08-18/19:38:44,27.3,987.0,2792.0,65.0,19.2
2022-08-18/19:38:45,27.3,987.0,2792.0,65.0,19.2
2022-08-18/19:38:46,27.3,987.0,2792.0,54.0,19.4
2022-08-18/19:38:47,27.3,987.0,2792.0,54.0,20.0
2022-08-18/19:38:49,27.3,987.0,2792.0,50.0,20.0
2022-08-18/19:38:50,27.3,987.0,2792.0,50.0,20.0
2022-08-18/19:38:51,27.3,987.0,2792.0,65.0,15.2
2022-08-18/19:38:52,27.3,987.0,2792.0,65.0,11.8
2022-08-18/19:38:53,27.3,987.0,2792.0,64.0,11.2
2022-08-18/19:38:54,27.3,987.0,2792.0,64.0,10.8
2022-08-18/19:38:55,27.3,987.0,2792.0,62.0,10.8
2022-08-18/19:38:56,27.3,987.0,2792.0,62.0,10.8
2022-08-18/19:38:57,27.3,987.0,2773.0,58.0,13.5
2022-08-18/19:38:58,27.3,987.0,2773.0,58.0,19.2
2022-08-18/19:38:59,27.3,987.0,2773.0,65.0,19.2
2022-08-18/19:39:01,27.3,987.0,2773.0,65.0,19.2
2022-08-18/19:39:02,27.3,987.0,2773.0,61.0,19.2
2022-08-18/19:39:03,27.3,987.0,2773.0,61.0,19.2
2022-08-18/19:39:04,27.3,987.0,2773.0,48.0,19.2
2022-08-18/19:39:05,27.3,987.0,2773.0,48.0,19.2
2022-08-18/19:39:06,27.3,987.0,2773.0,56.0,11.7
2022-08-18/19:39:07,27.3,987.0,2773.0,56.0,6.7
2022-08-18/19:39:08,27.3,987.0,2773.0,55.0,7.9
2022-08-18/19:39:09,27.3,987.0,2773.0,55.0,13.0
2022-08-18/19:39:10,27.3,987.0,2773.0,58.0,10.6
2022-08-18/19:39:11,27.3,987.0,2773.0,58.0,8.3
2022-08-18/19:39:13,27.3,987.0,2775.0,59.0,8.3
2022-08-18/19:39:14,27.3,987.0,2775.0,59.0,7.2
2022-08-18/19:39:15,27.3,987.0,2775.0,65.0,13.5
2022-08-18/19:39:16,27.3,987.0,2775.0,65.0,7.9
2022-08-18/19:39:17,27.3,987.0,2775.0,65.0,7.2
2022-08-18/19:39:18,27.3,987.0,2775.0,65.0,6.7
2022-08-18/19:39:19,27.3,987.0,2775.0,65.0,6.7
2022-08-18/19:39:20,27.3,987.0,2775.0,65.0,6.7
2022-08-18/19:39:21,27.3,987.0,2775.0,65.0,6.7
2022-08-18/19:39:22,27.3,987.0,2775.0,65.0,6.7
2022-08-18/19:39:24,27.3,987.0,2775.0,51.0,6.7
2022-08-18/19:39:25,27.3,987.0,2775.0,51.0,6.7
2022-08-18/19:39:26,27.3,987.0,2762.0,56.0,6.7
2022-08-18/19:39:27,27.3,987.0,2762.0,56.0,6.7
2022-08-18/19:39:28,27.3,987.0,2762.0,56.0,6.7
2022-08-18/19:39:29,27.3,987.0,2762.0,56.0,6.7
2022-08-18/19:39:30,27.3,987.0,2762.0,65.0,6.5
2022-08-18/19:39:31,27.3,987.0,2762.0,65.0,6.7
2022-08-18/19:39:32,27.3,987.0,2762.0,65.0,6.7
2022-08-18/19:39:33,27.3,987.0,2762.0,65.0,6.7
2022-08-18/19:39:34,27.3,987.0,2762.0,65.0,6.6
2022-08-18/19:39:35,27.3,987.0,2762.0,65.0,6.7
2022-08-18/19:39:37,27.3,987.0,2762.0,65.0,14.1
2022-08-18/19:39:38,27.3,987.0,2762.0,65.0,14.2
2022-08-18/19:39:39,27.3,987.0,2762.0,65.0,11.8
2022-08-18/19:39:40,27.3,987.0,2762.0,65.0,19.9
2022-08-18/19:39:41,27.3,987.0,2758.0,55.0,20.0
2022-08-18/19:39:42,27.3,987.0,2758.0,55.0,20.0
2022-08-18/19:39:43,27.3,987.0,2758.0,63.0,20.1
2022-08-18/19:39:44,27.3,987.0,2758.0,63.0,19.3
2022-08-18/19:39:45,27.3,987.0,2758.0,62.0,14.2
2022-08-18/19:39:46,27.3,987.0,2758.0,62.0,20.2
2022-08-18/19:39:47,27.3,987.0,2758.0,62.0,20.0
2022-08-18/19:39:49,27.3,987.0,2758.0,62.0,20.0
2022-08-18/19:39:50,27.3,987.0,2758.0,65.0,20.0
2022-08-18/19:39:51,27.3,987.0,2758.0,65.0,17.6
2022-08-18/19:39:52,27.3,987.0,2758.0,65.0,10.8
2022-08-18/19:39:53,27.3,987.0,2758.0,65.0,10.8
2022-08-18/19:39:54,27.3,987.0,2758.0,64.0,10.8
2022-08-18/19:39:55,27.3,987.0,2758.0,64.0,10.8
2022-08-18/19:39:56,27.3,987.0,2762.0,55.0,10.8
2022-08-18/19:39:57,27.3,987.0,2762.0,55.0,10.8
2022-08-18/19:39:58,27.3,987.0,2762.0,57.0,10.7
2022-08-18/19:40:00,27.3,987.0,2762.0,57.0,10.0
2022-08-18/19:40:01,27.3,987.0,2762.0,57.0,9.4
2022-08-18/19:40:02,27.3,987.0,2762.0,57.0,9.2
2022-08-18/19:40:03,27.3,987.0,2762.0,59.0,9.2
2022-08-18/19:40:04,27.3,987.0,2762.0,59.0,9.2
2022-08-18/19:40:05,27.3,987.0,2762.0,58.0,9.2
2022-08-18/19:40:06,27.3,987.0,2762.0,58.0,9.2
2022-08-18/19:40:07,27.3,987.0,2762.0,62.0,9.2
2022-08-18/19:40:08,27.3,987.0,2762.0,62.0,9.2
2022-08-18/19:40:09,27.3,987.0,2762.0,65.0,9.2
2022-08-18/19:40:10,27.3,987.0,2762.0,65.0,9.2
2022-08-18/19:40:12,27.3,987.0,2763.0,54.0,9.2
2022-08-18/19:40:13,27.3,987.0,2763.0,54.0,9.2
2022-08-18/19:40:14,27.3,987.0,2763.0,65.0,9.2
2022-08-18/19:40:15,27.3,987.0,2763.0,65.0,9.3
2022-08-18/19:40:16,27.3,987.0,2763.0,63.0,9.3
2022-08-18/19:40:17,27.3,987.0,2763.0,63.0,9.3
2022-08-18/19:40:18,27.3,987.0,2763.0,65.0,9.3
2022-08-18/19:40:19,27.3,987.0,2763.0,65.0,9.2
2022-08-18/19:40:20,27.3,987.0,2763.0,65.0,11.0
