time,tempce,luftdruck,co2,laut,hell
2022-10-06/13:10:35,23.9,1017.0,1255.0,61.0,419.2
2022-10-06/13:10:36,23.9,1017.0,1255.0,54.0,420.5
2022-10-06/13:10:37,23.9,1017.0,1255.0,54.0,421.6
2022-10-06/13:10:38,23.9,1017.0,1255.0,60.0,413.5
2022-10-06/13:10:39,23.9,1017.0,1255.0,60.0,412.5
2022-10-06/13:10:40,23.9,1017.0,1255.0,63.0,412.2
2022-10-06/13:10:41,23.9,1017.0,1255.0,63.0,411.7
2022-10-06/13:10:42,23.9,1017.0,1255.0,62.0,412.2
2022-10-06/13:10:43,23.9,1017.0,1255.0,62.0,412.3
2022-10-06/13:10:45,23.9,1017.0,1255.0,62.0,412.5
