time,tempce,luftdruck,co2,laut,hell
2022-02-22/18:00:56,23.9,992.0,1998.0,56.0,3.3
2022-02-22/18:00:57,23.9,992.0,1998.0,64.0,4.1
2022-02-22/18:00:58,23.9,992.0,1998.0,64.0,4.1
2022-02-22/18:00:59,23.9,992.0,1998.0,66.0,3.3
2022-02-22/18:01:00,23.9,992.0,1998.0,66.0,3.9
2022-02-22/18:01:01,23.9,992.0,1998.0,66.0,4.2
2022-02-22/18:01:02,23.9,992.0,1998.0,66.0,3.9
2022-02-22/18:01:03,23.9,992.0,1998.0,66.0,3.3
2022-02-22/18:01:04,23.9,992.0,1998.0,66.0,3.3
2022-02-22/18:01:05,23.9,992.0,1998.0,66.0,3.3
2022-02-22/18:01:06,23.9,992.0,1998.0,66.0,4.2
2022-02-22/18:01:08,23.9,992.0,1998.0,66.0,3.8
2022-02-22/18:01:09,23.9,992.0,1998.0,66.0,3.6
2022-02-22/18:01:10,23.9,993.0,2001.0,56.0,3.8
2022-02-22/18:01:11,23.9,993.0,2001.0,56.0,3.2
2022-02-22/18:01:12,23.9,993.0,2001.0,66.0,3.1
2022-02-22/18:01:13,23.9,993.0,2001.0,66.0,3.3
2022-02-22/18:01:14,23.9,993.0,2001.0,66.0,3.3
2022-02-22/18:01:15,23.9,993.0,2001.0,66.0,4.2
2022-02-22/18:01:16,23.9,993.0,2001.0,66.0,4.4
2022-02-22/18:01:17,23.9,993.0,2001.0,66.0,3.9
2022-02-22/18:01:18,23.9,993.0,2001.0,66.0,3.3
2022-02-22/18:01:20,23.9,993.0,2001.0,66.0,4.2
2022-02-22/18:01:21,23.9,993.0,2001.0,67.0,3.9
2022-02-22/18:01:22,23.9,993.0,2001.0,67.0,3.9
2022-02-22/18:01:23,23.9,993.0,2001.0,66.0,3.0
2022-02-22/18:01:24,23.9,993.0,2001.0,66.0,3.0
2022-02-22/18:01:25,23.9,992.0,2044.0,56.0,3.2
2022-02-22/18:01:26,23.9,992.0,2044.0,56.0,3.3
2022-02-22/18:01:27,23.9,992.0,2044.0,65.0,3.3
2022-02-22/18:01:28,23.9,992.0,2044.0,65.0,3.6
2022-02-22/18:01:29,23.9,992.0,2044.0,66.0,3.7
2022-02-22/18:01:30,23.9,992.0,2044.0,66.0,3.7
2022-02-22/18:01:32,23.9,992.0,2044.0,66.0,3.3
2022-02-22/18:01:36,23.9,992.0,2044.0,66.0,3.1
