time,tempce,luftdruck,co2,laut,hell
2022-02-22/16:48:23,23.4,993.0,1544.0,66.0,18.3
2022-02-22/16:48:24,23.4,993.0,1544.0,66.0,19.2
2022-02-22/16:48:25,23.4,993.0,1544.0,66.0,19.3
2022-02-22/16:48:26,23.4,993.0,1544.0,66.0,19.8
2022-02-22/16:48:27,23.4,993.0,1544.0,66.0,19.9
2022-02-22/16:48:28,23.4,993.0,1544.0,66.0,19.8
2022-02-22/16:48:29,23.4,993.0,1544.0,66.0,19.9
2022-02-22/16:48:30,23.4,993.0,1544.0,66.0,19.6
2022-02-22/16:48:31,23.4,993.0,1544.0,66.0,19.7
2022-02-22/16:48:33,23.4,993.0,1544.0,66.0,19.3
2022-02-22/16:48:34,23.4,993.0,1543.0,57.0,19.2
2022-02-22/16:48:35,23.4,993.0,1543.0,57.0,18.5
2022-02-22/16:48:36,23.4,993.0,1543.0,66.0,18.5
2022-02-22/16:48:37,23.4,993.0,1543.0,66.0,19.2
2022-02-22/16:48:38,23.4,993.0,1543.0,66.0,19.3
2022-02-22/16:48:39,23.4,993.0,1543.0,66.0,19.7
2022-02-22/16:48:40,23.4,993.0,1543.0,66.0,19.7
2022-02-22/16:48:41,23.4,993.0,1543.0,66.0,19.8
2022-02-22/16:48:42,23.4,993.0,1543.0,66.0,19.3
2022-02-22/16:48:43,23.4,993.0,1543.0,66.0,19.5
2022-02-22/16:48:45,23.4,993.0,1543.0,58.0,19.6
2022-02-22/16:48:46,23.4,993.0,1543.0,58.0,19.5
2022-02-22/16:48:47,23.4,993.0,1543.0,54.0,19.5
2022-02-22/16:48:48,23.4,993.0,1543.0,54.0,19.6
2022-02-22/16:48:49,23.4,993.0,1535.0,57.0,19.5
2022-02-22/16:48:50,23.4,993.0,1535.0,57.0,19.4
2022-02-22/16:48:51,23.4,993.0,1535.0,59.0,19.4
2022-02-22/16:48:52,23.4,993.0,1535.0,59.0,19.2
2022-02-22/16:48:53,23.4,993.0,1535.0,63.0,19.3
2022-02-22/16:48:54,23.4,993.0,1535.0,63.0,19.4
2022-02-22/16:48:56,23.4,993.0,1535.0,66.0,19.2
2022-02-22/16:48:57,23.4,993.0,1535.0,66.0,19.2
2022-02-22/16:48:58,23.4,993.0,1535.0,66.0,19.4
2022-02-22/16:48:59,23.4,993.0,1535.0,66.0,19.2
2022-02-22/16:49:00,23.4,993.0,1535.0,66.0,19.2
2022-02-22/16:49:01,23.4,993.0,1535.0,66.0,19.3
2022-02-22/16:49:02,23.4,993.0,1535.0,66.0,19.4
2022-02-22/16:49:03,23.4,993.0,1535.0,66.0,19.2
2022-02-22/16:49:04,23.4,993.0,1535.0,56.0,19.2
2022-02-22/16:49:05,23.4,993.0,1535.0,56.0,19.2
2022-02-22/16:49:06,23.4,993.0,1535.0,66.0,19.2
2022-02-22/16:49:08,23.4,993.0,1535.0,66.0,19.2
2022-02-22/16:49:09,23.4,993.0,1535.0,66.0,19.2
2022-02-22/16:49:12,23.4,993.0,1535.0,66.0,19.1
