time,tempce,luftdruck,co2,laut,hell
2022-08-18/20:02:04,27.3,987.0,2913.0,65.0,11.6
2022-08-18/20:02:05,27.3,987.0,2913.0,65.0,11.7
2022-08-18/20:02:06,27.3,987.0,2913.0,65.0,11.7
2022-08-18/20:02:07,27.3,987.0,2913.0,65.0,11.7
2022-08-18/20:02:08,27.3,987.0,2913.0,65.0,11.7
2022-08-18/20:02:09,27.3,987.0,2938.0,55.0,12.4
2022-08-18/20:02:10,27.3,987.0,2938.0,55.0,12.5
2022-08-18/20:02:11,27.3,987.0,2938.0,64.0,12.5
2022-08-18/20:02:12,27.3,987.0,2938.0,64.0,12.2
2022-08-18/20:02:13,27.3,987.0,2938.0,55.0,11.7
2022-08-18/20:02:14,27.3,987.0,2938.0,55.0,11.7
