time,tempce,luftdruck,co2,laut,hell
2022-02-23/15:54:28,23.4,1002.0,1734.0,64.0,70.8
2022-02-23/15:54:29,23.4,1002.0,1734.0,64.0,70.8
2022-02-23/15:54:30,23.4,1002.0,1734.0,65.0,71.2
2022-02-23/15:54:31,23.4,1002.0,1734.0,65.0,71.7
2022-02-23/15:54:32,23.4,1002.0,1743.0,62.0,71.7
2022-02-23/15:54:33,23.4,1002.0,1743.0,62.0,71.9
2022-02-23/15:54:34,23.4,1002.0,1743.0,59.0,72.3
2022-02-23/15:54:36,23.4,1002.0,1743.0,59.0,71.9
2022-02-23/15:54:37,23.4,1002.0,1743.0,65.0,71.7
2022-02-23/15:54:38,23.4,1002.0,1743.0,65.0,71.4
