time,tempce,luftdruck,co2,laut,hell
2022-02-10/16:53:46,22.4,995.0,1327.0,58.0,186.7
2022-02-10/16:53:47,22.4,995.0,1327.0,65.0,187.4
2022-02-10/16:53:48,22.4,995.0,1327.0,65.0,187.5
2022-02-10/16:53:49,22.4,995.0,1327.0,66.0,187.5
2022-02-10/16:53:50,22.4,995.0,1327.0,66.0,187.5
2022-02-10/16:53:51,22.4,995.0,1327.0,66.0,187.5
2022-02-10/16:53:53,22.4,995.0,1327.0,66.0,187.5
2022-02-10/16:53:54,22.4,995.0,1327.0,66.0,187.5
2022-02-10/16:53:55,22.4,995.0,1327.0,66.0,187.5
2022-02-10/16:53:56,22.4,995.0,1327.0,66.0,187.5
2022-02-10/16:53:57,22.4,995.0,1327.0,66.0,187.5
2022-02-10/16:53:58,22.4,995.0,1327.0,61.0,187.5
2022-02-10/16:53:59,22.4,995.0,1327.0,61.0,187.5
2022-02-10/16:54:00,22.4,995.0,1324.0,61.0,187.5
2022-02-10/16:54:01,22.4,995.0,1324.0,61.0,187.5
2022-02-10/16:54:02,22.4,995.0,1324.0,66.0,187.5
2022-02-10/16:54:03,22.4,995.0,1324.0,66.0,187.5
2022-02-10/16:54:05,22.4,995.0,1324.0,66.0,187.5
2022-02-10/16:54:06,22.4,995.0,1324.0,66.0,187.5
2022-02-10/16:54:07,22.4,995.0,1324.0,66.0,187.5
2022-02-10/16:54:08,22.4,995.0,1324.0,66.0,187.5
2022-02-10/16:54:09,22.4,995.0,1324.0,66.0,187.5
2022-02-10/16:54:10,22.4,995.0,1324.0,66.0,187.5
2022-02-10/16:54:11,22.4,995.0,1324.0,66.0,187.5
2022-02-10/16:54:12,22.4,995.0,1324.0,66.0,187.5
2022-02-10/16:54:13,22.4,995.0,1329.0,63.0,187.5
2022-02-10/16:54:15,22.4,995.0,1329.0,63.0,187.5
2022-02-10/16:54:16,22.4,995.0,1329.0,58.0,187.5
2022-02-10/16:54:17,22.4,995.0,1329.0,58.0,187.5
2022-02-10/16:54:18,22.4,995.0,1329.0,66.0,187.4
