time,tempce,luftfeucht,co2,laut,hell
2022-01-05/18:00:55,22.59,980.2,1218.0,23.664,209.7
2022-01-05/18:00:56,22.59,980.2,1218.0,23.664,209.7
2022-01-05/18:00:57,22.59,980.2,1218.0,23.664,209.7
2022-01-05/18:00:58,22.59,980.2,1218.0,22.248,209.7
2022-01-05/18:00:59,22.59,980.2,1218.0,22.248,209.7
2022-01-05/18:01:00,22.59,980.2,1218.0,22.248,209.7
2022-01-05/18:01:02,22.59,980.2,1218.0,22.248,209.7
2022-01-05/18:01:03,22.59,980.2,1218.0,22.248,209.7
2022-01-05/18:01:04,22.59,980.2,1218.0,22.512,209.7
2022-01-05/18:01:05,22.59,980.2,1218.0,22.512,209.7
2022-01-05/18:01:06,22.59,980.2,1218.0,22.512,209.7
2022-01-05/18:01:08,22.59,980.2,1218.0,22.512,210.2
2022-01-05/18:01:09,22.59,980.2,1218.0,22.512,213.3
2022-01-05/18:01:10,22.58,980.2,1221.0,22.896,213.2
2022-01-05/18:01:11,22.58,980.2,1221.0,22.896,212.4
2022-01-05/18:01:12,22.58,980.2,1221.0,22.896,212.4
2022-01-05/18:01:13,22.58,980.2,1221.0,22.896,212.4
2022-01-05/18:01:15,22.58,980.2,1221.0,22.896,212.7
2022-01-05/18:01:16,22.58,980.2,1221.0,24.144,213.3
2022-01-05/18:01:17,22.58,980.2,1221.0,24.144,213.3
2022-01-05/18:01:18,22.58,980.2,1221.0,24.144,213.3
2022-01-05/18:01:19,22.58,980.2,1221.0,24.144,213.3
2022-01-05/18:01:21,22.58,980.2,1221.0,24.144,213.2
2022-01-05/18:01:22,22.58,980.2,1221.0,22.848,212.5
2022-01-05/18:01:23,22.58,980.2,1221.0,22.848,212.6
2022-01-05/18:01:24,22.58,980.2,1221.0,22.848,212.7
2022-01-05/18:01:25,22.58,980.2,1221.0,22.848,213.3
2022-01-05/18:01:26,22.58,980.2,1221.0,22.848,213.1
2022-01-05/18:01:28,22.6,980.2,1225.0,23.064,212.4
2022-01-05/18:01:29,22.6,980.2,1225.0,23.064,212.4
2022-01-05/18:01:30,22.6,980.2,1225.0,23.064,212.8
2022-01-05/18:01:31,22.6,980.2,1225.0,23.064,213.0
2022-01-05/18:01:32,22.6,980.2,1225.0,23.064,213.1
2022-01-05/18:01:33,22.6,980.2,1225.0,22.848,213.1
2022-01-05/18:01:35,22.6,980.2,1225.0,22.848,213.1
2022-01-05/18:01:36,22.6,980.2,1225.0,22.848,213.1
2022-01-05/18:01:37,22.6,980.2,1225.0,22.848,213.1
2022-01-05/18:01:38,22.6,980.2,1225.0,22.848,213.2
2022-01-05/18:01:39,22.6,980.1,1236.0,22.608,212.9
2022-01-05/18:01:41,22.6,980.1,1236.0,22.608,212.4
2022-01-05/18:01:42,22.6,980.1,1236.0,22.608,212.4
2022-01-05/18:01:43,22.6,980.1,1236.0,22.608,213.1
2022-01-05/18:01:44,22.6,980.1,1236.0,22.608,212.9
2022-01-05/18:01:45,22.6,980.1,1236.0,22.68,212.7
2022-01-05/18:01:46,22.6,980.1,1236.0,22.68,213.0
2022-01-05/18:01:48,22.6,980.1,1236.0,22.68,212.4
2022-01-05/18:01:49,22.6,980.1,1236.0,22.68,212.4
2022-01-05/18:01:50,22.6,980.1,1236.0,22.68,212.4
2022-01-05/18:01:51,22.6,980.1,1236.0,23.064,212.4
2022-01-05/18:01:52,22.6,980.1,1236.0,23.064,212.4
2022-01-05/18:01:54,22.6,980.1,1236.0,23.064,212.4
2022-01-05/18:01:55,22.6,980.1,1236.0,23.064,212.4
2022-01-05/18:01:56,22.6,980.1,1236.0,23.064,212.4
2022-01-05/18:01:57,22.6,980.2,1245.0,22.824,212.5
2022-01-05/18:01:58,22.6,980.2,1245.0,22.824,213.2
2022-01-05/18:01:59,22.6,980.2,1245.0,22.824,213.3
2022-01-05/18:02:01,22.6,980.2,1245.0,22.824,213.3
2022-01-05/18:02:02,22.6,980.2,1245.0,22.824,213.3
2022-01-05/18:02:03,22.6,980.2,1245.0,23.184,213.3
2022-01-05/18:02:04,22.6,980.2,1245.0,23.184,213.3
2022-01-05/18:02:05,22.6,980.2,1245.0,23.184,213.3
2022-01-05/18:02:06,22.6,980.2,1245.0,23.184,213.1
2022-01-05/18:02:08,22.6,980.2,1245.0,23.184,212.9
2022-01-05/18:02:09,22.6,980.2,1253.0,22.8,212.7
2022-01-05/18:02:10,22.6,980.2,1253.0,22.8,213.0
2022-01-05/18:02:11,22.6,980.2,1253.0,22.8,212.7
2022-01-05/18:02:13,22.6,980.2,1253.0,22.8,212.5
2022-01-05/18:02:14,22.6,980.2,1253.0,22.8,212.5
2022-01-05/18:02:15,22.6,980.2,1253.0,23.16,212.8
2022-01-05/18:02:16,22.6,980.2,1253.0,23.16,212.6
2022-01-05/18:02:17,22.6,980.2,1253.0,23.16,213.1
2022-01-05/18:02:18,22.6,980.2,1253.0,23.16,213.2
2022-01-05/18:02:19,22.6,980.2,1253.0,23.16,213.2
2022-01-05/18:02:21,22.6,980.2,1253.0,22.776,212.4
2022-01-05/18:02:22,22.6,980.2,1253.0,22.776,212.4
2022-01-05/18:02:23,22.6,980.2,1253.0,22.776,212.4
2022-01-05/18:02:24,22.6,980.2,1253.0,22.776,212.4
2022-01-05/18:02:25,22.6,980.2,1253.0,22.776,212.4
2022-01-05/18:02:27,22.6,980.2,1253.0,22.728,212.4
2022-01-05/18:02:28,22.6,980.2,1253.0,22.728,212.4
2022-01-05/18:02:29,22.6,980.2,1253.0,22.728,212.4
2022-01-05/18:02:30,22.6,980.2,1253.0,22.728,212.7
2022-01-05/18:02:31,22.6,980.2,1253.0,22.728,212.5
2022-01-05/18:02:32,22.6,980.2,1253.0,23.16,212.5
2022-01-05/18:02:34,22.6,980.2,1253.0,23.16,212.5
2022-01-05/18:02:35,22.6,980.2,1253.0,23.16,212.6
2022-01-05/18:02:36,22.6,980.2,1253.0,23.16,212.4
2022-01-05/18:02:37,22.6,980.2,1253.0,23.16,212.4
2022-01-05/18:02:38,22.62,980.2999,1256.0,23.16,212.5
2022-01-05/18:02:39,22.62,980.2999,1256.0,23.16,212.5
2022-01-05/18:02:41,22.62,980.2999,1256.0,23.16,212.4
2022-01-05/18:02:42,22.62,980.2999,1256.0,23.16,212.4
2022-01-05/18:02:43,22.62,980.2999,1256.0,23.16,212.8
2022-01-05/18:02:44,22.62,980.2999,1256.0,23.256,213.0
2022-01-05/18:02:45,22.62,980.2999,1256.0,23.256,213.3
2022-01-05/18:02:47,22.62,980.2999,1256.0,23.256,213.3
2022-01-05/18:02:48,22.62,980.2999,1256.0,23.256,213.2
2022-01-05/18:02:49,22.62,980.2999,1256.0,23.256,210.6
2022-01-05/18:02:50,22.62,980.2999,1256.0,23.28,210.6
2022-01-05/18:02:51,22.62,980.2999,1256.0,23.28,210.3
2022-01-05/18:02:52,22.62,980.2999,1256.0,23.28,209.7
2022-01-05/18:02:54,22.62,980.2999,1256.0,23.28,209.8
2022-01-05/18:02:55,22.62,980.2999,1256.0,23.28,209.7
2022-01-05/18:02:56,22.64,980.1,1258.0,23.568,209.7
2022-01-05/18:02:57,22.64,980.1,1258.0,23.568,209.7
2022-01-05/18:02:58,22.64,980.1,1258.0,23.568,209.7
2022-01-05/18:02:59,22.64,980.1,1258.0,23.568,209.9
2022-01-05/18:03:01,22.64,980.1,1258.0,23.568,210.4
2022-01-05/18:03:02,22.64,980.1,1258.0,23.232,209.9
2022-01-05/18:03:03,22.64,980.1,1258.0,23.232,209.8
2022-01-05/18:03:04,22.64,980.1,1258.0,23.232,209.9
2022-01-05/18:03:05,22.64,980.1,1258.0,23.232,209.7
2022-01-05/18:03:07,22.64,980.1,1258.0,23.232,209.7
2022-01-05/18:03:08,22.66,980.1,1259.0,23.328,209.7
2022-01-05/18:03:09,22.66,980.1,1259.0,23.328,209.7
2022-01-05/18:03:10,22.66,980.1,1259.0,23.328,209.7
2022-01-05/18:03:11,22.66,980.1,1259.0,23.328,209.7
2022-01-05/18:03:12,22.66,980.1,1259.0,23.328,209.7
2022-01-05/18:03:14,22.66,980.1,1259.0,23.136,209.8
2022-01-05/18:03:15,22.66,980.1,1259.0,23.136,209.7
2022-01-05/18:03:16,22.66,980.1,1259.0,23.136,209.7
2022-01-05/18:03:17,22.66,980.1,1259.0,23.136,209.7
2022-01-05/18:03:18,22.66,980.1,1259.0,23.136,209.7
2022-01-05/18:03:20,22.66,980.1,1259.0,23.136,209.7
2022-01-05/18:03:21,22.66,980.1,1259.0,23.136,209.7
2022-01-05/18:03:22,22.66,980.1,1259.0,23.136,209.7
2022-01-05/18:03:23,22.66,980.1,1259.0,23.136,209.7
2022-01-05/18:03:24,22.66,980.1,1259.0,23.136,209.7
2022-01-05/18:03:25,22.65,980.2,1266.0,22.824,209.7
2022-01-05/18:03:27,22.65,980.2,1266.0,22.824,209.7
2022-01-05/18:03:28,22.65,980.2,1266.0,22.824,209.7
2022-01-05/18:03:29,22.65,980.2,1266.0,22.824,209.7
2022-01-05/18:03:30,22.65,980.2,1266.0,22.824,209.7
2022-01-05/18:03:31,22.65,980.2,1266.0,23.472,209.7
2022-01-05/18:03:32,22.65,980.2,1266.0,23.472,209.7
2022-01-05/18:03:34,22.65,980.2,1266.0,23.472,209.7
2022-01-05/18:03:35,22.65,980.2,1266.0,23.472,209.7
2022-01-05/18:03:36,22.65,980.2,1266.0,23.472,209.7
2022-01-05/18:03:37,22.67,980.0,1268.0,22.776,209.7
2022-01-05/18:03:38,22.67,980.0,1268.0,22.776,209.7
2022-01-05/18:03:40,22.67,980.0,1268.0,22.776,209.7
2022-01-05/18:03:41,22.67,980.0,1268.0,22.776,209.7
2022-01-05/18:03:42,22.67,980.0,1268.0,22.776,209.7
2022-01-05/18:03:43,22.67,980.0,1268.0,23.112,209.7
2022-01-05/18:03:44,22.67,980.0,1268.0,23.112,209.7
2022-01-05/18:03:45,22.67,980.0,1268.0,23.112,209.7
2022-01-05/18:03:47,22.67,980.0,1268.0,23.112,209.7
2022-01-05/18:03:48,22.67,980.0,1268.0,23.112,209.7
2022-01-05/18:03:49,22.67,980.0,1268.0,23.208,209.7
2022-01-05/18:03:50,22.67,980.0,1268.0,23.208,209.9
2022-01-05/18:03:51,22.67,980.0,1268.0,23.208,209.7
2022-01-05/18:03:53,22.67,980.0,1268.0,23.208,209.7
2022-01-05/18:03:54,22.67,980.0,1268.0,23.208,209.7
2022-01-05/18:03:55,22.66,980.1,1273.0,23.112,209.7
2022-01-05/18:03:56,22.66,980.1,1273.0,23.112,209.7
2022-01-05/18:03:57,22.66,980.1,1273.0,23.112,209.7
2022-01-05/18:03:58,22.66,980.1,1273.0,23.112,209.7
2022-01-05/18:04:00,22.66,980.1,1273.0,23.112,209.7
2022-01-05/18:04:01,22.66,980.1,1273.0,23.016,209.7
2022-01-05/18:04:02,22.66,980.1,1273.0,23.016,209.7
2022-01-05/18:04:03,22.66,980.1,1273.0,23.016,209.7
2022-01-05/18:04:04,22.66,980.1,1273.0,23.016,209.7
2022-01-05/18:04:05,22.66,980.1,1273.0,23.016,209.7
2022-01-05/18:04:07,22.66,980.1,1273.0,22.776,209.6
2022-01-05/18:04:08,22.66,980.1,1273.0,22.776,209.1
2022-01-05/18:04:09,22.66,980.1,1273.0,22.776,209.7
2022-01-05/18:04:10,22.66,980.1,1273.0,22.776,209.7
2022-01-05/18:04:11,22.66,980.1,1273.0,22.776,209.7
2022-01-05/18:04:13,22.67,980.1,1269.0,23.52,209.7
2022-01-05/18:04:14,22.67,980.1,1269.0,23.52,209.7
2022-01-05/18:04:15,22.67,980.1,1269.0,23.52,209.7
2022-01-05/18:04:16,22.67,980.1,1269.0,23.52,209.8
2022-01-05/18:04:17,22.67,980.1,1269.0,23.52,209.7
2022-01-05/18:04:18,22.67,980.1,1269.0,23.424,209.7
2022-01-05/18:04:20,22.67,980.1,1269.0,23.424,209.7
2022-01-05/18:04:21,22.67,980.1,1269.0,23.424,209.7
2022-01-05/18:04:22,22.67,980.1,1269.0,23.424,209.7
2022-01-05/18:04:23,22.67,980.1,1269.0,23.424,209.7
2022-01-05/18:04:24,22.66,980.1,1264.0,23.472,209.7
2022-01-05/18:04:25,22.66,980.1,1264.0,23.472,209.7
2022-01-05/18:04:27,22.66,980.1,1264.0,23.472,209.7
2022-01-05/18:04:28,22.66,980.1,1264.0,23.472,209.7
2022-01-05/18:04:29,22.66,980.1,1264.0,23.472,209.7
2022-01-05/18:04:30,22.66,980.1,1264.0,23.208,209.7
2022-01-05/18:04:31,22.66,980.1,1264.0,23.208,209.7
2022-01-05/18:04:33,22.66,980.1,1264.0,23.208,209.7
2022-01-05/18:04:34,22.66,980.1,1264.0,23.208,209.7
2022-01-05/18:04:35,22.66,980.1,1264.0,23.208,209.7
2022-01-05/18:04:36,22.66,980.1,1264.0,23.448,209.7
2022-01-05/18:04:37,22.66,980.1,1264.0,23.448,209.7
2022-01-05/18:04:38,22.66,980.1,1264.0,23.448,209.7
2022-01-05/18:04:40,22.66,980.1,1264.0,23.448,209.7
2022-01-05/18:04:41,22.66,980.1,1264.0,23.448,209.7
2022-01-05/18:04:42,22.66,980.1,1259.0,22.704,209.7
2022-01-05/18:04:43,22.66,980.1,1259.0,22.704,209.7
2022-01-05/18:04:44,22.66,980.1,1259.0,22.704,209.7
2022-01-05/18:04:46,22.66,980.1,1259.0,22.704,209.7
2022-01-05/18:04:47,22.66,980.1,1259.0,22.704,209.7
2022-01-05/18:04:48,22.66,980.1,1259.0,23.304,209.7
2022-01-05/18:04:49,22.66,980.1,1259.0,23.304,209.7
2022-01-05/18:04:50,22.66,980.1,1259.0,23.304,209.7
2022-01-05/18:04:51,22.66,980.1,1259.0,23.304,209.7
2022-01-05/18:04:53,22.66,980.1,1259.0,23.304,209.7
2022-01-05/18:04:54,22.66,980.2,1251.0,23.16,209.7
2022-01-05/18:04:55,22.66,980.2,1251.0,23.16,209.7
2022-01-05/18:04:56,22.66,980.2,1251.0,23.16,209.7
2022-01-05/18:04:57,22.66,980.2,1251.0,23.16,209.7
2022-01-05/18:04:58,22.66,980.2,1251.0,23.16,209.7
2022-01-05/18:05:00,22.66,980.2,1251.0,23.328,209.7
2022-01-05/18:05:01,22.66,980.2,1251.0,23.328,209.7
2022-01-05/18:05:02,22.66,980.2,1251.0,23.328,209.7
2022-01-05/18:05:03,22.66,980.2,1251.0,23.328,209.7
2022-01-05/18:05:04,22.66,980.2,1251.0,23.328,209.7
2022-01-05/18:05:06,22.66,980.2,1251.0,22.848,209.7
2022-01-05/18:05:07,22.66,980.2,1251.0,22.848,209.7
2022-01-05/18:05:08,22.66,980.2,1251.0,22.848,209.7
2022-01-05/18:05:09,22.66,980.2,1251.0,22.848,209.7
2022-01-05/18:05:10,22.66,980.2,1251.0,22.848,209.7
2022-01-05/18:05:11,22.68,980.2,1244.0,22.824,209.7
2022-01-05/18:05:13,22.68,980.2,1244.0,22.824,209.7
2022-01-05/18:05:14,22.68,980.2,1244.0,22.824,209.7
2022-01-05/18:05:15,22.68,980.2,1244.0,22.824,209.7
2022-01-05/18:05:16,22.68,980.2,1244.0,22.824,209.7
2022-01-05/18:05:17,22.68,980.2,1244.0,23.208,209.7
2022-01-05/18:05:18,22.68,980.2,1244.0,23.208,209.7
2022-01-05/18:05:20,22.68,980.2,1244.0,23.208,209.7
2022-01-05/18:05:21,22.68,980.2,1244.0,23.208,209.7
2022-01-05/18:05:22,22.68,980.2,1244.0,23.208,209.7
2022-01-05/18:05:23,22.68,980.0,1244.0,22.848,209.7
2022-01-05/18:05:24,22.68,980.0,1244.0,22.848,209.7
2022-01-05/18:05:26,22.68,980.0,1244.0,22.848,209.7
2022-01-05/18:05:27,22.68,980.0,1244.0,22.848,209.7
2022-01-05/18:05:28,22.68,980.0,1244.0,22.848,210.2
2022-01-05/18:05:29,22.68,980.0,1244.0,23.496,210.5
2022-01-05/18:05:30,22.68,980.0,1244.0,23.496,209.9
2022-01-05/18:05:31,22.68,980.0,1244.0,23.496,209.9
2022-01-05/18:05:33,22.68,980.0,1244.0,23.496,209.8
2022-01-05/18:05:34,22.68,980.0,1244.0,23.496,210.3
2022-01-05/18:05:35,22.68,980.0,1244.0,23.448,210.3
2022-01-05/18:05:36,22.68,980.0,1244.0,23.448,209.9
2022-01-05/18:05:37,22.68,980.0,1244.0,23.448,210.1
2022-01-05/18:05:39,22.68,980.0,1244.0,23.448,210.5
2022-01-05/18:05:40,22.68,980.0,1244.0,23.448,210.3
2022-01-05/18:05:41,22.68,980.1,1248.0,22.728,210.3
2022-01-05/18:05:42,22.68,980.1,1248.0,22.728,210.3
