time,tempce,luftdruck,co2,laut,hell
2022-10-06/12:12:17,22.9,1017.0,1031.0,64.0,62.4
2022-10-06/12:12:18,22.9,1017.0,1031.0,62.0,63.3
2022-10-06/12:12:19,22.9,1017.0,1031.0,62.0,64.3
2022-10-06/12:12:20,22.9,1017.0,1031.0,60.0,65.7
2022-10-06/12:12:21,22.9,1017.0,1031.0,60.0,67.0
2022-10-06/12:12:22,22.9,1017.0,1040.0,52.0,69.0
2022-10-06/12:12:23,22.9,1017.0,1040.0,52.0,73.0
2022-10-06/12:12:24,22.9,1017.0,1040.0,61.0,83.4
2022-10-06/12:12:25,22.9,1017.0,1040.0,61.0,103.7
2022-10-06/12:12:26,22.9,1017.0,1040.0,62.0,130.1
2022-10-06/12:12:29,22.9,1017.0,1040.0,62.0,152.2
