time,tempce,luftdruck,co2,laut,hell
2022-02-27/15:31:46,23.2,1013.0,969.0,62.0,119.2
2022-02-27/15:31:48,23.2,1013.0,969.0,62.0,119.2
2022-02-27/15:31:49,23.2,1013.0,976.0,61.0,119.2
2022-02-27/15:31:50,23.2,1013.0,976.0,61.0,119.2
2022-02-27/15:31:51,23.2,1013.0,976.0,66.0,119.2
2022-02-27/15:31:52,23.2,1013.0,976.0,66.0,119.3
2022-02-27/15:31:53,23.2,1013.0,976.0,66.0,119.3
2022-02-27/15:31:54,23.2,1013.0,976.0,66.0,119.2
2022-02-27/15:31:55,23.2,1013.0,976.0,66.0,119.3
2022-02-27/15:31:56,23.2,1013.0,976.0,66.0,119.3
2022-02-27/15:31:57,23.2,1013.0,976.0,66.0,119.2
2022-02-27/15:31:58,23.2,1013.0,976.0,66.0,119.2
2022-02-27/15:32:00,23.2,1013.0,976.0,66.0,119.7
2022-02-27/15:32:01,23.2,1013.0,976.0,66.0,119.1
2022-02-27/15:32:02,23.2,1013.0,997.0,63.0,119.2
2022-02-27/15:32:03,23.2,1013.0,997.0,63.0,119.0
2022-02-27/15:32:04,23.2,1013.0,997.0,62.0,119.4
2022-02-27/15:32:05,23.2,1013.0,997.0,62.0,119.6
2022-02-27/15:32:06,23.2,1013.0,997.0,66.0,119.6
2022-02-27/15:32:07,23.2,1013.0,997.0,66.0,119.5
2022-02-27/15:32:08,23.2,1013.0,997.0,66.0,119.4
2022-02-27/15:32:09,23.2,1013.0,997.0,66.0,119.6
2022-02-27/15:32:11,23.2,1013.0,997.0,66.0,119.5
2022-02-27/15:32:12,23.2,1013.0,997.0,66.0,119.4
2022-02-27/15:32:13,23.2,1013.0,997.0,66.0,119.2
2022-02-27/15:32:14,23.2,1013.0,997.0,66.0,119.5
2022-02-27/15:32:15,23.2,1013.0,997.0,66.0,119.4
2022-02-27/15:32:16,23.2,1013.0,997.0,66.0,119.4
2022-02-27/15:32:17,23.2,1013.0,1013.0,59.0,119.3
2022-02-27/15:32:18,23.2,1013.0,1013.0,59.0,119.9
2022-02-27/15:32:19,23.2,1013.0,1013.0,66.0,119.7
2022-02-27/15:32:20,23.2,1013.0,1013.0,66.0,119.4
2022-02-27/15:32:21,23.2,1013.0,1013.0,66.0,120.0
2022-02-27/15:32:23,23.2,1013.0,1013.0,66.0,120.0
2022-02-27/15:32:24,23.2,1013.0,1013.0,67.0,120.0
2022-02-27/15:32:25,23.2,1013.0,1013.0,67.0,120.0
2022-02-27/15:32:26,23.2,1013.0,1013.0,66.0,120.0
2022-02-27/15:32:27,23.2,1013.0,1013.0,66.0,119.8
2022-02-27/15:32:28,23.2,1013.0,1013.0,66.0,119.8
2022-02-27/15:32:29,23.2,1013.0,1013.0,66.0,119.5
2022-02-27/15:32:30,23.2,1013.0,1013.0,66.0,119.6
2022-02-27/15:32:31,23.2,1013.0,1013.0,66.0,119.7
2022-02-27/15:32:32,23.2,1013.0,1022.0,58.0,120.0
2022-02-27/15:32:33,23.2,1013.0,1022.0,58.0,119.9
2022-02-27/15:32:35,23.2,1013.0,1022.0,66.0,120.0
2022-02-27/15:32:36,23.2,1013.0,1022.0,66.0,120.0
2022-02-27/15:32:37,23.2,1013.0,1022.0,66.0,119.9
2022-02-27/15:32:38,23.2,1013.0,1022.0,66.0,120.0
2022-02-27/15:32:41,23.2,1013.0,1022.0,66.0,119.9
