time,tempce,luftfeucht,co2,laut,hell
2022-02-05/15:40:22,23.15,995.7,1866.0,58.84961,71.66667
2022-02-05/15:40:23,23.15,995.7,1866.0,58.84961,72.1875
2022-02-05/15:40:24,23.15,995.7,1866.0,58.84961,72.5
2022-02-05/15:40:25,23.15,995.7,1866.0,61.4046,72.5
2022-02-05/15:40:26,23.15,995.7,1866.0,61.4046,72.5
2022-02-05/15:40:27,23.15,995.7,1866.0,61.4046,72.8125
2022-02-05/15:40:28,23.15,995.7,1866.0,63.34314,72.70833
2022-02-05/15:40:29,23.15,995.7,1866.0,63.34314,72.60417
2022-02-05/15:40:30,23.15,995.7,1866.0,63.34314,72.70833
2022-02-05/15:40:31,23.15,995.7,1866.0,59.04572,73.33332
2022-02-05/15:40:33,23.15,995.7,1866.0,59.04572,72.8125
2022-02-05/15:40:34,23.15,995.7,1866.0,59.04572,72.70833
2022-02-05/15:40:35,23.15,995.5999,1865.0,59.02147,73.02083
2022-02-05/15:40:36,23.15,995.5999,1865.0,59.02147,71.97917
2022-02-05/15:40:37,23.15,995.5999,1865.0,59.02147,72.39583
2022-02-05/15:40:38,23.15,995.5999,1865.0,58.58156,72.91667
2022-02-05/15:40:39,23.15,995.5999,1865.0,58.58156,74.0625
2022-02-05/15:40:40,23.15,995.5999,1865.0,58.58156,73.4375
2022-02-05/15:40:41,23.15,995.5999,1865.0,62.10382,73.02083
2022-02-05/15:40:42,23.15,995.5999,1865.0,62.10382,72.8125
2022-02-05/15:40:43,23.15,995.5999,1865.0,62.10382,73.33332
2022-02-05/15:40:45,23.15,995.5999,1865.0,62.38776,73.33332
2022-02-05/15:40:46,23.15,995.5999,1865.0,62.38776,73.33332
2022-02-05/15:40:47,23.15,995.5999,1865.0,62.38776,73.33332
2022-02-05/15:40:48,23.15,995.7,1871.0,51.39177,73.33332
2022-02-05/15:40:49,23.15,995.7,1871.0,51.39177,73.33332
2022-02-05/15:40:50,23.15,995.7,1871.0,51.39177,71.77083
2022-02-05/15:40:51,23.15,995.7,1871.0,61.99536,71.35417
2022-02-05/15:40:52,23.15,995.7,1871.0,61.99536,71.14582
2022-02-05/15:40:53,23.15,995.7,1871.0,61.99536,71.04166
2022-02-05/15:40:54,23.15,995.7,1871.0,63.8063,71.14583
2022-02-05/15:40:55,23.15,995.7,1871.0,63.8063,70.83332
2022-02-05/15:40:57,23.15,995.7,1871.0,63.8063,70.72916
2022-02-05/15:40:58,23.15,995.7,1871.0,63.31146,70.83332
2022-02-05/15:40:59,23.15,995.7,1871.0,63.31146,70.83332
2022-02-05/15:41:00,23.15,995.7,1871.0,63.31146,70.83332
2022-02-05/15:41:01,23.15,995.7,1871.0,63.43599,70.83332
