time,tempce,luftdruck,co2,laut,hell
2022-02-22/18:08:20,23.9,992.0,2009.0,58.0,3.3
2022-02-22/18:08:21,23.9,992.0,2009.0,58.0,4.2
2022-02-22/18:08:22,23.9,992.0,2009.0,63.0,4.2
2022-02-22/18:08:23,23.9,992.0,2009.0,63.0,4.2
2022-02-22/18:08:24,23.9,992.0,2008.0,57.0,4.2
2022-02-22/18:08:25,23.9,992.0,2008.0,57.0,4.2
2022-02-22/18:08:27,23.9,992.0,2008.0,64.0,4.2
2022-02-22/18:08:28,23.9,992.0,2008.0,64.0,4.2
2022-02-22/18:08:29,23.9,992.0,2008.0,66.0,4.2
2022-02-22/18:08:30,23.9,992.0,2008.0,66.0,4.2
2022-02-22/18:08:31,23.9,992.0,2008.0,66.0,4.2
2022-02-22/18:08:32,23.9,992.0,2008.0,66.0,4.3
2022-02-22/18:08:33,23.9,992.0,2008.0,66.0,4.2
2022-02-22/18:08:34,23.9,992.0,2008.0,66.0,4.2
2022-02-22/18:08:35,23.9,992.0,2008.0,66.0,4.2
2022-02-22/18:08:36,23.9,992.0,2008.0,66.0,4.2
2022-02-22/18:08:37,23.9,992.0,2008.0,66.0,4.2
2022-02-22/18:08:39,23.9,992.0,2008.0,66.0,4.2
2022-02-22/18:08:40,23.9,992.0,2018.0,56.0,4.2
2022-02-22/18:08:41,23.9,992.0,2018.0,56.0,4.2
2022-02-22/18:08:42,23.9,992.0,2018.0,66.0,4.2
2022-02-22/18:08:43,23.9,992.0,2018.0,66.0,4.1
