time,tempce,luftdruck,co2,laut,hell
2022-02-27/15:11:30,22,1000,0,0,400
2022-02-27/15:11:34,22,1000,0,0,400
2022-02-27/15:11:39,22,1000,0,0,400
2022-02-27/15:11:43,22,1000,0,0,400
2022-02-27/15:11:48,22,1000,0,0,400
2022-02-27/15:11:52,22,1000,0,0,400
2022-02-27/15:11:57,22,1000,0,0,400
2022-02-27/15:12:01,22,1000,0,0,400
2022-02-27/15:12:05,22,1000,0,0,400
2022-02-27/15:12:10,22,1000,0,0,400
2022-02-27/15:12:14,22,1000,0,0,400
2022-02-27/15:12:19,22,1000,0,0,400
2022-02-27/15:12:23,22,1000,0,0,400
