time,tempce,luftdruck,co2,laut,hell
2022-02-23/16:04:10,23.5,1002.0,1773.0,65.0,235.0
2022-02-23/16:04:11,23.5,1002.0,1773.0,65.0,235.0
2022-02-23/16:04:12,23.5,1002.0,1773.0,65.0,235.0
2022-02-23/16:04:14,23.5,1002.0,1773.0,65.0,235.2
2022-02-23/16:04:15,23.5,1002.0,1773.0,65.0,235.8
2022-02-23/16:04:16,23.5,1002.0,1773.0,65.0,235.8
2022-02-23/16:04:17,23.5,1002.0,1773.0,65.0,235.8
2022-02-23/16:04:18,23.5,1002.0,1773.0,65.0,236.4
2022-02-23/16:04:19,23.5,1002.0,1781.0,54.0,236.5
2022-02-23/16:04:20,23.5,1002.0,1781.0,54.0,236.6
2022-02-23/16:04:21,23.5,1002.0,1781.0,65.0,236.7
2022-02-23/16:04:22,23.5,1002.0,1781.0,65.0,236.4
2022-02-23/16:04:23,23.5,1002.0,1781.0,62.0,198.6
2022-02-23/16:04:25,23.5,1002.0,1781.0,62.0,208.4
2022-02-23/16:04:26,23.5,1002.0,1781.0,61.0,236.9
2022-02-23/16:04:27,23.5,1002.0,1781.0,61.0,237.2
2022-02-23/16:04:28,23.5,1002.0,1781.0,65.0,237.3
2022-02-23/16:04:29,23.5,1002.0,1781.0,65.0,237.4
2022-02-23/16:04:30,23.5,1002.0,1781.0,65.0,236.7
2022-02-23/16:04:31,23.5,1002.0,1781.0,65.0,236.0
2022-02-23/16:04:32,23.4,1002.0,1791.0,62.0,235.2
2022-02-23/16:04:33,23.4,1002.0,1791.0,62.0,234.5
2022-02-23/16:04:34,23.4,1002.0,1791.0,60.0,233.3
2022-02-23/16:04:35,23.4,1002.0,1791.0,60.0,233.3
2022-02-23/16:04:37,23.4,1002.0,1791.0,66.0,233.3
2022-02-23/16:04:38,23.4,1002.0,1791.0,66.0,233.3
2022-02-23/16:04:39,23.4,1002.0,1791.0,64.0,233.3
2022-02-23/16:04:40,23.4,1002.0,1791.0,64.0,233.3
2022-02-23/16:04:41,23.4,1002.0,1791.0,65.0,233.3
2022-02-23/16:04:42,23.4,1002.0,1791.0,65.0,233.1
2022-02-23/16:04:43,23.4,1002.0,1791.0,65.0,233.3
2022-02-23/16:04:44,23.4,1002.0,1791.0,65.0,233.3
2022-02-23/16:04:45,23.4,1002.0,1791.0,65.0,233.1
2022-02-23/16:04:46,23.4,1002.0,1791.0,65.0,232.4
2022-02-23/16:04:48,23.4,1002.0,1824.0,57.0,232.7
