time,tempce,luftdruck,co2,laut,hell
2022-02-22/23:35:04,23.4,989.0,2116.0,62.0,185.8
2022-02-22/23:35:06,23.4,989.0,2116.0,62.0,185.8
2022-02-22/23:35:07,23.4,989.0,2116.0,62.0,185.8
2022-02-22/23:35:08,23.4,989.0,2116.0,66.0,185.8
2022-02-22/23:35:09,23.4,989.0,2116.0,66.0,185.8
2022-02-22/23:35:10,23.4,989.0,2116.0,66.0,185.8
2022-02-22/23:35:11,23.4,989.0,2116.0,66.0,185.8
2022-02-22/23:35:12,23.4,989.0,2116.0,66.0,187.1
2022-02-22/23:35:13,23.4,989.0,2116.0,66.0,187.5
2022-02-22/23:35:14,23.4,989.0,2116.0,66.0,187.5
2022-02-22/23:35:15,23.4,989.0,2116.0,66.0,187.5
2022-02-22/23:35:17,23.4,989.0,2116.0,66.0,187.5
2022-02-22/23:35:18,23.4,989.0,2116.0,66.0,187.5
2022-02-22/23:35:19,23.4,989.0,2127.0,57.0,187.5
2022-02-22/23:35:20,23.4,989.0,2127.0,57.0,187.5
2022-02-22/23:35:21,23.4,989.0,2127.0,66.0,187.5
2022-02-22/23:35:22,23.4,989.0,2127.0,66.0,187.5
2022-02-22/23:35:23,23.4,989.0,2127.0,66.0,187.5
2022-02-22/23:35:24,23.4,989.0,2127.0,66.0,187.5
2022-02-22/23:35:25,23.4,989.0,2127.0,66.0,187.5
2022-02-22/23:35:26,23.4,989.0,2127.0,66.0,187.5
2022-02-22/23:35:27,23.4,989.0,2127.0,66.0,187.8
2022-02-22/23:35:29,23.4,989.0,2127.0,66.0,188.3
2022-02-22/23:35:30,23.4,989.0,2127.0,66.0,188.3
2022-02-22/23:35:31,23.4,989.0,2127.0,66.0,188.3
2022-02-22/23:35:32,23.4,989.0,2127.0,66.0,188.3
2022-02-22/23:35:33,23.4,989.0,2127.0,66.0,188.3
2022-02-22/23:35:34,23.4,989.0,2131.0,57.0,188.3
2022-02-22/23:35:35,23.4,989.0,2131.0,57.0,188.3
2022-02-22/23:35:36,23.4,989.0,2131.0,66.0,188.3
2022-02-22/23:35:37,23.4,989.0,2131.0,66.0,188.3
2022-02-22/23:35:38,23.4,989.0,2131.0,66.0,188.3
2022-02-22/23:35:40,23.4,989.0,2131.0,66.0,188.3
2022-02-22/23:35:41,23.4,989.0,2131.0,66.0,188.3
2022-02-22/23:35:42,23.4,989.0,2131.0,66.0,188.3
2022-02-22/23:35:43,23.4,989.0,2131.0,66.0,188.3
2022-02-22/23:35:44,23.4,989.0,2131.0,66.0,188.3
2022-02-22/23:35:45,23.4,989.0,2131.0,66.0,188.3
2022-02-22/23:35:46,23.4,989.0,2131.0,66.0,188.4
2022-02-22/23:35:47,23.4,989.0,2131.0,66.0,188.3
2022-02-22/23:35:48,23.4,989.0,2131.0,66.0,188.3
2022-02-22/23:35:49,23.4,989.0,2113.0,57.0,188.3
2022-02-22/23:35:50,23.4,989.0,2113.0,57.0,188.3
2022-02-22/23:35:52,23.4,989.0,2113.0,66.0,188.3
2022-02-22/23:35:53,23.4,989.0,2113.0,66.0,188.3
2022-02-22/23:35:54,23.4,989.0,2113.0,66.0,188.3
2022-02-22/23:35:55,23.4,989.0,2113.0,66.0,188.3
2022-02-22/23:35:56,23.4,989.0,2113.0,66.0,188.3
2022-02-22/23:35:57,23.4,989.0,2113.0,66.0,188.3
2022-02-22/23:35:58,23.4,989.0,2113.0,61.0,143.1
2022-02-22/23:35:59,23.4,989.0,2113.0,61.0,26.2
2022-02-22/23:36:00,23.4,989.0,2113.0,61.0,97.5
2022-02-22/23:36:01,23.4,989.0,2113.0,61.0,188.3
2022-02-22/23:36:03,23.4,989.0,2113.0,65.0,188.3
2022-02-22/23:36:04,23.4,989.0,2113.0,65.0,188.3
2022-02-22/23:36:05,23.4,989.0,2118.0,58.0,118.1
2022-02-22/23:36:06,23.4,989.0,2118.0,58.0,113.1
2022-02-22/23:36:07,23.4,989.0,2118.0,63.0,188.3
2022-02-22/23:36:08,23.4,989.0,2118.0,63.0,188.3
2022-02-22/23:36:09,23.4,989.0,2118.0,66.0,188.3
2022-02-22/23:36:10,23.4,989.0,2118.0,66.0,188.3
2022-02-22/23:36:11,23.4,989.0,2118.0,66.0,188.3
2022-02-22/23:36:12,23.4,989.0,2118.0,66.0,188.3
2022-02-22/23:36:13,23.4,989.0,2118.0,65.0,188.3
2022-02-22/23:36:15,23.4,989.0,2118.0,65.0,188.3
2022-02-22/23:36:16,23.4,989.0,2118.0,66.0,187.1
2022-02-22/23:36:17,23.4,989.0,2118.0,66.0,186.7
2022-02-22/23:36:18,23.4,989.0,2118.0,62.0,186.7
2022-02-22/23:36:19,23.4,989.0,2118.0,62.0,186.7
2022-02-22/23:36:20,23.4,989.0,2122.0,54.0,186.6
2022-02-22/23:36:21,23.4,989.0,2122.0,54.0,186.7
2022-02-22/23:36:22,23.4,989.0,2122.0,60.0,186.7
2022-02-22/23:36:23,23.4,989.0,2122.0,60.0,186.7
2022-02-22/23:36:24,23.4,989.0,2122.0,63.0,186.7
2022-02-22/23:36:28,23.4,989.0,2122.0,63.0,186.0
