time,tempce,luftdruck,co2,laut,hell
2022-10-06/13:15:52,24.0,1017.0,1285.0,63.0,164.7
2022-10-06/13:15:53,24.0,1017.0,1285.0,63.0,174.6
2022-10-06/13:15:54,24.0,1017.0,1285.0,64.0,201.9
2022-10-06/13:15:55,24.0,1017.0,1285.0,64.0,264.0
2022-10-06/13:15:56,24.0,1017.0,1285.0,63.0,278.5
2022-10-06/13:15:57,24.0,1017.0,1285.0,63.0,242.3
2022-10-06/13:15:58,24.0,1017.0,1285.0,63.0,231.9
2022-10-06/13:15:59,24.0,1017.0,1285.0,63.0,214.7
2022-10-06/13:16:00,24.0,1017.0,1285.0,62.0,190.5
2022-10-06/13:16:02,24.0,1017.0,1285.0,62.0,177.9
2022-10-06/13:16:03,24.0,1017.0,1285.0,62.0,187.5
2022-10-06/13:16:04,24.0,1017.0,1285.0,62.0,216.4
2022-10-06/13:16:05,24.0,1017.0,1283.0,52.0,245.1
2022-10-06/13:16:06,24.0,1017.0,1283.0,52.0,253.5
2022-10-06/13:16:07,24.0,1017.0,1283.0,61.0,230.5
2022-10-06/13:16:08,24.0,1017.0,1283.0,61.0,185.7
2022-10-06/13:16:09,24.0,1017.0,1283.0,61.0,163.2
2022-10-06/13:16:10,24.0,1017.0,1283.0,61.0,176.6
2022-10-06/13:16:11,24.0,1017.0,1283.0,63.0,170.4
2022-10-06/13:16:12,24.0,1017.0,1283.0,63.0,156.9
2022-10-06/13:16:14,24.0,1017.0,1283.0,62.0,159.2
2022-10-06/13:16:15,24.0,1017.0,1283.0,62.0,210.2
2022-10-06/13:16:16,24.0,1017.0,1283.0,63.0,306.2
2022-10-06/13:16:17,24.0,1017.0,1283.0,63.0,374.4
2022-10-06/13:16:18,24.0,1017.0,1283.0,62.0,410.7
2022-10-06/13:16:19,24.0,1017.0,1283.0,62.0,421.9
2022-10-06/13:16:20,24.0,1017.0,1280.0,53.0,420.2
2022-10-06/13:16:21,24.0,1017.0,1280.0,53.0,417.7
2022-10-06/13:16:22,24.0,1017.0,1280.0,63.0,416.7
2022-10-06/13:16:23,24.0,1017.0,1280.0,63.0,415.7
