time,tempce,luftdruck,co2,laut,hell
2022-02-22/23:23:21,23.5,989.0,2097.0,58.0,185.8
2022-02-22/23:23:22,23.5,989.0,2097.0,64.0,185.8
2022-02-22/23:23:23,23.5,989.0,2097.0,64.0,185.9
2022-02-22/23:23:24,23.5,989.0,2097.0,66.0,187.6
2022-02-22/23:23:25,23.5,989.0,2097.0,66.0,187.2
2022-02-22/23:23:27,23.5,989.0,2097.0,66.0,187.1
2022-02-22/23:23:28,23.5,989.0,2097.0,66.0,187.4
2022-02-22/23:23:29,23.5,989.0,2097.0,65.0,187.4
2022-02-22/23:23:30,23.5,989.0,2097.0,65.0,187.2
2022-02-22/23:23:31,23.5,989.0,2097.0,66.0,187.3
2022-02-22/23:23:32,23.5,989.0,2097.0,66.0,187.4
2022-02-22/23:23:33,23.5,989.0,2097.0,62.0,187.5
2022-02-22/23:23:34,23.5,989.0,2097.0,62.0,187.5
2022-02-22/23:23:35,23.5,989.0,2096.0,60.0,187.5
2022-02-22/23:23:36,23.5,989.0,2096.0,60.0,187.5
2022-02-22/23:23:38,23.5,989.0,2096.0,66.0,187.4
2022-02-22/23:23:39,23.5,989.0,2096.0,66.0,187.5
2022-02-22/23:23:40,23.5,989.0,2096.0,66.0,187.5
2022-02-22/23:23:41,23.5,989.0,2096.0,66.0,187.5
2022-02-22/23:23:42,23.5,989.0,2096.0,66.0,187.4
2022-02-22/23:23:43,23.5,989.0,2096.0,66.0,187.5
2022-02-22/23:23:46,23.5,989.0,2096.0,66.0,186.8
