time,tempce,luftdruck,co2,laut,hell
2022-08-18/19:47:05,27.3,987.0,2809.0,65.0,5.0
2022-08-18/19:47:06,27.3,987.0,2809.0,65.0,5.0
2022-08-18/19:47:07,27.3,987.0,2809.0,61.0,5.0
2022-08-18/19:47:08,27.3,987.0,2809.0,61.0,5.0
2022-08-18/19:47:09,27.3,987.0,2809.0,61.0,5.0
2022-08-18/19:47:10,27.3,987.0,2809.0,61.0,5.0
2022-08-18/19:47:12,27.3,987.0,2808.0,56.0,5.0
2022-08-18/19:47:13,27.3,987.0,2808.0,56.0,5.0
2022-08-18/19:47:14,27.3,987.0,2808.0,65.0,5.0
2022-08-18/19:47:15,27.3,987.0,2808.0,65.0,5.0
2022-08-18/19:47:16,27.3,987.0,2808.0,65.0,5.0
2022-08-18/19:47:17,27.3,987.0,2808.0,65.0,5.0
2022-08-18/19:47:18,27.3,987.0,2808.0,65.0,5.0
