time,tempce,luftfeucht,co2,laut,hell
2022-01-06/17:15:55,22.88,996.9999,973.0,23.544,210.3
2022-01-06/17:15:57,22.88,996.9999,973.0,23.832,210.6
2022-01-06/17:15:58,22.88,996.9999,973.0,23.832,210.6
2022-01-06/17:15:59,22.88,996.9999,973.0,23.832,210.6
2022-01-06/17:16:00,22.88,996.9999,973.0,23.832,210.6
2022-01-06/17:16:01,22.88,996.9999,973.0,23.832,210.6
2022-01-06/17:16:03,22.87,996.9999,971.0,23.928,210.6
2022-01-06/17:16:04,22.87,996.9999,971.0,23.928,210.9
2022-01-06/17:16:05,22.87,996.9999,971.0,23.928,211.0
2022-01-06/17:16:06,22.87,996.9999,971.0,23.928,211.3
2022-01-06/17:16:07,22.87,996.9999,971.0,23.928,211.3
