time,tempce,luftfeucht,co2,laut,hell
2022-01-08/13:48:00,17.95,988.2999,758.0,24.0,233.2
2022-01-08/13:48:01,17.95,988.2999,758.0,349.728,234.2
2022-01-08/13:48:02,17.95,988.2999,758.0,349.728,234.9
2022-01-08/13:48:04,17.95,988.2999,758.0,349.728,231.4
2022-01-08/13:48:05,17.95,988.2999,758.0,349.728,233.6
2022-01-08/13:48:06,17.95,988.2999,758.0,349.728,232.7
2022-01-08/13:48:07,18.12,988.2,761.0,383.04,234.5
2022-01-08/13:48:08,18.12,988.2,761.0,383.04,236.0
2022-01-08/13:48:09,18.12,988.2,761.0,383.04,235.8
2022-01-08/13:48:11,18.12,988.2,761.0,383.04,235.8
2022-01-08/13:48:12,18.12,988.2,761.0,383.04,235.8
2022-01-08/13:48:13,18.12,988.2,761.0,397.656,235.8
