time,tempce,luftdruck,co2,laut,hell
2022-08-18/19:44:23,27.4,987.0,2814.0,63.0,5.7
2022-08-18/19:44:24,27.4,987.0,2814.0,63.0,5.8
2022-08-18/19:44:25,27.4,987.0,2814.0,64.0,5.8
2022-08-18/19:44:26,27.4,987.0,2814.0,64.0,5.8
2022-08-18/19:44:27,27.4,987.0,2814.0,65.0,5.8
2022-08-18/19:44:28,27.4,987.0,2814.0,65.0,5.8
2022-08-18/19:44:29,27.4,987.0,2815.0,55.0,5.8
2022-08-18/19:44:30,27.4,987.0,2815.0,55.0,5.8
2022-08-18/19:44:31,27.4,987.0,2815.0,63.0,5.8
2022-08-18/19:44:32,27.4,987.0,2815.0,63.0,5.8
2022-08-18/19:44:33,27.4,987.0,2815.0,65.0,5.7
2022-08-18/19:44:34,27.4,987.0,2815.0,65.0,5.8
2022-08-18/19:44:35,27.4,987.0,2815.0,65.0,5.8
