time,tempce,luftdruck,co2,laut,hell
2022-08-24/22:22:47,24.9,999.0,2238.0,64.0,197.0
2022-08-24/22:22:48,24.9,999.0,2238.0,64.0,195.3
2022-08-24/22:22:49,24.9,999.0,2254.0,56.0,194.7
2022-08-24/22:22:50,24.9,999.0,2254.0,56.0,195.2
2022-08-24/22:22:51,24.9,999.0,2254.0,65.0,195.8
2022-08-24/22:22:53,24.9,999.0,2254.0,65.0,196.0
2022-08-24/22:22:54,24.9,999.0,2254.0,65.0,195.8
2022-08-24/22:22:55,24.9,999.0,2254.0,65.0,196.7
2022-08-24/22:22:56,24.9,999.0,2254.0,64.0,197.2
2022-08-24/22:22:57,24.9,999.0,2254.0,64.0,197.5
2022-08-24/22:22:58,24.9,999.0,2254.0,64.0,197.5
2022-08-24/22:22:59,24.9,999.0,2254.0,64.0,197.5
2022-08-24/22:23:00,24.9,999.0,2254.0,65.0,196.7
2022-08-24/22:23:01,24.9,999.0,2254.0,65.0,196.8
2022-08-24/22:23:02,25.0,999.0,2260.0,61.0,195.9
2022-08-24/22:23:04,25.0,999.0,2260.0,61.0,196.4
2022-08-24/22:23:05,25.0,999.0,2260.0,57.0,195.5
2022-08-24/22:23:06,25.0,999.0,2260.0,57.0,195.3
2022-08-24/22:23:07,25.0,999.0,2260.0,65.0,198.0
2022-08-24/22:23:08,25.0,999.0,2260.0,65.0,196.8
2022-08-24/22:23:09,25.0,999.0,2260.0,65.0,196.4
2022-08-24/22:23:10,25.0,999.0,2260.0,65.0,197.0
2022-08-24/22:23:11,25.0,999.0,2260.0,65.0,197.0
2022-08-24/22:23:12,25.0,999.0,2260.0,65.0,195.5
2022-08-24/22:23:13,25.0,999.0,2260.0,65.0,195.8
2022-08-24/22:23:14,25.0,999.0,2260.0,65.0,195.2
2022-08-24/22:23:16,25.0,999.0,2260.0,64.0,195.0
2022-08-24/22:23:17,25.0,999.0,2260.0,64.0,195.7
2022-08-24/22:23:18,25.0,999.0,2263.0,57.0,196.6
