time,tempce,luftfeucht,co2,laut,hell
2022-01-06/17:53:54,23.41,997.3,1329.0,23.616,213.5
2022-01-06/17:53:55,23.41,997.3,1329.0,23.616,214.2
2022-01-06/17:53:56,23.41,997.3,1329.0,23.616,214.2
2022-01-06/17:53:57,23.41,997.3,1329.0,23.616,214.2
2022-01-06/17:53:58,23.41,997.3,1329.0,23.664,214.2
2022-01-06/17:54:00,23.41,997.3,1329.0,23.664,214.2
2022-01-06/17:54:01,23.41,997.3,1329.0,23.664,214.2
2022-01-06/17:54:02,23.41,997.3,1329.0,23.664,214.2
2022-01-06/17:54:03,23.41,997.3,1329.0,23.664,214.2
2022-01-06/17:54:04,23.42,997.3,1329.0,23.928,214.2
2022-01-06/17:54:05,23.42,997.3,1329.0,23.928,214.2
2022-01-06/17:54:07,23.42,997.3,1329.0,23.928,214.2
2022-01-06/17:54:08,23.42,997.3,1329.0,23.928,214.2
2022-01-06/17:54:09,23.42,997.3,1329.0,23.928,214.2
2022-01-06/17:54:10,23.42,997.3,1329.0,24.024,214.2
2022-01-06/17:54:11,23.42,997.3,1329.0,24.024,214.2
2022-01-06/17:54:13,23.42,997.3,1329.0,24.024,214.0
2022-01-06/17:54:14,23.42,997.3,1329.0,24.024,210.5
2022-01-06/17:54:15,23.42,997.3,1329.0,24.024,210.6
2022-01-06/17:54:16,23.43,997.3,1327.0,23.784,210.6
2022-01-06/17:54:17,23.43,997.3,1327.0,23.784,210.6
2022-01-06/17:54:18,23.43,997.3,1327.0,23.784,210.6
2022-01-06/17:54:20,23.43,997.3,1327.0,23.784,210.6
2022-01-06/17:54:21,23.43,997.3,1327.0,23.784,213.3
2022-01-06/17:54:22,23.43,997.3,1327.0,24.048,214.2
2022-01-06/17:54:23,23.43,997.3,1327.0,24.048,214.2
2022-01-06/17:54:24,23.43,997.3,1327.0,24.048,214.2
2022-01-06/17:54:25,23.43,997.3,1327.0,24.048,214.2
2022-01-06/17:54:27,23.43,997.3,1327.0,24.048,214.2
2022-01-06/17:54:28,23.43,997.3,1327.0,23.88,214.2
2022-01-06/17:54:29,23.43,997.3,1327.0,23.88,214.2
2022-01-06/17:54:30,23.43,997.3,1327.0,23.88,214.2
2022-01-06/17:54:31,23.43,997.3,1327.0,23.88,214.2
2022-01-06/17:54:33,23.43,997.3,1327.0,23.88,214.2
2022-01-06/17:54:34,23.43,997.3,1326.0,23.928,214.2
2022-01-06/17:54:35,23.43,997.3,1326.0,23.928,214.2
2022-01-06/17:54:36,23.43,997.3,1326.0,23.928,214.2
2022-01-06/17:54:37,23.43,997.3,1326.0,23.928,214.2
2022-01-06/17:54:38,23.43,997.3,1326.0,23.928,214.2
2022-01-06/17:54:40,23.43,997.3,1326.0,23.856,214.2
2022-01-06/17:54:41,23.43,997.3,1326.0,23.856,214.2
2022-01-06/17:54:42,23.43,997.3,1326.0,23.856,214.2
2022-01-06/17:54:43,23.43,997.3,1326.0,23.856,214.2
2022-01-06/17:54:44,23.43,997.3,1326.0,23.856,214.2
2022-01-06/17:54:45,23.43,997.3,1318.0,23.832,212.3
2022-01-06/17:54:47,23.43,997.3,1318.0,23.832,210.6
2022-01-06/17:54:48,23.43,997.3,1318.0,23.832,210.6
2022-01-06/17:54:49,23.43,997.3,1318.0,23.832,210.6
2022-01-06/17:54:50,23.43,997.3,1318.0,23.832,210.4
2022-01-06/17:54:51,23.43,997.3,1318.0,23.784,210.1
2022-01-06/17:54:53,23.43,997.3,1318.0,23.784,210.5
