time,tempce,luftdruck,co2,laut,hell
2022-08-18/18:24:03,26.8,987.0,2303.0,63.0,23.1
2022-08-18/18:24:04,26.8,987.0,2319.0,53.0,23.3
2022-08-18/18:24:05,26.8,987.0,2319.0,53.0,23.3
2022-08-18/18:24:06,26.8,987.0,2319.0,65.0,23.3
2022-08-18/18:24:08,26.8,987.0,2319.0,65.0,22.3
2022-08-18/18:24:09,26.8,987.0,2319.0,65.0,22.5
2022-08-18/18:24:10,26.8,987.0,2319.0,65.0,22.5
2022-08-18/18:24:11,26.8,987.0,2319.0,65.0,22.5
2022-08-18/18:24:12,26.8,987.0,2319.0,65.0,22.5
2022-08-18/18:24:13,26.8,987.0,2319.0,65.0,22.5
2022-08-18/18:24:14,26.8,987.0,2319.0,65.0,22.5
2022-08-18/18:24:15,26.8,987.0,2319.0,64.0,22.5
2022-08-18/18:24:16,26.8,987.0,2319.0,64.0,22.3
2022-08-18/18:24:17,26.8,987.0,2319.0,65.0,23.1
2022-08-18/18:24:18,26.8,987.0,2319.0,65.0,23.3
2022-08-18/18:24:20,26.8,987.0,2340.0,54.0,23.3
