time,tempce,luftdruck,co2,laut,hell
2022-02-22/18:05:02,23.9,992.0,2105.0,66.0,3.3
2022-02-22/18:05:03,23.9,992.0,2105.0,66.0,4.2
2022-02-22/18:05:04,23.9,992.0,2105.0,66.0,4.2
2022-02-22/18:05:05,23.9,992.0,2105.0,66.0,4.2
2022-02-22/18:05:06,23.9,992.0,2105.0,66.0,4.6
2022-02-22/18:05:07,23.9,992.0,2105.0,66.0,5.0
2022-02-22/18:05:08,23.9,992.0,2105.0,66.0,4.9
2022-02-22/18:05:09,23.9,992.0,2105.0,66.0,5.0
2022-02-22/18:05:10,23.8,992.0,2110.0,56.0,5.0
2022-02-22/18:05:12,23.8,992.0,2110.0,56.0,5.0
2022-02-22/18:05:13,23.8,992.0,2110.0,66.0,4.1
2022-02-22/18:05:14,23.8,992.0,2110.0,66.0,2.7
2022-02-22/18:05:15,23.8,992.0,2110.0,66.0,3.3
