time,tempce,luftdruck,co2,laut,hell
2022-08-18/20:23:19,27.4,987.0,2711.0,65.0,153.7
2022-08-18/20:23:21,27.4,987.0,2711.0,60.0,153.8
2022-08-18/20:23:22,27.4,987.0,2711.0,60.0,153.3
2022-08-18/20:23:23,27.4,987.0,2722.0,56.0,153.3
2022-08-18/20:23:24,27.4,987.0,2722.0,56.0,153.3
2022-08-18/20:23:25,27.4,987.0,2722.0,65.0,153.5
2022-08-18/20:23:26,27.4,987.0,2722.0,65.0,153.9
2022-08-18/20:23:27,27.4,987.0,2722.0,65.0,153.3
2022-08-18/20:23:28,27.4,987.0,2722.0,65.0,153.7
2022-08-18/20:23:29,27.4,987.0,2722.0,64.0,154.1
2022-08-18/20:23:30,27.4,987.0,2722.0,64.0,153.5
2022-08-18/20:23:31,27.4,987.0,2722.0,65.0,153.7
2022-08-18/20:23:33,27.4,987.0,2722.0,65.0,154.2
2022-08-18/20:23:34,27.4,987.0,2722.0,65.0,154.2
2022-08-18/20:23:35,27.4,987.0,2722.0,65.0,153.3
2022-08-18/20:23:36,27.4,987.0,2722.0,61.0,153.2
2022-08-18/20:23:37,27.4,987.0,2722.0,61.0,59.3
2022-08-18/20:23:38,27.4,987.0,2720.0,58.0,20.8
2022-08-18/20:23:39,27.4,987.0,2720.0,58.0,20.5
2022-08-18/20:23:40,27.4,987.0,2720.0,65.0,19.9
2022-08-18/20:23:41,27.4,987.0,2720.0,65.0,20.0
2022-08-18/20:23:42,27.4,987.0,2720.0,65.0,134.2
2022-08-18/20:23:44,27.4,987.0,2720.0,65.0,153.3
2022-08-18/20:23:45,27.4,987.0,2720.0,65.0,153.3
2022-08-18/20:23:46,27.4,987.0,2720.0,65.0,153.3
2022-08-18/20:23:47,27.4,987.0,2720.0,65.0,154.0
2022-08-18/20:23:48,27.4,987.0,2720.0,65.0,153.5
2022-08-18/20:23:49,27.4,987.0,2720.0,65.0,153.9
2022-08-18/20:23:50,27.4,987.0,2720.0,65.0,153.4
2022-08-18/20:23:51,27.4,987.0,2716.0,61.0,153.3
2022-08-18/20:23:52,27.4,987.0,2716.0,61.0,153.3
