time,tempce,luftfeucht,co2,laut,hell
2022-01-09/12:19:15,22.29,975.4,1387.0,342.168,189.9
2022-01-09/12:19:16,22.29,975.4,1387.0,342.168,189.9
2022-01-09/12:19:17,22.29,975.4,1387.0,342.168,189.9
2022-01-09/12:19:19,22.29,975.4,1387.0,342.168,190.6
2022-01-09/12:19:20,22.33,975.2999,1382.0,336.792,190.4
2022-01-09/12:19:21,22.33,975.2999,1382.0,336.792,190.3
2022-01-09/12:19:22,22.33,975.2999,1382.0,336.792,190.0
2022-01-09/12:19:23,22.33,975.2999,1382.0,336.792,189.9
2022-01-09/12:19:24,22.33,975.2999,1382.0,336.792,189.9
2022-01-09/12:19:26,22.33,975.2999,1382.0,321.36,189.9
2022-01-09/12:19:27,22.33,975.2999,1382.0,321.36,189.9
2022-01-09/12:19:28,22.33,975.2999,1382.0,321.36,189.9
2022-01-09/12:19:29,22.33,975.2999,1382.0,321.36,189.8
2022-01-09/12:19:30,22.33,975.2999,1382.0,321.36,189.7
2022-01-09/12:19:32,22.33,975.2999,1382.0,332.184,189.3
2022-01-09/12:19:33,22.33,975.2999,1382.0,332.184,189.1
2022-01-09/12:19:34,22.33,975.2999,1382.0,332.184,189.0
2022-01-09/12:19:35,22.33,975.2999,1382.0,332.184,188.8
