time,tempce,luftdruck,co2,laut,hell
2022-10-06/12:11:07,22.9,1017.0,1025.0,54.0,56.7
2022-10-06/12:11:08,22.9,1017.0,1025.0,54.0,56.5
2022-10-06/12:11:09,22.9,1017.0,1025.0,64.0,55.8
2022-10-06/12:11:10,22.9,1017.0,1025.0,64.0,56.0
2022-10-06/12:11:11,22.9,1017.0,1025.0,62.0,55.8
2022-10-06/12:11:13,22.9,1017.0,1025.0,62.0,55.8
2022-10-06/12:11:14,22.9,1017.0,1025.0,61.0,55.8
2022-10-06/12:11:15,22.9,1017.0,1025.0,61.0,55.8
2022-10-06/12:11:16,22.9,1017.0,1025.0,63.0,55.8
2022-10-06/12:11:17,22.9,1017.0,1025.0,63.0,54.9
2022-10-06/12:11:18,22.9,1017.0,1025.0,61.0,55.0
2022-10-06/12:11:19,22.9,1017.0,1025.0,61.0,55.0
2022-10-06/12:11:20,22.9,1017.0,1026.0,56.0,55.0
2022-10-06/12:11:21,22.9,1017.0,1026.0,56.0,54.9
2022-10-06/12:11:22,22.9,1017.0,1026.0,55.0,55.0
2022-10-06/12:11:23,22.9,1017.0,1026.0,55.0,55.3
2022-10-06/12:11:25,22.9,1017.0,1026.0,61.0,55.0
2022-10-06/12:11:26,22.9,1017.0,1026.0,61.0,55.3
2022-10-06/12:11:27,22.9,1017.0,1026.0,61.0,55.4
2022-10-06/12:11:28,22.9,1017.0,1026.0,61.0,55.0
2022-10-06/12:11:29,22.9,1017.0,1026.0,61.0,55.8
2022-10-06/12:11:30,22.9,1017.0,1026.0,61.0,55.8
2022-10-06/12:11:31,22.9,1017.0,1026.0,62.0,55.7
2022-10-06/12:11:32,22.9,1017.0,1026.0,62.0,55.1
2022-10-06/12:11:33,22.9,1017.0,1026.0,64.0,55.5
2022-10-06/12:11:34,22.9,1017.0,1026.0,64.0,55.3
2022-10-06/12:11:36,22.9,1017.0,1027.0,55.0,55.0
2022-10-06/12:11:37,22.9,1017.0,1027.0,55.0,55.0
2022-10-06/12:11:38,22.9,1017.0,1027.0,58.0,55.8
2022-10-06/12:11:39,22.9,1017.0,1027.0,58.0,55.8
2022-10-06/12:11:40,22.9,1017.0,1027.0,60.0,56.1
2022-10-06/12:11:41,22.9,1017.0,1027.0,60.0,56.7
2022-10-06/12:11:42,22.9,1017.0,1027.0,61.0,56.1
2022-10-06/12:11:43,22.9,1017.0,1027.0,61.0,56.7
2022-10-06/12:11:44,22.9,1017.0,1027.0,61.0,56.7
2022-10-06/12:11:45,22.9,1017.0,1027.0,61.0,56.7
2022-10-06/12:11:46,22.9,1017.0,1027.0,62.0,56.5
2022-10-06/12:11:48,22.9,1017.0,1027.0,62.0,56.6
2022-10-06/12:11:49,22.9,1017.0,1027.0,61.0,56.7
2022-10-06/12:11:50,22.9,1017.0,1027.0,61.0,56.7
2022-10-06/12:11:51,22.9,1017.0,1030.0,48.0,56.7
2022-10-06/12:11:52,22.9,1017.0,1030.0,48.0,56.7
2022-10-06/12:11:53,22.9,1017.0,1030.0,60.0,56.7
2022-10-06/12:11:54,22.9,1017.0,1030.0,60.0,56.7
2022-10-06/12:11:55,22.9,1017.0,1030.0,60.0,56.9
2022-10-06/12:11:56,22.9,1017.0,1030.0,60.0,56.9
2022-10-06/12:11:57,22.9,1017.0,1030.0,61.0,56.7
2022-10-06/12:11:58,22.9,1017.0,1030.0,61.0,57.2
2022-10-06/12:12:00,22.9,1017.0,1030.0,61.0,57.6
2022-10-06/12:12:01,22.9,1017.0,1030.0,61.0,57.5
2022-10-06/12:12:02,22.9,1017.0,1030.0,62.0,57.6
2022-10-06/12:12:03,22.9,1017.0,1030.0,62.0,58.1
2022-10-06/12:12:04,22.9,1017.0,1030.0,63.0,58.3
2022-10-06/12:12:05,22.9,1017.0,1030.0,63.0,58.2
2022-10-06/12:12:06,22.9,1017.0,1031.0,51.0,58.3
2022-10-06/12:12:07,22.9,1017.0,1031.0,51.0,58.6
2022-10-06/12:12:08,22.9,1017.0,1031.0,60.0,59.2
2022-10-06/12:12:09,22.9,1017.0,1031.0,60.0,59.2
2022-10-06/12:12:10,22.9,1017.0,1031.0,61.0,59.7
