time,tempce,luftdruck,co2,laut,hell
2022-02-22/16:43:59,23.0,993.0,1475.0,66.0,19.2
2022-02-22/16:44:00,23.0,993.0,1475.0,66.0,20.0
2022-02-22/16:44:01,23.0,993.0,1475.0,66.0,20.0
2022-02-22/16:44:02,23.0,993.0,1475.0,66.0,20.0
2022-02-22/16:44:03,23.0,993.0,1489.0,58.0,20.0
2022-02-22/16:44:05,23.0,993.0,1489.0,58.0,20.1
2022-02-22/16:44:06,23.0,993.0,1489.0,66.0,20.1
2022-02-22/16:44:07,23.0,993.0,1489.0,66.0,20.0
2022-02-22/16:44:08,23.0,993.0,1489.0,66.0,20.2
2022-02-22/16:44:09,23.0,993.0,1489.0,66.0,20.1
2022-02-22/16:44:10,23.0,993.0,1489.0,66.0,20.3
2022-02-22/16:44:11,23.0,993.0,1489.0,66.0,20.1
2022-02-22/16:44:12,23.0,993.0,1489.0,66.0,20.0
2022-02-22/16:44:13,23.0,993.0,1489.0,66.0,20.2
2022-02-22/16:44:14,23.0,993.0,1489.0,66.0,20.2
2022-02-22/16:44:16,23.0,993.0,1489.0,66.0,20.2
2022-02-22/16:44:18,23.0,993.0,1489.0,66.0,19.6
