time,tempce,luftdruck,co2,laut,hell
2022-03-26/15:47:50,21.7,1004.0,1254.0,65.0,188.3
2022-03-26/15:47:51,21.7,1004.0,1254.0,65.0,188.3
2022-03-26/15:47:52,21.7,1004.0,1254.0,66.0,188.3
2022-03-26/15:47:53,21.7,1004.0,1254.0,66.0,188.3
2022-03-26/15:47:54,21.8,1004.0,1279.0,55.0,188.3
2022-03-26/15:47:55,21.8,1004.0,1279.0,55.0,188.9
2022-03-26/15:47:56,21.8,1004.0,1279.0,65.0,189.2
2022-03-26/15:47:57,21.8,1004.0,1279.0,65.0,189.2
2022-03-26/15:47:58,21.8,1004.0,1279.0,66.0,189.2
2022-03-26/15:47:59,21.8,1004.0,1279.0,66.0,189.2
2022-03-26/15:48:01,21.8,1004.0,1279.0,65.0,189.2
2022-03-26/15:48:02,21.8,1004.0,1279.0,65.0,189.2
2022-03-26/15:48:03,21.8,1004.0,1279.0,66.0,189.2
2022-03-26/15:48:04,21.8,1004.0,1279.0,66.0,189.2
2022-03-26/15:48:05,21.8,1004.0,1279.0,66.0,189.2
2022-03-26/15:48:06,21.8,1004.0,1279.0,66.0,189.2
2022-03-26/15:48:07,21.8,1004.0,1279.0,65.0,189.2
2022-03-26/15:48:08,21.8,1004.0,1279.0,65.0,189.2
2022-03-26/15:48:09,21.8,1004.0,1288.0,54.0,189.2
2022-03-26/15:48:10,21.8,1004.0,1288.0,54.0,189.2
2022-03-26/15:48:12,21.8,1004.0,1288.0,66.0,189.2
2022-03-26/15:48:13,21.8,1004.0,1288.0,66.0,189.2
2022-03-26/15:48:14,21.8,1004.0,1288.0,65.0,189.2
2022-03-26/15:48:15,21.8,1004.0,1288.0,65.0,188.8
2022-03-26/15:48:16,21.8,1004.0,1288.0,66.0,188.3
2022-03-26/15:48:17,21.8,1004.0,1288.0,66.0,182.8
2022-03-26/15:48:18,21.8,1004.0,1288.0,65.0,141.5
2022-03-26/15:48:19,21.8,1004.0,1288.0,65.0,187.3
2022-03-26/15:48:20,21.8,1004.0,1288.0,64.0,188.4
2022-03-26/15:48:21,21.8,1004.0,1288.0,64.0,187.0
2022-03-26/15:48:22,21.8,1004.0,1288.0,66.0,188.5
2022-03-26/15:48:24,21.8,1004.0,1288.0,66.0,200.2
2022-03-26/15:48:25,21.9,1004.0,1298.0,57.0,201.5
2022-03-26/15:48:26,21.9,1004.0,1298.0,57.0,201.6
2022-03-26/15:48:27,21.9,1004.0,1298.0,63.0,200.2
2022-03-26/15:48:28,21.9,1004.0,1298.0,63.0,199.2
2022-03-26/15:48:29,21.9,1004.0,1298.0,65.0,199.2
2022-03-26/15:48:30,21.9,1004.0,1298.0,65.0,199.2
2022-03-26/15:48:31,21.9,1004.0,1298.0,66.0,198.3
2022-03-26/15:48:32,21.9,1004.0,1298.0,66.0,198.3
2022-03-26/15:48:33,21.9,1004.0,1298.0,55.0,198.3
2022-03-26/15:48:35,21.9,1004.0,1298.0,55.0,198.3
2022-03-26/15:48:36,21.9,1004.0,1298.0,65.0,198.3
2022-03-26/15:48:37,21.9,1004.0,1298.0,65.0,198.3
2022-03-26/15:48:38,21.9,1004.0,1298.0,62.0,198.3
2022-03-26/15:48:39,21.9,1004.0,1298.0,62.0,198.3
2022-03-26/15:48:40,22.0,1004.0,1307.0,54.0,198.3
2022-03-26/15:48:41,22.0,1004.0,1307.0,54.0,198.3
2022-03-26/15:48:42,22.0,1004.0,1307.0,65.0,198.3
2022-03-26/15:48:43,22.0,1004.0,1307.0,65.0,198.3
2022-03-26/15:48:44,22.0,1004.0,1307.0,66.0,198.3
2022-03-26/15:48:45,22.0,1004.0,1307.0,66.0,198.3
2022-03-26/15:48:47,22.0,1004.0,1307.0,66.0,198.3
2022-03-26/15:48:48,22.0,1004.0,1307.0,66.0,198.3
2022-03-26/15:48:49,22.0,1004.0,1307.0,66.0,198.3
2022-03-26/15:48:50,22.0,1004.0,1307.0,66.0,198.3
2022-03-26/15:48:51,22.0,1004.0,1307.0,66.0,198.3
2022-03-26/15:48:52,22.0,1004.0,1307.0,66.0,198.3
2022-03-26/15:48:53,22.0,1004.0,1307.0,64.0,198.3
2022-03-26/15:48:54,22.0,1004.0,1307.0,64.0,198.3
2022-03-26/15:48:55,22.0,1004.0,1308.0,56.0,198.2
2022-03-26/15:48:56,22.0,1004.0,1308.0,56.0,198.3
2022-03-26/15:48:58,22.0,1004.0,1308.0,64.0,198.3
2022-03-26/15:48:59,22.0,1004.0,1308.0,64.0,198.1
2022-03-26/15:49:00,22.0,1004.0,1308.0,65.0,198.3
2022-03-26/15:49:01,22.0,1004.0,1308.0,65.0,197.9
2022-03-26/15:49:02,22.0,1004.0,1308.0,66.0,198.1
2022-03-26/15:49:03,22.0,1004.0,1308.0,66.0,198.0
2022-03-26/15:49:04,22.0,1004.0,1308.0,66.0,197.8
2022-03-26/15:49:05,22.0,1004.0,1308.0,66.0,197.6
2022-03-26/15:49:06,22.0,1004.0,1308.0,64.0,197.5
2022-03-26/15:49:07,22.0,1004.0,1308.0,64.0,198.1
