time,tempce,luftfeucht,co2,laut,hell
2022-01-31/18:00:26,23.83,982.4,2109.0,65.933,157.5
2022-01-31/18:00:27,23.83,982.4,2109.0,66.23624,157.5
2022-01-31/18:00:29,23.83,982.4,2109.0,66.23624,157.5
2022-01-31/18:00:30,23.83,982.4,2109.0,66.23624,157.5
2022-01-31/18:00:31,23.83,982.4,2102.0,58.75017,157.5
2022-01-31/18:00:32,23.83,982.4,2102.0,58.75017,157.5
2022-01-31/18:00:33,23.83,982.4,2102.0,58.75017,157.5
2022-01-31/18:00:34,23.83,982.4,2102.0,66.10937,157.5
2022-01-31/18:00:35,23.83,982.4,2102.0,66.10937,157.5
2022-01-31/18:00:36,23.83,982.4,2102.0,66.10937,157.5
2022-01-31/18:00:37,23.83,982.4,2102.0,66.04987,157.5
2022-01-31/18:00:38,23.83,982.4,2102.0,66.04987,157.5
2022-01-31/18:00:39,23.83,982.4,2102.0,66.04987,157.5
2022-01-31/18:00:43,23.83,982.4,2102.0,66.24067,157.1875
