time,tempce,luftfeucht,co2,laut,hell
2022-01-06/17:34:19,23.07,997.3,1122.0,23.904,210.5
2022-01-06/17:34:20,23.07,997.3,1122.0,23.904,210.6
2022-01-06/17:34:21,23.07,997.3,1122.0,23.904,210.6
2022-01-06/17:34:22,23.07,997.3,1122.0,23.688,210.6
2022-01-06/17:34:23,23.07,997.3,1122.0,23.688,210.6
2022-01-06/17:34:25,23.07,997.3,1122.0,23.688,210.6
2022-01-06/17:34:26,23.07,997.3,1122.0,23.688,210.6
2022-01-06/17:34:27,23.07,997.3,1122.0,23.688,210.6
2022-01-06/17:34:28,23.07,997.3,1122.0,24.36,211.5
2022-01-06/17:34:29,23.07,997.3,1122.0,24.36,211.2
2022-01-06/17:34:30,23.07,997.3,1122.0,24.36,211.3
2022-01-06/17:34:32,23.07,997.3,1122.0,24.36,210.8
