time,tempce,luftfeucht,co2,laut,hell
2022-01-05/19:11:10,25,51.0,669.0,50.0,400
2022-01-05/19:11:12,25,51.0,669.0,50.0,400
2022-01-05/19:11:14,25,51.0,669.0,50.0,400
2022-01-05/19:11:16,25,51.0,669.0,50.0,400
2022-01-05/19:11:18,25,51.0,669.0,50.0,400
2022-01-05/19:11:20,25,51.0,669.0,50.0,400
2022-01-05/19:11:22,25,51.0,669.0,50.0,400
2022-01-05/19:11:24,25,51.0,669.0,50.0,400
2022-01-05/19:11:27,25,51.0,669.0,50.0,400
2022-01-05/19:11:29,25,51.0,669.0,50.0,400
2022-01-05/19:11:31,25,51.0,669.0,50.0,400
2022-01-05/19:11:33,25,51.0,669.0,50.0,400
2022-01-05/19:11:35,25,51.0,669.0,50.0,400
2022-01-05/19:11:37,25,51.0,669.0,50.0,400
2022-01-05/19:11:39,25,51.0,669.0,50.0,400
2022-01-05/19:11:41,25,51.0,669.0,50.0,400
2022-01-05/19:11:44,25,51.0,669.0,50.0,400
2022-01-05/19:11:46,25,51.0,669.0,50.0,400
2022-01-05/19:11:48,25,51.0,669.0,50.0,400
2022-01-05/19:11:50,25,51.0,669.0,50.0,400
2022-01-05/19:11:53,25,51.0,669.0,50.0,400
2022-01-05/19:11:55,25,51.0,669.0,50.0,400
2022-01-05/19:11:57,25,51.0,669.0,50.0,400
2022-01-05/19:11:59,25,51.0,669.0,50.0,400
2022-01-05/19:12:02,25,51.0,669.0,50.0,400
2022-01-05/19:12:04,25,51.0,669.0,50.0,400
2022-01-05/19:12:06,25,51.0,669.0,50.0,400
2022-01-05/19:12:08,25,51.0,669.0,50.0,400
2022-01-05/19:12:10,25,51.0,669.0,50.0,400
2022-01-05/19:12:12,25,51.0,669.0,50.0,400
2022-01-05/19:12:14,25,51.0,669.0,50.0,400
2022-01-05/19:12:16,25,51.0,669.0,50.0,400
2022-01-05/19:12:18,25,51.0,669.0,50.0,400
2022-01-05/19:12:20,25,51.0,669.0,50.0,400
2022-01-05/19:12:22,25,51.0,669.0,50.0,400
2022-01-05/19:12:24,25,51.0,669.0,50.0,400
2022-01-05/19:12:26,25,51.0,669.0,50.0,400
2022-01-05/19:12:28,25,51.0,669.0,50.0,400
2022-01-05/19:12:30,25,51.0,669.0,50.0,400
