time,tempce,luftfeucht,co2,laut,hell
2022-01-08/15:26:13,23.14,988.0,1284.0,332.16,250.7
2022-01-08/15:26:14,23.13,988.0,1285.0,324.24,251.0
2022-01-08/15:26:15,23.13,988.0,1285.0,324.24,252.1
2022-01-08/15:26:16,23.13,988.0,1285.0,324.24,252.9
2022-01-08/15:26:18,23.13,988.0,1285.0,324.24,252.9
2022-01-08/15:26:19,23.13,988.0,1285.0,324.24,252.9
2022-01-08/15:26:20,23.13,988.0,1285.0,332.256,252.9
2022-01-08/15:26:21,23.13,988.0,1285.0,332.256,252.9
2022-01-08/15:26:22,23.13,988.0,1285.0,332.256,252.8
2022-01-08/15:26:24,23.13,988.0,1285.0,332.256,252.9
2022-01-08/15:26:25,23.13,988.0,1285.0,332.256,252.4
2022-01-08/15:26:26,23.13,988.0,1285.0,326.064,252.0
2022-01-08/15:26:27,23.13,988.0,1285.0,326.064,252.0
2022-01-08/15:26:28,23.13,988.0,1285.0,326.064,252.0
2022-01-08/15:26:29,23.13,988.0,1285.0,326.064,252.7
2022-01-08/15:26:31,23.13,988.0,1285.0,326.064,252.9
2022-01-08/15:26:32,23.15,988.0,1279.0,345.192,252.9
2022-01-08/15:26:33,23.15,988.0,1279.0,345.192,252.5
2022-01-08/15:26:34,23.15,988.0,1279.0,345.192,252.0
