time,tempce,luftdruck,co2,laut,hell
2022-02-22/16:44:51,23.1,993.0,1499.0,66.0,18.5
2022-02-22/16:44:52,23.1,993.0,1499.0,66.0,20.0
2022-02-22/16:44:53,23.1,993.0,1499.0,66.0,20.0
2022-02-22/16:44:54,23.1,993.0,1499.0,66.0,20.0
2022-02-22/16:44:55,23.1,993.0,1499.0,66.0,20.0
2022-02-22/16:44:56,23.1,993.0,1499.0,66.0,20.0
2022-02-22/16:44:57,23.1,993.0,1499.0,66.0,20.0
2022-02-22/16:44:58,23.1,993.0,1499.0,66.0,20.0
2022-02-22/16:44:59,23.1,993.0,1499.0,66.0,20.0
2022-02-22/16:45:00,23.1,993.0,1499.0,66.0,20.0
2022-02-22/16:45:02,23.1,993.0,1499.0,66.0,20.0
2022-02-22/16:45:03,23.1,993.0,1499.0,66.0,19.5
2022-02-22/16:45:04,23.1,993.0,1497.0,55.0,19.7
2022-02-22/16:45:05,23.1,993.0,1497.0,55.0,20.0
2022-02-22/16:45:06,23.1,993.0,1497.0,66.0,20.0
2022-02-22/16:45:07,23.1,993.0,1497.0,66.0,19.9
2022-02-22/16:45:08,23.1,993.0,1497.0,66.0,19.2
2022-02-22/16:45:09,23.1,993.0,1497.0,66.0,19.2
2022-02-22/16:45:10,23.1,993.0,1497.0,66.0,19.9
2022-02-22/16:45:11,23.1,993.0,1497.0,66.0,20.0
2022-02-22/16:45:12,23.1,993.0,1497.0,66.0,20.0
2022-02-22/16:45:14,23.1,993.0,1497.0,66.0,20.0
2022-02-22/16:45:15,23.1,993.0,1497.0,66.0,20.0
2022-02-22/16:45:16,23.1,993.0,1497.0,66.0,20.0
2022-02-22/16:45:17,23.1,993.0,1497.0,63.0,20.0
2022-02-22/16:45:18,23.1,993.0,1497.0,63.0,20.0
2022-02-22/16:45:19,23.2,993.0,1502.0,57.0,20.0
2022-02-22/16:45:20,23.2,993.0,1502.0,57.0,20.0
2022-02-22/16:45:21,23.2,993.0,1502.0,66.0,20.0
2022-02-22/16:45:22,23.2,993.0,1502.0,66.0,20.0
2022-02-22/16:45:23,23.2,993.0,1502.0,66.0,20.0
2022-02-22/16:45:24,23.2,993.0,1502.0,66.0,20.0
2022-02-22/16:45:26,23.2,993.0,1502.0,64.0,20.0
2022-02-22/16:45:27,23.2,993.0,1502.0,64.0,20.0
2022-02-22/16:45:28,23.2,993.0,1502.0,66.0,20.0
2022-02-22/16:45:29,23.2,993.0,1502.0,66.0,20.0
2022-02-22/16:45:30,23.2,993.0,1502.0,64.0,20.0
2022-02-22/16:45:31,23.2,993.0,1502.0,64.0,20.0
2022-02-22/16:45:32,23.2,993.0,1502.0,63.0,20.0
2022-02-22/16:45:33,23.2,993.0,1502.0,63.0,20.0
2022-02-22/16:45:34,23.2,993.0,1500.0,56.0,20.0
2022-02-22/16:45:35,23.2,993.0,1500.0,56.0,20.0
2022-02-22/16:45:37,23.2,993.0,1500.0,66.0,20.0
2022-02-22/16:45:38,23.2,993.0,1500.0,66.0,20.0
2022-02-22/16:45:39,23.2,993.0,1500.0,66.0,20.0
