time,tempce,luftfeucht,co2,laut,hell
2022-01-29/18:58:47,22.34,989.4,2654.0,24.0,165.3125
2022-01-29/18:58:48,22.34,989.4,2654.0,66.08357,165.2083
2022-01-29/18:58:49,22.34,989.4,2654.0,66.08357,165.2083
2022-01-29/18:58:50,22.34,989.4,2654.0,66.08357,165.4167
2022-01-29/18:58:51,22.39,989.3,2648.0,60.39875,165.4167
2022-01-29/18:58:52,22.39,989.3,2648.0,60.39875,165.8333
2022-01-29/18:58:53,22.39,989.3,2648.0,60.39875,165.8333
2022-01-29/18:58:54,22.39,989.3,2648.0,63.48966,165.8333
2022-01-29/18:58:55,22.39,989.3,2648.0,63.48966,166.3542
2022-01-29/18:58:56,22.39,989.3,2648.0,63.48966,166.4583
2022-01-29/18:58:57,22.39,989.3,2648.0,61.68796,165.3125
2022-01-29/18:58:59,22.39,989.3,2648.0,61.68796,164.1666
2022-01-29/18:59:00,22.39,989.3,2648.0,61.68796,164.7917
2022-01-29/18:59:01,22.39,989.3,2648.0,56.18039,165.0
2022-01-29/18:59:02,22.39,989.3,2648.0,56.18039,165.0
2022-01-29/18:59:03,22.39,989.3,2648.0,56.18039,165.0
2022-01-29/18:59:04,22.39,989.3,2648.0,64.08544,164.375
2022-01-29/18:59:05,22.39,989.3,2648.0,64.08544,164.4792
2022-01-29/18:59:06,22.39,989.3,2648.0,64.08544,164.1666
2022-01-29/18:59:07,22.45,989.3,2633.0,58.81079,164.8958
2022-01-29/18:59:08,22.45,989.3,2633.0,58.81079,165.0
2022-01-29/18:59:09,22.45,989.3,2633.0,58.81079,164.2708
2022-01-29/18:59:11,22.45,989.3,2633.0,62.8753,164.2708
2022-01-29/18:59:12,22.45,989.3,2633.0,62.8753,164.7917
2022-01-29/18:59:13,22.45,989.3,2633.0,62.8753,164.6875
2022-01-29/18:59:14,22.45,989.3,2633.0,61.87887,164.7917
2022-01-29/18:59:15,22.45,989.3,2633.0,61.87887,164.5833
2022-01-29/18:59:16,22.45,989.3,2633.0,61.87887,164.8958
2022-01-29/18:59:17,22.45,989.3,2633.0,62.4825,164.7917
2022-01-29/18:59:18,22.45,989.3,2633.0,62.4825,164.4792
2022-01-29/18:59:19,22.45,989.3,2633.0,62.4825,164.1666
2022-01-29/18:59:20,22.45,989.3,2633.0,56.53724,164.6875
2022-01-29/18:59:21,22.45,989.3,2633.0,56.53724,165.0
2022-01-29/18:59:23,22.45,989.3,2633.0,56.53724,164.8958
2022-01-29/18:59:24,22.5,989.2,2625.0,64.13021,164.8958
2022-01-29/18:59:25,22.5,989.2,2625.0,64.13021,164.8958
2022-01-29/18:59:26,22.5,989.2,2625.0,64.13021,164.6875
2022-01-29/18:59:27,22.5,989.2,2625.0,62.38502,164.2708
2022-01-29/18:59:28,22.5,989.2,2625.0,62.38502,164.0625
2022-01-29/18:59:29,22.5,989.2,2625.0,62.38502,165.0
2022-01-29/18:59:30,22.5,989.2,2625.0,62.59363,164.7917
2022-01-29/18:59:31,22.5,989.2,2625.0,62.59363,164.1666
2022-01-29/18:59:32,22.5,989.2,2625.0,62.59363,163.9583
2022-01-29/18:59:33,22.5,989.2,2625.0,66.73466,163.9583
2022-01-29/18:59:35,22.5,989.2,2625.0,66.73466,165.4167
2022-01-29/18:59:36,22.5,989.2,2625.0,66.73466,165.8333
2022-01-29/18:59:37,22.54,989.3,2600.0,57.84891,165.8333
2022-01-29/18:59:38,22.54,989.3,2600.0,57.84891,165.0
2022-01-29/18:59:39,22.54,989.3,2600.0,57.84891,165.4167
2022-01-29/18:59:40,22.54,989.3,2600.0,60.84531,165.625
2022-01-29/18:59:41,22.54,989.3,2600.0,60.84531,165.8333
2022-01-29/18:59:42,22.54,989.3,2600.0,60.84531,165.3125
2022-01-29/18:59:43,22.54,989.3,2600.0,58.85818,165.8333
2022-01-29/18:59:44,22.54,989.3,2600.0,58.85818,165.8333
2022-01-29/18:59:45,22.54,989.3,2600.0,58.85818,165.2083
2022-01-29/18:59:47,22.54,989.3,2600.0,58.21601,165.0
2022-01-29/18:59:48,22.54,989.3,2600.0,58.21601,165.5208
2022-01-29/18:59:49,22.54,989.3,2600.0,58.21601,165.5208
2022-01-29/18:59:50,22.54,989.3,2600.0,56.27181,165.3125
2022-01-29/18:59:51,22.54,989.3,2600.0,56.27181,164.6875
2022-01-29/18:59:52,22.54,989.3,2600.0,56.27181,163.3333
2022-01-29/18:59:53,22.49,988.9999,2524.0,61.22531,163.3333
2022-01-29/18:59:54,22.49,988.9999,2524.0,61.22531,162.3958
2022-01-29/18:59:55,22.49,988.9999,2524.0,61.22531,162.8125
2022-01-29/18:59:56,22.49,988.9999,2524.0,64.08869,163.2292
2022-01-29/18:59:57,22.49,988.9999,2524.0,64.08869,163.3333
2022-01-29/18:59:58,22.49,988.9999,2524.0,64.08869,163.3333
2022-01-29/19:00:00,22.49,988.9999,2524.0,59.55938,163.3333
2022-01-29/19:00:01,22.49,988.9999,2524.0,59.55938,163.3333
2022-01-29/19:00:02,22.49,988.9999,2524.0,59.55938,163.3333
2022-01-29/19:00:03,22.49,988.9999,2524.0,64.7051,163.75
2022-01-29/19:00:04,22.49,988.9999,2524.0,64.7051,164.2708
2022-01-29/19:00:05,22.49,988.9999,2524.0,64.7051,164.5833
2022-01-29/19:00:06,22.43,989.3,2428.0,62.85806,164.2708
2022-01-29/19:00:07,22.43,989.3,2428.0,62.85806,164.375
2022-01-29/19:00:08,22.43,989.3,2428.0,62.85806,164.2708
2022-01-29/19:00:09,22.43,989.3,2428.0,57.44487,164.1666
2022-01-29/19:00:10,22.43,989.3,2428.0,57.44487,164.2708
2022-01-29/19:00:12,22.43,989.3,2428.0,57.44487,164.2708
2022-01-29/19:00:13,22.43,989.3,2428.0,64.22172,164.1666
2022-01-29/19:00:14,22.43,989.3,2428.0,64.22172,164.1666
2022-01-29/19:00:15,22.43,989.3,2428.0,64.22172,164.1666
2022-01-29/19:00:16,22.43,989.3,2428.0,66.86275,164.1666
2022-01-29/19:00:17,22.43,989.3,2428.0,66.86275,164.1666
2022-01-29/19:00:18,22.43,989.3,2428.0,66.86275,164.1666
2022-01-29/19:00:19,22.43,989.3,2428.0,61.42636,164.1666
2022-01-29/19:00:20,22.43,989.3,2428.0,61.42636,164.1666
2022-01-29/19:00:21,22.43,989.3,2428.0,61.42636,164.1666
2022-01-29/19:00:22,22.41,989.1,2337.0,57.86034,164.1666
2022-01-29/19:00:24,22.41,989.1,2337.0,57.86034,164.1666
2022-01-29/19:00:25,22.41,989.1,2337.0,57.86034,164.1666
2022-01-29/19:00:26,22.41,989.1,2337.0,63.94899,164.1666
2022-01-29/19:00:27,22.41,989.1,2337.0,63.94899,164.1666
2022-01-29/19:00:28,22.41,989.1,2337.0,63.94899,164.1666
2022-01-29/19:00:29,22.41,989.1,2337.0,58.70207,163.9583
