time,tempce,luftdruck,co2,laut,hell
2022-02-22/17:56:02,23.8,993.0,1923.0,66.0,3.3
2022-02-22/17:56:03,23.8,993.0,1923.0,66.0,4.1
2022-02-22/17:56:04,23.8,993.0,1923.0,66.0,4.2
2022-02-22/17:56:05,23.8,993.0,1923.0,66.0,3.6
2022-02-22/17:56:06,23.8,993.0,1923.0,66.0,3.3
2022-02-22/17:56:07,23.8,993.0,1923.0,66.0,4.1
2022-02-22/17:56:09,23.8,993.0,1923.0,66.0,4.2
2022-02-22/17:56:10,23.8,993.0,1923.0,55.0,4.2
2022-02-22/17:56:11,23.8,993.0,1923.0,55.0,4.2
2022-02-22/17:56:12,23.8,993.0,1923.0,66.0,4.2
2022-02-22/17:56:13,23.8,993.0,1923.0,66.0,4.2
2022-02-22/17:56:14,23.8,993.0,1923.0,66.0,4.2
2022-02-22/17:56:15,23.8,993.0,1923.0,66.0,4.2
2022-02-22/17:56:16,23.8,993.0,1923.0,66.0,4.2
2022-02-22/17:56:17,23.8,993.0,1923.0,66.0,4.3
2022-02-22/17:56:18,23.8,993.0,1923.0,66.0,4.2
2022-02-22/17:56:19,23.8,993.0,1923.0,66.0,4.3
2022-02-22/17:56:21,23.8,993.0,1923.0,66.0,4.2
2022-02-22/17:56:22,23.8,993.0,1923.0,66.0,4.2
2022-02-22/17:56:23,23.8,993.0,1923.0,66.0,4.9
2022-02-22/17:56:24,23.8,993.0,1923.0,66.0,4.3
2022-02-22/17:56:25,23.8,992.0,1926.0,54.0,4.6
2022-02-22/17:56:26,23.8,992.0,1926.0,54.0,4.6
2022-02-22/17:56:27,23.8,992.0,1926.0,66.0,4.2
2022-02-22/17:56:28,23.8,992.0,1926.0,66.0,4.2
2022-02-22/17:56:29,23.8,992.0,1926.0,65.0,4.2
2022-02-22/17:56:30,23.8,992.0,1926.0,65.0,4.2
2022-02-22/17:56:31,23.8,992.0,1926.0,66.0,4.2
2022-02-22/17:56:33,23.8,992.0,1926.0,66.0,4.2
2022-02-22/17:56:34,23.8,992.0,1926.0,66.0,4.2
2022-02-22/17:56:35,23.8,992.0,1926.0,66.0,4.2
2022-02-22/17:56:36,23.8,992.0,1926.0,66.0,4.2
2022-02-22/17:56:37,23.8,992.0,1926.0,66.0,4.2
2022-02-22/17:56:38,23.8,992.0,1926.0,66.0,4.2
2022-02-22/17:56:39,23.8,992.0,1926.0,66.0,4.2
2022-02-22/17:56:40,23.8,992.0,1927.0,57.0,4.2
2022-02-22/17:56:41,23.8,992.0,1927.0,57.0,4.2
2022-02-22/17:56:42,23.8,992.0,1927.0,66.0,4.2
2022-02-22/17:56:43,23.8,992.0,1927.0,66.0,4.2
2022-02-22/17:56:45,23.8,992.0,1927.0,66.0,4.2
2022-02-22/17:56:46,23.8,992.0,1927.0,66.0,4.2
2022-02-22/17:56:47,23.8,992.0,1927.0,66.0,4.2
2022-02-22/17:56:48,23.8,992.0,1927.0,66.0,4.2
2022-02-22/17:56:49,23.8,992.0,1927.0,66.0,4.2
2022-02-22/17:56:50,23.8,992.0,1927.0,66.0,4.2
2022-02-22/17:56:51,23.8,992.0,1927.0,66.0,4.2
2022-02-22/17:56:52,23.8,992.0,1927.0,66.0,4.2
2022-02-22/17:56:53,23.8,992.0,1927.0,66.0,4.2
2022-02-22/17:56:54,23.8,992.0,1927.0,66.0,4.2
2022-02-22/17:56:55,23.8,992.0,1929.0,57.0,3.6
2022-02-22/17:56:57,23.8,992.0,1929.0,57.0,3.3
2022-02-22/17:56:58,23.8,992.0,1929.0,66.0,3.7
2022-02-22/17:56:59,23.8,992.0,1929.0,66.0,4.2
2022-02-22/17:57:01,23.8,992.0,1929.0,66.0,3.5
