time,tempce,luftdruck,co2,laut,hell
2022-02-22/16:57:17,23.7,993.0,1594.0,66.0,11.7
2022-02-22/16:57:18,23.7,993.0,1594.0,66.0,12.5
2022-02-22/16:57:19,23.7,993.0,1600.0,58.0,12.5
2022-02-22/16:57:20,23.7,993.0,1600.0,58.0,12.5
2022-02-22/16:57:21,23.7,993.0,1600.0,66.0,12.5
2022-02-22/16:57:23,23.7,993.0,1600.0,66.0,12.5
2022-02-22/16:57:24,23.7,993.0,1600.0,66.0,12.5
2022-02-22/16:57:25,23.7,993.0,1600.0,66.0,12.5
2022-02-22/16:57:26,23.7,993.0,1600.0,66.0,12.5
2022-02-22/16:57:27,23.7,993.0,1600.0,66.0,12.5
2022-02-22/16:57:28,23.7,993.0,1600.0,66.0,12.5
2022-02-22/16:57:29,23.7,993.0,1600.0,66.0,12.0
