time,tempce,luftdruck,co2,laut,hell
2022-02-22/18:15:44,24.0,992.0,2116.0,65.0,3.3
2022-02-22/18:15:45,24.0,992.0,2116.0,65.0,3.9
2022-02-22/18:15:46,24.0,992.0,2116.0,66.0,3.1
2022-02-22/18:15:47,24.0,992.0,2116.0,66.0,2.8
2022-02-22/18:15:48,24.0,992.0,2116.0,66.0,3.4
2022-02-22/18:15:50,24.0,992.0,2116.0,66.0,4.2
2022-02-22/18:15:51,24.0,992.0,2116.0,66.0,4.2
2022-02-22/18:15:52,24.0,992.0,2116.0,66.0,4.2
2022-02-22/18:15:53,24.0,992.0,2116.0,66.0,4.2
2022-02-22/18:15:54,24.0,992.0,2116.0,66.0,4.2
2022-02-22/18:15:55,24.0,992.0,2106.0,57.0,4.2
2022-02-22/18:15:56,24.0,992.0,2106.0,57.0,4.2
2022-02-22/18:15:57,24.0,992.0,2106.0,66.0,4.2
2022-02-22/18:15:58,24.0,992.0,2106.0,66.0,4.2
2022-02-22/18:15:59,24.0,992.0,2106.0,66.0,4.2
2022-02-22/18:16:00,24.0,992.0,2106.0,66.0,4.1
