time,tempce,luftdruck,co2,laut,hell
2022-10-06/12:56:56,23.7,1017.0,1214.0,65.0,153.6
2022-10-06/12:56:57,23.7,1017.0,1214.0,63.0,167.5
2022-10-06/12:56:59,23.7,1017.0,1214.0,63.0,187.7
2022-10-06/12:57:00,23.7,1017.0,1214.0,63.0,214.1
2022-10-06/12:57:01,23.7,1017.0,1214.0,63.0,238.4
2022-10-06/12:57:02,23.7,1017.0,1214.0,61.0,252.9
2022-10-06/12:57:03,23.7,1017.0,1214.0,61.0,214.2
2022-10-06/12:57:04,23.7,1017.0,1212.0,55.0,206.8
2022-10-06/12:57:05,23.7,1017.0,1212.0,55.0,190.7
2022-10-06/12:57:06,23.7,1017.0,1212.0,55.0,137.4
2022-10-06/12:57:07,23.7,1017.0,1212.0,55.0,115.0
2022-10-06/12:57:08,23.7,1017.0,1212.0,62.0,111.7
2022-10-06/12:57:09,23.7,1017.0,1212.0,62.0,112.6
