time,tempce,luftdruck,co2,laut,hell
2022-10-06/11:55:32,21.1,1017.0,973.0,63.0,24.4
2022-10-06/11:55:33,21.1,1017.0,973.0,63.0,24.3
2022-10-06/11:55:34,21.1,1017.0,973.0,62.0,24.2
2022-10-06/11:55:35,21.1,1017.0,973.0,62.0,23.4
2022-10-06/11:55:36,21.1,1017.0,972.0,49.0,23.3
2022-10-06/11:55:37,21.1,1017.0,972.0,49.0,24.0
2022-10-06/11:55:38,21.1,1017.0,972.0,61.0,24.5
2022-10-06/11:55:39,21.1,1017.0,972.0,61.0,25.6
2022-10-06/11:55:40,21.1,1017.0,972.0,63.0,26.7
2022-10-06/11:55:41,21.1,1017.0,972.0,63.0,26.7
2022-10-06/11:55:43,21.1,1017.0,972.0,62.0,27.3
2022-10-06/11:55:44,21.1,1017.0,972.0,62.0,27.5
2022-10-06/11:55:45,21.1,1017.0,972.0,62.0,27.6
2022-10-06/11:55:46,21.1,1017.0,972.0,62.0,28.1
2022-10-06/11:55:47,21.1,1017.0,972.0,62.0,28.3
2022-10-06/11:55:48,21.1,1017.0,972.0,62.0,28.3
2022-10-06/11:55:49,21.1,1017.0,972.0,61.0,27.5
2022-10-06/11:55:50,21.1,1017.0,972.0,61.0,27.5
2022-10-06/11:55:51,21.2,1017.0,968.0,53.0,27.5
2022-10-06/11:55:52,21.2,1017.0,968.0,53.0,27.5
2022-10-06/11:55:53,21.2,1017.0,968.0,61.0,27.6
2022-10-06/11:55:55,21.2,1017.0,968.0,61.0,27.5
2022-10-06/11:55:56,21.2,1017.0,968.0,63.0,27.5
2022-10-06/11:55:57,21.2,1017.0,968.0,63.0,27.5
2022-10-06/11:55:58,21.2,1017.0,968.0,63.0,27.5
2022-10-06/11:55:59,21.2,1017.0,968.0,63.0,27.5
2022-10-06/11:56:00,21.2,1017.0,968.0,61.0,27.5
2022-10-06/11:56:01,21.2,1017.0,968.0,61.0,28.3
2022-10-06/11:56:02,21.2,1017.0,968.0,61.0,28.1
2022-10-06/11:56:03,21.2,1017.0,968.0,61.0,27.5
2022-10-06/11:56:04,21.2,1017.0,968.0,62.0,27.5
2022-10-06/11:56:05,21.2,1017.0,968.0,62.0,27.5
2022-10-06/11:56:06,21.2,1017.0,966.0,52.0,27.5
2022-10-06/11:56:08,21.2,1017.0,966.0,52.0,27.5
