time,tempce,luftdruck,co2,laut,hell
2022-02-22/17:03:51,23.8,993.0,1646.0,64.0,9.2
2022-02-22/17:03:52,23.8,993.0,1646.0,64.0,10.0
2022-02-22/17:03:53,23.8,993.0,1646.0,66.0,10.0
2022-02-22/17:03:54,23.8,993.0,1646.0,66.0,10.0
2022-02-22/17:03:56,23.8,993.0,1646.0,66.0,10.0
2022-02-22/17:03:57,23.8,993.0,1646.0,66.0,10.0
2022-02-22/17:03:58,23.8,993.0,1646.0,66.0,10.0
2022-02-22/17:03:59,23.8,993.0,1646.0,66.0,9.8
2022-02-22/17:04:00,23.8,993.0,1646.0,66.0,9.2
2022-02-22/17:04:01,23.8,993.0,1646.0,66.0,9.2
2022-02-22/17:04:02,23.8,993.0,1646.0,66.0,9.2
2022-02-22/17:04:03,23.8,993.0,1646.0,66.0,9.2
2022-02-22/17:04:04,23.8,993.0,1651.0,57.0,9.2
2022-02-22/17:04:05,23.8,993.0,1651.0,57.0,9.2
2022-02-22/17:04:07,23.8,993.0,1651.0,66.0,9.2
2022-02-22/17:04:08,23.8,993.0,1651.0,66.0,9.2
2022-02-22/17:04:09,23.8,993.0,1651.0,61.0,9.2
2022-02-22/17:04:10,23.8,993.0,1651.0,61.0,9.2
2022-02-22/17:04:11,23.8,993.0,1651.0,66.0,9.0
2022-02-22/17:04:12,23.8,993.0,1651.0,66.0,9.2
2022-02-22/17:04:13,23.8,993.0,1651.0,66.0,9.2
2022-02-22/17:04:14,23.8,993.0,1651.0,66.0,9.2
2022-02-22/17:04:15,23.8,993.0,1651.0,66.0,9.2
2022-02-22/17:04:16,23.8,993.0,1651.0,66.0,9.1
2022-02-22/17:04:17,23.8,993.0,1651.0,64.0,8.4
2022-02-22/17:04:19,23.8,993.0,1651.0,64.0,8.9
2022-02-22/17:04:20,23.8,993.0,1656.0,64.0,9.0
2022-02-22/17:04:21,23.8,993.0,1656.0,64.0,8.7
2022-02-22/17:04:22,23.8,993.0,1656.0,66.0,8.9
2022-02-22/17:04:23,23.8,993.0,1656.0,66.0,8.4
2022-02-22/17:04:24,23.8,993.0,1656.0,66.0,8.4
2022-02-22/17:04:25,23.8,993.0,1656.0,66.0,8.5
2022-02-22/17:04:26,23.8,993.0,1656.0,62.0,9.2
2022-02-22/17:04:27,23.8,993.0,1656.0,62.0,9.0
2022-02-22/17:04:28,23.8,993.0,1656.0,61.0,9.2
2022-02-22/17:04:29,23.8,993.0,1656.0,61.0,9.2
2022-02-22/17:04:31,23.8,993.0,1656.0,66.0,9.2
2022-02-22/17:04:32,23.8,993.0,1656.0,66.0,9.2
2022-02-22/17:04:33,23.9,993.0,1657.0,63.0,9.2
2022-02-22/17:04:34,23.9,993.0,1657.0,63.0,9.2
2022-02-22/17:04:35,23.9,993.0,1657.0,62.0,9.2
2022-02-22/17:04:36,23.9,993.0,1657.0,62.0,9.2
2022-02-22/17:04:37,23.9,993.0,1657.0,66.0,9.2
2022-02-22/17:04:38,23.9,993.0,1657.0,66.0,9.2
2022-02-22/17:04:39,23.9,993.0,1657.0,66.0,8.4
2022-02-22/17:04:40,23.9,993.0,1657.0,66.0,8.3
2022-02-22/17:04:42,23.9,993.0,1657.0,67.0,8.3
2022-02-22/17:04:43,23.9,993.0,1657.0,67.0,8.3
2022-02-22/17:04:44,23.9,993.0,1657.0,66.0,8.3
2022-02-22/17:04:45,23.9,993.0,1657.0,66.0,8.3
2022-02-22/17:04:46,23.9,993.0,1657.0,66.0,8.3
2022-02-22/17:04:47,23.9,993.0,1657.0,66.0,8.3
2022-02-22/17:04:48,23.8,993.0,1653.0,56.0,8.3
2022-02-22/17:04:49,23.8,993.0,1653.0,56.0,8.3
2022-02-22/17:04:50,23.8,993.0,1653.0,66.0,8.3
2022-02-22/17:04:51,23.8,993.0,1653.0,66.0,8.3
2022-02-22/17:04:52,23.8,993.0,1653.0,66.0,8.3
2022-02-22/17:04:54,23.8,993.0,1653.0,66.0,8.3
2022-02-22/17:04:55,23.8,993.0,1653.0,67.0,8.3
2022-02-22/17:04:56,23.8,993.0,1653.0,67.0,8.3
2022-02-22/17:04:57,23.8,993.0,1653.0,66.0,8.3
2022-02-22/17:04:58,23.8,993.0,1653.0,66.0,8.3
2022-02-22/17:04:59,23.8,993.0,1653.0,66.0,8.3
2022-02-22/17:05:00,23.8,993.0,1653.0,66.0,8.3
2022-02-22/17:05:01,23.8,993.0,1653.0,66.0,8.3
2022-02-22/17:05:02,23.8,993.0,1653.0,66.0,8.3
2022-02-22/17:05:03,23.8,993.0,1659.0,56.0,8.1
2022-02-22/17:05:04,23.8,993.0,1659.0,56.0,7.5
2022-02-22/17:05:06,23.8,993.0,1659.0,66.0,7.4
2022-02-22/17:05:07,23.8,993.0,1659.0,66.0,7.6
2022-02-22/17:05:08,23.8,993.0,1659.0,66.0,7.4
2022-02-22/17:05:09,23.8,993.0,1659.0,66.0,7.5
2022-02-22/17:05:10,23.8,993.0,1659.0,66.0,7.5
2022-02-22/17:05:11,23.8,993.0,1659.0,66.0,7.5
2022-02-22/17:05:12,23.8,993.0,1659.0,66.0,7.5
2022-02-22/17:05:13,23.8,993.0,1659.0,66.0,7.5
2022-02-22/17:05:14,23.8,993.0,1659.0,66.0,7.5
2022-02-22/17:05:15,23.8,993.0,1659.0,66.0,7.5
2022-02-22/17:05:16,23.8,993.0,1659.0,66.0,7.5
2022-02-22/17:05:18,23.8,993.0,1659.0,66.0,7.5
2022-02-22/17:05:19,23.8,993.0,1651.0,56.0,7.9
2022-02-22/17:05:20,23.8,993.0,1651.0,56.0,7.7
2022-02-22/17:05:21,23.8,993.0,1651.0,66.0,7.6
2022-02-22/17:05:22,23.8,993.0,1651.0,66.0,7.5
2022-02-22/17:05:23,23.8,993.0,1651.0,66.0,7.8
2022-02-22/17:05:24,23.8,993.0,1651.0,66.0,7.3
