time,tempce,luftdruck,co2,laut,hell
2022-02-22/17:19:28,22,1000,0,0,400
2022-02-22/17:19:31,22,1000,0,0,400
2022-02-22/17:19:35,22,1000,0,0,400
2022-02-22/17:19:38,22,1000,0,0,400
2022-02-22/17:19:41,22,1000,0,0,400
2022-02-22/17:19:44,22,1000,0,0,400
2022-02-22/17:19:47,22,1000,0,0,400
2022-02-22/17:19:50,22,1000,0,0,400
2022-02-22/17:19:53,22,1000,0,0,400
2022-02-22/17:19:56,22,1000,0,0,400
2022-02-22/17:19:59,22,1000,0,0,400
2022-02-22/17:20:02,22,1000,0,0,400
2022-02-22/17:20:05,22,1000,0,0,400
