time,tempce,luftdruck,co2,laut,hell
2022-10-06/13:35:52,24.3,1017.0,1255.0,65.0,475.8
2022-10-06/13:35:53,24.3,1017.0,1255.0,65.0,477.7
2022-10-06/13:35:54,24.3,1017.0,1255.0,62.0,479.1
2022-10-06/13:35:55,24.3,1017.0,1255.0,62.0,478.0
2022-10-06/13:35:56,24.3,1017.0,1255.0,62.0,477.5
2022-10-06/13:35:57,24.3,1017.0,1255.0,62.0,477.7
2022-10-06/13:35:59,24.3,1017.0,1255.0,61.0,477.8
2022-10-06/13:36:00,24.3,1017.0,1255.0,61.0,478.4
2022-10-06/13:36:01,24.3,1017.0,1255.0,63.0,479.2
2022-10-06/13:36:02,24.3,1017.0,1255.0,63.0,477.7
2022-10-06/13:36:03,24.3,1017.0,1249.0,53.0,485.8
2022-10-06/13:36:04,24.3,1017.0,1249.0,53.0,488.6
2022-10-06/13:36:05,24.3,1017.0,1249.0,60.0,488.5
2022-10-06/13:36:06,24.3,1017.0,1249.0,60.0,486.8
2022-10-06/13:36:07,24.3,1017.0,1249.0,62.0,488.3
2022-10-06/13:36:08,24.3,1017.0,1249.0,62.0,489.1
2022-10-06/13:36:09,24.3,1017.0,1249.0,61.0,489.7
2022-10-06/13:36:11,24.3,1017.0,1249.0,61.0,490.0
2022-10-06/13:36:12,24.3,1017.0,1249.0,63.0,489.9
2022-10-06/13:36:13,24.3,1017.0,1249.0,63.0,489.3
2022-10-06/13:36:14,24.3,1017.0,1249.0,62.0,488.3
2022-10-06/13:36:15,24.3,1017.0,1249.0,62.0,488.6
2022-10-06/13:36:16,24.3,1017.0,1249.0,64.0,490.4
2022-10-06/13:36:17,24.3,1017.0,1249.0,64.0,480.7
2022-10-06/13:36:18,24.3,1017.0,1253.0,50.0,478.1
2022-10-06/13:36:19,24.3,1017.0,1253.0,50.0,487.4
2022-10-06/13:36:20,24.3,1017.0,1253.0,63.0,487.6
2022-10-06/13:36:22,24.3,1017.0,1253.0,63.0,487.6
2022-10-06/13:36:23,24.3,1017.0,1253.0,63.0,487.5
2022-10-06/13:36:24,24.3,1017.0,1253.0,63.0,487.4
2022-10-06/13:36:25,24.3,1017.0,1253.0,64.0,487.5
2022-10-06/13:36:26,24.3,1017.0,1253.0,64.0,487.5
2022-10-06/13:36:27,24.3,1017.0,1253.0,63.0,486.9
2022-10-06/13:36:28,24.3,1017.0,1253.0,63.0,487.6
2022-10-06/13:36:29,24.3,1017.0,1253.0,62.0,487.4
2022-10-06/13:36:30,24.3,1017.0,1253.0,62.0,487.2
2022-10-06/13:36:31,24.3,1017.0,1253.0,63.0,488.2
