time,tempce,luftfeucht,co2,laut,hell
2022-01-08/23:21:07,25,51.0,669.0,50.0,400
2022-01-08/23:21:10,25,51.0,669.0,50.0,400
2022-01-08/23:21:12,23.45,981.6,2501.0,24.0,230.4
2022-01-08/23:21:13,23.45,981.6,2501.0,24.0,230.4
2022-01-08/23:21:15,23.45,981.6,2501.0,24.0,230.4
2022-01-08/23:21:16,23.45,981.6,2501.0,337.536,230.4
2022-01-08/23:21:17,23.45,981.6,2501.0,337.536,230.4
2022-01-08/23:21:18,23.45,981.6,2501.0,337.536,230.4
2022-01-08/23:21:19,23.45,981.6,2501.0,337.536,230.4
2022-01-08/23:21:21,23.45,981.6,2501.0,337.536,230.4
2022-01-08/23:21:22,23.45,981.6,2501.0,329.472,230.4
2022-01-08/23:21:23,23.45,981.6,2501.0,329.472,230.4
2022-01-08/23:21:24,23.45,981.6,2501.0,329.472,230.4
2022-01-08/23:21:25,23.45,981.6,2501.0,329.472,230.4
2022-01-08/23:21:26,23.45,981.6,2501.0,329.472,230.4
2022-01-08/23:21:28,23.47,981.6999,2511.0,327.936,230.4
2022-01-08/23:21:29,23.47,981.6999,2511.0,327.936,230.4
2022-01-08/23:21:30,23.47,981.6999,2511.0,327.936,230.4
2022-01-08/23:21:31,23.47,981.6999,2511.0,327.936,230.4
2022-01-08/23:21:32,23.47,981.6999,2511.0,327.936,230.4
2022-01-08/23:21:33,23.47,981.6999,2511.0,330.024,230.4
2022-01-08/23:21:35,23.47,981.6999,2511.0,330.024,230.4
2022-01-08/23:21:36,23.47,981.6999,2511.0,330.024,230.4
2022-01-08/23:21:37,23.47,981.6999,2511.0,330.024,230.4
2022-01-08/23:21:38,23.47,981.6999,2511.0,330.024,230.4
