time,tempce,luftdruck,co2,laut,hell
2022-02-23/16:31:58,23.8,1002.0,1968.0,66.0,246.5
2022-02-23/16:31:59,23.8,1002.0,1968.0,66.0,246.7
2022-02-23/16:32:00,23.8,1002.0,1968.0,66.0,246.7
2022-02-23/16:32:02,23.8,1002.0,1968.0,66.0,246.7
2022-02-23/16:32:03,23.8,1002.0,1968.0,66.0,247.9
2022-02-23/16:32:04,23.8,1002.0,1968.0,66.0,247.7
2022-02-23/16:32:05,23.8,1002.0,1968.0,66.0,247.5
2022-02-23/16:32:06,23.8,1002.0,1968.0,66.0,248.0
2022-02-23/16:32:07,23.8,1002.0,1968.0,66.0,247.5
2022-02-23/16:32:08,23.8,1002.0,1968.0,66.0,247.5
2022-02-23/16:32:09,23.8,1002.0,1971.0,57.0,247.4
2022-02-23/16:32:10,23.8,1002.0,1971.0,57.0,247.5
2022-02-23/16:32:11,23.8,1002.0,1971.0,64.0,247.5
2022-02-23/16:32:13,23.8,1002.0,1971.0,64.0,247.5
2022-02-23/16:32:14,23.8,1002.0,1971.0,66.0,247.5
2022-02-23/16:32:15,23.8,1002.0,1971.0,66.0,247.5
2022-02-23/16:32:16,23.8,1002.0,1971.0,66.0,247.5
2022-02-23/16:32:17,23.8,1002.0,1971.0,66.0,247.5
2022-02-23/16:32:18,23.8,1002.0,1971.0,66.0,247.5
2022-02-23/16:32:19,23.8,1002.0,1971.0,66.0,247.5
2022-02-23/16:32:20,23.8,1002.0,1971.0,66.0,247.5
2022-02-23/16:32:21,23.8,1002.0,1971.0,66.0,247.4
2022-02-23/16:32:22,23.8,1002.0,1971.0,66.0,247.0
2022-02-23/16:32:23,23.8,1002.0,1971.0,66.0,246.7
2022-02-23/16:32:25,23.8,1002.0,1962.0,59.0,246.8
2022-02-23/16:32:26,23.8,1002.0,1962.0,59.0,246.9
2022-02-23/16:32:27,23.8,1002.0,1962.0,66.0,246.7
2022-02-23/16:32:28,23.8,1002.0,1962.0,66.0,246.7
2022-02-23/16:32:29,23.8,1002.0,1962.0,66.0,246.7
2022-02-23/16:32:30,23.8,1002.0,1962.0,66.0,246.7
2022-02-23/16:32:31,23.8,1002.0,1962.0,66.0,246.7
2022-02-23/16:32:32,23.8,1002.0,1962.0,66.0,246.7
2022-02-23/16:32:33,23.8,1002.0,1962.0,66.0,246.7
