time,tempce,luftfeucht,co2,laut,hell
2022-01-05/18:42:30,25,51.0,669.0,50.0,400
2022-01-05/18:42:33,25,51.0,669.0,50.0,400
2022-01-05/18:42:35,25,51.0,669.0,50.0,400
2022-01-05/18:42:37,25,51.0,669.0,50.0,400
2022-01-05/18:42:39,25,51.0,669.0,50.0,400
2022-01-05/18:42:41,25,51.0,669.0,50.0,400
2022-01-05/18:42:43,25,51.0,669.0,50.0,400
2022-01-05/18:42:45,25,51.0,669.0,50.0,400
2022-01-05/18:42:47,25,51.0,669.0,50.0,400
2022-01-05/18:42:50,25,51.0,669.0,50.0,400
2022-01-05/18:42:52,25,51.0,669.0,50.0,400
2022-01-05/18:42:54,25,51.0,669.0,50.0,400
2022-01-05/18:42:56,25,51.0,669.0,50.0,400
2022-01-05/18:42:58,25,51.0,669.0,50.0,400
2022-01-05/18:43:00,25,51.0,669.0,50.0,400
2022-01-05/18:43:02,25,51.0,669.0,50.0,400
2022-01-05/18:43:05,25,51.0,669.0,50.0,400
2022-01-05/18:43:07,25,51.0,669.0,50.0,400
2022-01-05/18:43:09,25,51.0,669.0,50.0,400
2022-01-05/18:43:11,25,51.0,669.0,50.0,400
2022-01-05/18:43:13,25,51.0,669.0,50.0,400
2022-01-05/18:43:15,25,51.0,669.0,50.0,400
2022-01-05/18:43:17,25,51.0,669.0,50.0,400
2022-01-05/18:43:19,25,51.0,669.0,50.0,400
2022-01-05/18:43:22,25,51.0,669.0,50.0,400
2022-01-05/18:43:25,25,51.0,669.0,50.0,400
2022-01-05/18:43:27,25,51.0,669.0,50.0,400
2022-01-05/18:43:29,25,51.0,669.0,50.0,400
2022-01-05/18:43:31,25,51.0,669.0,50.0,400
2022-01-05/18:43:33,25,51.0,669.0,50.0,400
2022-01-05/18:43:35,25,51.0,669.0,50.0,400
2022-01-05/18:43:38,25,51.0,669.0,50.0,400
2022-01-05/18:43:40,25,51.0,669.0,50.0,400
2022-01-05/18:43:42,25,51.0,669.0,50.0,400
2022-01-05/18:43:44,25,51.0,669.0,50.0,400
2022-01-05/18:43:46,25,51.0,669.0,50.0,400
2022-01-05/18:43:48,25,51.0,669.0,50.0,400
2022-01-05/18:43:50,25,51.0,669.0,50.0,400
2022-01-05/18:43:52,25,51.0,669.0,50.0,400
2022-01-05/18:43:55,25,51.0,669.0,50.0,400
2022-01-05/18:43:57,25,51.0,669.0,50.0,400
2022-01-05/18:43:59,25,51.0,669.0,50.0,400
2022-01-05/18:44:01,25,51.0,669.0,50.0,400
2022-01-05/18:44:03,25,51.0,669.0,50.0,400
