time,tempce,luftfeucht,co2,laut,hell
2022-01-06/18:28:09,23.15,997.6,1135.0,23.568,213.3
2022-01-06/18:28:10,23.15,997.6,1135.0,23.568,214.2
2022-01-06/18:28:11,23.15,997.6,1135.0,23.568,214.2
2022-01-06/18:28:12,23.15,997.6,1135.0,23.568,214.2
2022-01-06/18:28:13,23.15,997.6,1135.0,23.568,214.2
2022-01-06/18:28:15,23.18,997.6,1147.0,23.616,214.2
2022-01-06/18:28:16,23.18,997.6,1147.0,23.616,214.2
2022-01-06/18:28:17,23.18,997.6,1147.0,23.616,214.2
2022-01-06/18:28:18,23.18,997.6,1147.0,23.616,214.2
2022-01-06/18:28:19,23.18,997.6,1147.0,23.616,214.2
2022-01-06/18:28:21,23.18,997.6,1147.0,23.736,214.2
2022-01-06/18:28:22,23.18,997.6,1147.0,23.736,214.2
2022-01-06/18:28:23,23.18,997.6,1147.0,23.736,214.2
2022-01-06/18:28:24,23.18,997.6,1147.0,23.736,214.0
