time,tempce,luftdruck,co2,laut,hell
2022-02-22/18:06:49,23.9,992.0,2053.0,66.0,3.4
2022-02-22/18:06:50,23.9,992.0,2053.0,65.0,4.2
2022-02-22/18:06:52,23.9,992.0,2053.0,65.0,4.2
2022-02-22/18:06:53,23.9,992.0,2053.0,67.0,4.1
2022-02-22/18:06:54,23.9,992.0,2053.0,67.0,4.2
2022-02-22/18:06:55,23.9,992.0,2039.0,59.0,4.2
2022-02-22/18:06:56,23.9,992.0,2039.0,59.0,4.2
2022-02-22/18:06:57,23.9,992.0,2039.0,66.0,4.2
2022-02-22/18:06:58,23.9,992.0,2039.0,66.0,4.2
2022-02-22/18:06:59,23.9,992.0,2039.0,66.0,4.2
2022-02-22/18:07:00,23.9,992.0,2039.0,66.0,4.2
2022-02-22/18:07:01,23.9,992.0,2039.0,66.0,4.2
2022-02-22/18:07:02,23.9,992.0,2039.0,66.0,4.2
2022-02-22/18:07:04,23.9,992.0,2039.0,66.0,4.2
2022-02-22/18:07:05,23.9,992.0,2039.0,66.0,4.2
2022-02-22/18:07:06,23.9,992.0,2039.0,66.0,3.9
