time,tempce,luftfeucht,co2,laut,hell
2022-01-06/17:37:10,23.08,997.3,1181.0,23.808,212.6
2022-01-06/17:37:11,23.08,997.3,1181.0,23.808,213.3
2022-01-06/17:37:12,23.08,997.3,1181.0,23.808,213.3
2022-01-06/17:37:13,23.08,997.3,1181.0,23.904,213.3
2022-01-06/17:37:14,23.08,997.3,1181.0,23.904,213.3
2022-01-06/17:37:15,23.08,997.3,1181.0,23.904,213.3
2022-01-06/17:37:17,23.08,997.3,1181.0,23.904,213.3
2022-01-06/17:37:18,23.08,997.3,1181.0,23.904,213.3
2022-01-06/17:37:19,23.09,997.3,1186.0,24.024,213.3
2022-01-06/17:37:20,23.09,997.3,1186.0,24.024,213.3
2022-01-06/17:37:21,23.09,997.3,1186.0,24.024,213.3
2022-01-06/17:37:23,23.09,997.3,1186.0,24.024,213.3
2022-01-06/17:37:24,23.09,997.3,1186.0,24.024,213.3
2022-01-06/17:37:25,23.09,997.3,1186.0,23.76,213.3
2022-01-06/17:37:26,23.09,997.3,1186.0,23.76,213.3
2022-01-06/17:37:27,23.09,997.3,1186.0,23.76,213.3
2022-01-06/17:37:28,23.09,997.3,1186.0,23.76,213.3
2022-01-06/17:37:30,23.09,997.3,1186.0,23.76,213.3
2022-01-06/17:37:31,23.08,997.3,1185.0,23.784,213.3
2022-01-06/17:37:32,23.08,997.3,1185.0,23.784,213.3
2022-01-06/17:37:33,23.08,997.3,1185.0,23.784,213.3
2022-01-06/17:37:34,23.08,997.3,1185.0,23.784,213.3
2022-01-06/17:37:35,23.08,997.3,1185.0,23.784,213.3
2022-01-06/17:37:37,23.08,997.3,1185.0,23.688,213.4
