time,tempce,luftdruck,co2,laut,hell
2022-02-22/16:39:04,22.1,993.0,1454.0,63.0,17.5
2022-02-22/16:39:05,22.2,993.0,1476.0,55.0,17.5
2022-02-22/16:39:06,22.2,993.0,1476.0,55.0,17.5
2022-02-22/16:39:07,22.2,993.0,1476.0,66.0,17.5
2022-02-22/16:39:08,22.2,993.0,1476.0,66.0,17.5
2022-02-22/16:39:09,22.2,993.0,1476.0,66.0,17.5
2022-02-22/16:39:10,22.2,993.0,1476.0,66.0,17.9
2022-02-22/16:39:11,22.2,993.0,1476.0,66.0,18.3
2022-02-22/16:39:12,22.2,993.0,1476.0,66.0,18.3
2022-02-22/16:39:13,22.2,993.0,1476.0,66.0,18.3
2022-02-22/16:39:14,22.2,993.0,1476.0,66.0,18.3
2022-02-22/16:39:16,22.2,993.0,1476.0,66.0,18.3
2022-02-22/16:39:17,22.2,993.0,1476.0,66.0,19.0
2022-02-22/16:39:18,22.3,993.0,1492.0,63.0,19.2
2022-02-22/16:39:19,22.3,993.0,1492.0,63.0,19.2
