time,tempce,luftdruck,co2,laut,hell
2022-02-10/16:58:18,22.4,995.0,1328.0,66.0,186.8
2022-02-10/16:58:19,22.4,995.0,1328.0,66.0,187.5
2022-02-10/16:58:20,22.4,995.0,1328.0,66.0,187.5
2022-02-10/16:58:22,22.4,995.0,1328.0,66.0,187.5
2022-02-10/16:58:23,22.4,995.0,1328.0,66.0,187.5
2022-02-10/16:58:24,22.4,995.0,1328.0,66.0,187.5
2022-02-10/16:58:25,22.4,995.0,1328.0,65.0,187.5
2022-02-10/16:58:26,22.4,995.0,1328.0,65.0,187.5
2022-02-10/16:58:27,22.4,995.0,1328.0,66.0,187.5
2022-02-10/16:58:28,22.4,995.0,1328.0,66.0,187.5
2022-02-10/16:58:29,22.4,995.0,1341.0,55.0,187.5
2022-02-10/16:58:30,22.4,995.0,1341.0,55.0,187.5
2022-02-10/16:58:31,22.4,995.0,1341.0,66.0,187.5
2022-02-10/16:58:33,22.4,995.0,1341.0,66.0,187.5
2022-02-10/16:58:34,22.4,995.0,1341.0,66.0,187.5
2022-02-10/16:58:35,22.4,995.0,1341.0,66.0,187.5
2022-02-10/16:58:36,22.4,995.0,1341.0,66.0,187.5
2022-02-10/16:58:37,22.4,995.0,1341.0,66.0,187.5
2022-02-10/16:58:38,22.4,995.0,1341.0,66.0,187.5
2022-02-10/16:58:39,22.4,995.0,1341.0,66.0,187.5
2022-02-10/16:58:40,22.4,995.0,1341.0,66.0,187.5
2022-02-10/16:58:41,22.4,995.0,1341.0,66.0,187.5
2022-02-10/16:58:42,22.4,995.0,1341.0,66.0,187.5
2022-02-10/16:58:43,22.4,995.0,1341.0,66.0,187.5
2022-02-10/16:58:45,22.4,995.0,1349.0,56.0,187.5
2022-02-10/16:58:46,22.4,995.0,1349.0,56.0,187.5
2022-02-10/16:58:47,22.4,995.0,1349.0,66.0,187.5
2022-02-10/16:58:48,22.4,995.0,1349.0,66.0,187.5
2022-02-10/16:58:49,22.4,995.0,1349.0,66.0,187.5
2022-02-10/16:58:50,22.4,995.0,1349.0,66.0,187.5
2022-02-10/16:58:51,22.4,995.0,1349.0,65.0,187.5
2022-02-10/16:58:52,22.4,995.0,1349.0,65.0,187.5
2022-02-10/16:58:53,22.4,995.0,1349.0,65.0,187.5
2022-02-10/16:58:54,22.4,995.0,1349.0,65.0,187.5
2022-02-10/16:58:55,22.4,995.0,1349.0,66.0,187.5
2022-02-10/16:58:57,22.4,995.0,1349.0,66.0,187.0
