time,tempce,luftdruck,co2,laut,hell
2022-02-23/15:46:37,23.2,1002.0,1668.0,65.0,82.3
2022-02-23/15:46:38,23.2,1002.0,1668.0,65.0,81.7
2022-02-23/15:46:39,23.2,1002.0,1668.0,65.0,81.2
2022-02-23/15:46:40,23.2,1002.0,1668.0,65.0,80.80001
2022-02-23/15:46:41,23.2,1002.0,1668.0,65.0,80.80001
2022-02-23/15:46:42,23.2,1002.0,1668.0,65.0,80.0
2022-02-23/15:46:43,23.2,1002.0,1668.0,65.0,79.8
2022-02-23/15:46:45,23.2,1002.0,1668.0,66.0,79.2
2022-02-23/15:46:46,23.2,1002.0,1668.0,66.0,78.9
2022-02-23/15:46:47,23.2,1002.0,1668.0,65.0,79.5
2022-02-23/15:46:48,23.2,1002.0,1668.0,65.0,80.0
2022-02-23/15:46:49,23.2,1002.0,1666.0,54.0,80.2
2022-02-23/15:46:50,23.2,1002.0,1666.0,54.0,80.0
2022-02-23/15:46:51,23.2,1002.0,1666.0,65.0,79.4
2022-02-23/15:46:52,23.2,1002.0,1666.0,65.0,79.4
2022-02-23/15:46:53,23.2,1002.0,1666.0,65.0,79.6
2022-02-23/15:46:54,23.2,1002.0,1666.0,65.0,80.1
2022-02-23/15:46:55,23.2,1002.0,1666.0,65.0,80.80001
2022-02-23/15:46:57,23.2,1002.0,1666.0,65.0,81.1
2022-02-23/15:46:58,23.2,1002.0,1666.0,65.0,81.6
2022-02-23/15:46:59,23.2,1002.0,1666.0,65.0,81.7
2022-02-23/15:47:00,23.2,1002.0,1666.0,65.0,81.7
2022-02-23/15:47:01,23.2,1002.0,1666.0,65.0,82.0
2022-02-23/15:47:02,23.2,1002.0,1666.0,62.0,82.80001
2022-02-23/15:47:03,23.2,1002.0,1666.0,62.0,83.8
2022-02-23/15:47:04,23.2,1002.0,1670.0,59.0,83.9
2022-02-23/15:47:05,23.2,1002.0,1670.0,59.0,83.9
2022-02-23/15:47:06,23.2,1002.0,1670.0,65.0,82.80001
2022-02-23/15:47:08,23.2,1002.0,1670.0,65.0,82.0
2022-02-23/15:47:09,23.2,1002.0,1670.0,65.0,80.9
2022-02-23/15:47:10,23.2,1002.0,1670.0,65.0,79.5
2022-02-23/15:47:11,23.2,1002.0,1670.0,66.0,77.8
2022-02-23/15:47:12,23.2,1002.0,1670.0,66.0,77.4
2022-02-23/15:47:13,23.2,1002.0,1670.0,65.0,76.9
2022-02-23/15:47:14,23.2,1002.0,1670.0,65.0,76.9
2022-02-23/15:47:15,23.2,1002.0,1670.0,65.0,76.6
2022-02-23/15:47:16,23.2,1002.0,1670.0,65.0,75.8
2022-02-23/15:47:17,23.2,1002.0,1675.0,63.0,75.8
2022-02-23/15:47:19,23.2,1002.0,1675.0,63.0,75.2
2022-02-23/15:47:20,23.2,1002.0,1675.0,56.0,75.8
2022-02-23/15:47:21,23.2,1002.0,1675.0,56.0,75.5
2022-02-23/15:47:22,23.2,1002.0,1675.0,65.0,75.2
2022-02-23/15:47:23,23.2,1002.0,1675.0,65.0,75.0
2022-02-23/15:47:24,23.2,1002.0,1675.0,65.0,75.4
2022-02-23/15:47:25,23.2,1002.0,1675.0,65.0,75.2
2022-02-23/15:47:26,23.2,1002.0,1675.0,65.0,75.0
2022-02-23/15:47:27,23.2,1002.0,1675.0,65.0,75.1
2022-02-23/15:47:28,23.2,1002.0,1675.0,65.0,75.2
2022-02-23/15:47:29,23.2,1002.0,1675.0,65.0,75.6
2022-02-23/15:47:31,23.2,1002.0,1675.0,65.0,75.6
2022-02-23/15:47:32,23.2,1002.0,1675.0,65.0,75.8
2022-02-23/15:47:33,23.3,1002.0,1672.0,53.0,75.5
2022-02-23/15:47:34,23.3,1002.0,1672.0,53.0,75.3
2022-02-23/15:47:35,23.3,1002.0,1672.0,64.0,75.3
2022-02-23/15:47:36,23.3,1002.0,1672.0,64.0,75.8
2022-02-23/15:47:37,23.3,1002.0,1672.0,65.0,75.8
2022-02-23/15:47:38,23.3,1002.0,1672.0,65.0,76.2
2022-02-23/15:47:39,23.3,1002.0,1672.0,66.0,76.6
2022-02-23/15:47:40,23.3,1002.0,1672.0,66.0,76.5
2022-02-23/15:47:41,23.3,1002.0,1672.0,65.0,76.6
2022-02-23/15:47:43,23.3,1002.0,1672.0,65.0,77.0
2022-02-23/15:47:44,23.3,1002.0,1672.0,64.0,77.8
2022-02-23/15:47:45,23.3,1002.0,1672.0,64.0,78.6
2022-02-23/15:47:46,23.3,1002.0,1672.0,65.0,79.7
2022-02-23/15:47:47,23.3,1002.0,1672.0,65.0,80.0
2022-02-23/15:47:48,23.3,1002.0,1668.0,55.0,80.4
2022-02-23/15:47:49,23.3,1002.0,1668.0,55.0,78.3
2022-02-23/15:47:50,23.3,1002.0,1668.0,65.0,80.5
2022-02-23/15:47:51,23.3,1002.0,1668.0,65.0,80.5
2022-02-23/15:47:52,23.3,1002.0,1668.0,64.0,80.0
2022-02-23/15:47:53,23.3,1002.0,1668.0,64.0,80.0
2022-02-23/15:47:55,23.3,1002.0,1668.0,65.0,78.9
2022-02-23/15:47:56,23.3,1002.0,1668.0,65.0,78.3
2022-02-23/15:47:57,23.3,1002.0,1668.0,65.0,78.0
2022-02-23/15:47:58,23.3,1002.0,1668.0,65.0,76.9
2022-02-23/15:47:59,23.3,1002.0,1668.0,56.0,77.4
2022-02-23/15:48:00,23.3,1002.0,1668.0,56.0,77.9
2022-02-23/15:48:01,23.3,1002.0,1668.0,63.0,77.7
2022-02-23/15:48:02,23.3,1002.0,1668.0,63.0,78.3
2022-02-23/15:48:03,23.3,1002.0,1673.0,54.0,78.4
2022-02-23/15:48:04,23.3,1002.0,1673.0,54.0,79.2
2022-02-23/15:48:06,23.3,1002.0,1673.0,65.0,79.2
2022-02-23/15:48:07,23.3,1002.0,1673.0,65.0,78.6
2022-02-23/15:48:08,23.3,1002.0,1673.0,65.0,79.4
2022-02-23/15:48:09,23.3,1002.0,1673.0,65.0,80.6
2022-02-23/15:48:10,23.3,1002.0,1673.0,60.0,82.2
2022-02-23/15:48:11,23.3,1002.0,1673.0,60.0,83.5
2022-02-23/15:48:12,23.3,1002.0,1673.0,65.0,84.40001
2022-02-23/15:48:13,23.3,1002.0,1673.0,65.0,84.8
2022-02-23/15:48:14,23.3,1002.0,1673.0,65.0,85.0
2022-02-23/15:48:15,23.3,1002.0,1673.0,65.0,85.0
2022-02-23/15:48:16,23.3,1002.0,1673.0,65.0,85.4
2022-02-23/15:48:18,23.3,1002.0,1673.0,65.0,85.4
2022-02-23/15:48:19,23.2,1002.0,1689.0,56.0,85.1
2022-02-23/15:48:20,23.2,1002.0,1689.0,56.0,85.80001
2022-02-23/15:48:21,23.2,1002.0,1689.0,65.0,85.7
2022-02-23/15:48:22,23.2,1002.0,1689.0,65.0,85.9
2022-02-23/15:48:23,23.2,1002.0,1689.0,63.0,86.1
2022-02-23/15:48:24,23.2,1002.0,1689.0,63.0,86.6
2022-02-23/15:48:25,23.2,1002.0,1689.0,65.0,85.9
2022-02-23/15:48:26,23.2,1002.0,1689.0,65.0,85.80001
2022-02-23/15:48:27,23.2,1002.0,1689.0,65.0,85.80001
2022-02-23/15:48:29,23.2,1002.0,1689.0,65.0,86.2
2022-02-23/15:48:30,23.2,1002.0,1689.0,66.0,86.1
2022-02-23/15:48:31,23.2,1002.0,1689.0,66.0,85.80001
2022-02-23/15:48:32,23.2,1002.0,1689.0,65.0,85.80001
2022-02-23/15:48:33,23.2,1002.0,1689.0,65.0,85.80001
2022-02-23/15:48:34,23.2,1002.0,1700.0,55.0,85.7
2022-02-23/15:48:35,23.2,1002.0,1700.0,55.0,85.1
2022-02-23/15:48:36,23.2,1002.0,1700.0,66.0,84.2
2022-02-23/15:48:37,23.2,1002.0,1700.0,66.0,82.6
2022-02-23/15:48:38,23.2,1002.0,1700.0,65.0,81.1
2022-02-23/15:48:39,23.2,1002.0,1700.0,65.0,79.5
2022-02-23/15:48:41,23.2,1002.0,1700.0,64.0,78.4
2022-02-23/15:48:42,23.2,1002.0,1700.0,64.0,77.8
2022-02-23/15:48:43,23.2,1002.0,1700.0,65.0,77.5
2022-02-23/15:48:44,23.2,1002.0,1700.0,65.0,78.0
2022-02-23/15:48:45,23.2,1002.0,1700.0,65.0,78.0
2022-02-23/15:48:46,23.2,1002.0,1700.0,65.0,77.7
2022-02-23/15:48:47,23.2,1002.0,1700.0,61.0,77.2
2022-02-23/15:48:48,23.2,1002.0,1700.0,61.0,76.7
2022-02-23/15:48:49,23.2,1002.0,1703.0,58.0,76.7
2022-02-23/15:48:50,23.2,1002.0,1703.0,58.0,75.9
2022-02-23/15:48:52,23.2,1002.0,1703.0,65.0,76.0
2022-02-23/15:48:53,23.2,1002.0,1703.0,65.0,75.8
2022-02-23/15:48:54,23.2,1002.0,1703.0,65.0,75.8
2022-02-23/15:48:55,23.2,1002.0,1703.0,65.0,75.8
2022-02-23/15:48:56,23.2,1002.0,1703.0,65.0,75.8
2022-02-23/15:48:57,23.2,1002.0,1703.0,65.0,76.2
2022-02-23/15:48:58,23.2,1002.0,1703.0,65.0,76.2
2022-02-23/15:48:59,23.2,1002.0,1703.0,65.0,75.5
2022-02-23/15:49:00,23.2,1002.0,1703.0,65.0,75.0
2022-02-23/15:49:01,23.2,1002.0,1703.0,65.0,76.1
2022-02-23/15:49:02,23.2,1002.0,1706.0,62.0,77.9
2022-02-23/15:49:04,23.2,1002.0,1706.0,62.0,77.5
2022-02-23/15:49:05,23.2,1002.0,1706.0,59.0,76.5
2022-02-23/15:49:06,23.2,1002.0,1706.0,59.0,75.8
2022-02-23/15:49:07,23.2,1002.0,1706.0,63.0,75.8
2022-02-23/15:49:08,23.2,1002.0,1706.0,63.0,75.8
2022-02-23/15:49:09,23.2,1002.0,1706.0,65.0,75.8
2022-02-23/15:49:10,23.2,1002.0,1706.0,65.0,74.7
2022-02-23/15:49:11,23.2,1002.0,1706.0,65.0,74.2
2022-02-23/15:49:12,23.2,1002.0,1706.0,65.0,74.1
2022-02-23/15:49:13,23.2,1002.0,1706.0,65.0,74.0
2022-02-23/15:49:15,23.2,1002.0,1706.0,65.0,74.2
2022-02-23/15:49:16,23.2,1002.0,1706.0,65.0,74.8
2022-02-23/15:49:17,23.2,1002.0,1706.0,65.0,75.0
2022-02-23/15:49:18,23.2,1002.0,1703.0,53.0,75.0
2022-02-23/15:49:19,23.2,1002.0,1703.0,53.0,75.0
2022-02-23/15:49:20,23.2,1002.0,1703.0,65.0,75.4
2022-02-23/15:49:21,23.2,1002.0,1703.0,65.0,75.2
2022-02-23/15:49:22,23.2,1002.0,1703.0,65.0,75.2
2022-02-23/15:49:23,23.2,1002.0,1703.0,65.0,75.0
2022-02-23/15:49:24,23.2,1002.0,1703.0,65.0,74.2
2022-02-23/15:49:25,23.2,1002.0,1703.0,65.0,74.2
2022-02-23/15:49:27,23.2,1002.0,1703.0,65.0,74.2
2022-02-23/15:49:28,23.2,1002.0,1703.0,65.0,74.2
2022-02-23/15:49:29,23.2,1002.0,1703.0,65.0,74.4
2022-02-23/15:49:30,23.2,1002.0,1703.0,65.0,75.8
2022-02-23/15:49:31,23.2,1002.0,1703.0,65.0,76.2
2022-02-23/15:49:32,23.2,1002.0,1703.0,65.0,77.0
2022-02-23/15:49:33,23.2,1002.0,1717.0,54.0,77.5
2022-02-23/15:49:34,23.2,1002.0,1717.0,54.0,77.9
2022-02-23/15:49:35,23.2,1002.0,1717.0,64.0,78.5
2022-02-23/15:49:36,23.2,1002.0,1717.0,64.0,80.1
2022-02-23/15:49:38,23.2,1002.0,1717.0,65.0,80.80001
2022-02-23/15:49:39,23.2,1002.0,1717.0,65.0,81.50001
2022-02-23/15:49:40,23.2,1002.0,1717.0,65.0,81.7
2022-02-23/15:49:41,23.2,1002.0,1717.0,65.0,81.90001
2022-02-23/15:49:42,23.2,1002.0,1717.0,65.0,82.5
2022-02-23/15:49:43,23.2,1002.0,1717.0,65.0,81.6
2022-02-23/15:49:44,23.2,1002.0,1717.0,65.0,81.7
2022-02-23/15:49:45,23.2,1002.0,1717.0,65.0,81.7
2022-02-23/15:49:46,23.2,1002.0,1717.0,65.0,82.6
2022-02-23/15:49:47,23.2,1002.0,1717.0,65.0,84.1
2022-02-23/15:49:48,23.3,1002.0,1706.0,54.0,84.2
2022-02-23/15:49:50,23.3,1002.0,1706.0,54.0,84.3
2022-02-23/15:49:51,23.3,1002.0,1706.0,63.0,84.90001
2022-02-23/15:49:52,23.3,1002.0,1706.0,63.0,84.2
2022-02-23/15:49:53,23.3,1002.0,1706.0,65.0,84.2
2022-02-23/15:49:54,23.3,1002.0,1706.0,65.0,84.2
2022-02-23/15:49:55,23.3,1002.0,1706.0,65.0,84.6
2022-02-23/15:49:56,23.3,1002.0,1706.0,65.0,85.0
2022-02-23/15:49:57,23.3,1002.0,1706.0,65.0,85.0
2022-02-23/15:49:58,23.3,1002.0,1706.0,65.0,85.0
2022-02-23/15:49:59,23.3,1002.0,1706.0,65.0,85.0
2022-02-23/15:50:00,23.3,1002.0,1706.0,65.0,84.40001
2022-02-23/15:50:02,23.3,1002.0,1706.0,66.0,83.9
2022-02-23/15:50:03,23.3,1002.0,1706.0,66.0,83.30001
2022-02-23/15:50:04,23.3,1002.0,1701.0,54.0,83.2
2022-02-23/15:50:05,23.3,1002.0,1701.0,54.0,81.4
2022-02-23/15:50:06,23.3,1002.0,1701.0,63.0,80.30001
2022-02-23/15:50:07,23.3,1002.0,1701.0,63.0,79.5
2022-02-23/15:50:08,23.3,1002.0,1701.0,65.0,79.2
2022-02-23/15:50:09,23.3,1002.0,1701.0,65.0,79.3
2022-02-23/15:50:10,23.3,1002.0,1701.0,65.0,79.9
2022-02-23/15:50:11,23.3,1002.0,1701.0,65.0,80.6
2022-02-23/15:50:13,23.3,1002.0,1701.0,65.0,80.7
2022-02-23/15:50:14,23.3,1002.0,1701.0,65.0,80.30001
2022-02-23/15:50:15,23.3,1002.0,1701.0,65.0,80.80001
2022-02-23/15:50:16,23.3,1002.0,1701.0,65.0,80.1
2022-02-23/15:50:17,23.3,1002.0,1701.0,65.0,79.3
2022-02-23/15:50:18,23.3,1002.0,1701.0,65.0,79.1
2022-02-23/15:50:19,23.3,1002.0,1705.0,54.0,78.3
2022-02-23/15:50:20,23.3,1002.0,1705.0,54.0,78.3
2022-02-23/15:50:21,23.3,1002.0,1705.0,60.0,78.3
2022-02-23/15:50:22,23.3,1002.0,1705.0,60.0,79.3
2022-02-23/15:50:23,23.3,1002.0,1705.0,65.0,79.7
2022-02-23/15:50:25,23.3,1002.0,1705.0,65.0,80.2
2022-02-23/15:50:26,23.3,1002.0,1705.0,65.0,80.80001
2022-02-23/15:50:27,23.3,1002.0,1705.0,65.0,80.80001
2022-02-23/15:50:28,23.3,1002.0,1705.0,65.0,80.4
2022-02-23/15:50:29,23.3,1002.0,1705.0,65.0,80.0
2022-02-23/15:50:30,23.3,1002.0,1705.0,65.0,80.0
2022-02-23/15:50:31,23.3,1002.0,1705.0,65.0,79.2
2022-02-23/15:50:32,23.3,1002.0,1701.0,62.0,80.0
2022-02-23/15:50:33,23.3,1002.0,1701.0,62.0,79.0
2022-02-23/15:50:34,23.3,1002.0,1701.0,59.0,77.8
2022-02-23/15:50:36,23.3,1002.0,1701.0,59.0,76.2
2022-02-23/15:50:37,23.3,1002.0,1701.0,65.0,76.6
2022-02-23/15:50:38,23.3,1002.0,1701.0,65.0,76.5
2022-02-23/15:50:39,23.3,1002.0,1701.0,60.0,75.8
2022-02-23/15:50:40,23.3,1002.0,1701.0,60.0,73.9
2022-02-23/15:50:41,23.3,1002.0,1701.0,65.0,75.8
2022-02-23/15:50:42,23.3,1002.0,1701.0,65.0,75.8
2022-02-23/15:50:43,23.3,1002.0,1701.0,64.0,77.4
2022-02-23/15:50:44,23.3,1002.0,1701.0,64.0,78.80001
2022-02-23/15:50:45,23.3,1002.0,1701.0,62.0,79.6
2022-02-23/15:50:46,23.3,1002.0,1701.0,62.0,80.4
2022-02-23/15:50:48,23.3,1002.0,1697.0,58.0,81.7
2022-02-23/15:50:49,23.3,1002.0,1697.0,58.0,81.8
2022-02-23/15:50:50,23.3,1002.0,1697.0,62.0,82.5
2022-02-23/15:50:51,23.3,1002.0,1697.0,62.0,82.5
2022-02-23/15:50:52,23.3,1002.0,1697.0,65.0,82.5
2022-02-23/15:50:53,23.3,1002.0,1697.0,65.0,82.5
2022-02-23/15:50:54,23.3,1002.0,1697.0,65.0,83.1
2022-02-23/15:50:55,23.3,1002.0,1697.0,65.0,83.1
