time,tempce,luftfeucht,co2,laut,hell
2022-01-08/13:47:04,17.41,988.2999,747.0,345.864,234.9
2022-01-08/13:47:05,17.41,988.2999,747.0,345.864,234.9
2022-01-08/13:47:06,17.41,988.2999,747.0,345.864,234.9
2022-01-08/13:47:07,17.41,988.2999,747.0,345.864,234.9
2022-01-08/13:47:08,17.41,988.2999,747.0,345.864,235.7
2022-01-08/13:47:09,17.41,988.2999,747.0,355.848,235.8
2022-01-08/13:47:11,17.41,988.2999,747.0,355.848,235.5
2022-01-08/13:47:12,17.41,988.2999,747.0,355.848,235.5
2022-01-08/13:47:13,17.41,988.2999,747.0,355.848,235.8
2022-01-08/13:47:14,17.41,988.2999,747.0,355.848,235.8
2022-01-08/13:47:15,17.41,988.2999,747.0,351.648,235.8
2022-01-08/13:47:16,17.41,988.2999,747.0,351.648,235.8
2022-01-08/13:47:18,17.41,988.2999,747.0,351.648,235.8
2022-01-08/13:47:19,17.41,988.2999,747.0,351.648,235.8
2022-01-08/13:47:20,17.41,988.2999,747.0,351.648,235.8
2022-01-08/13:47:21,17.6,988.2999,755.0,343.656,235.8
2022-01-08/13:47:22,17.6,988.2999,755.0,343.656,235.8
2022-01-08/13:47:23,17.6,988.2999,755.0,343.656,235.8
2022-01-08/13:47:25,17.6,988.2999,755.0,343.656,235.8
2022-01-08/13:47:26,17.6,988.2999,755.0,343.656,235.8
2022-01-08/13:47:27,17.6,988.2999,755.0,351.912,235.8
2022-01-08/13:47:28,17.6,988.2999,755.0,351.912,235.8
2022-01-08/13:47:29,17.6,988.2999,755.0,351.912,235.8
2022-01-08/13:47:31,17.6,988.2999,755.0,351.912,235.8
2022-01-08/13:47:32,17.6,988.2999,755.0,351.912,235.8
2022-01-08/13:47:33,17.78,988.2,763.0,367.104,235.7
2022-01-08/13:47:34,17.78,988.2,763.0,367.104,235.7
2022-01-08/13:47:35,17.78,988.2,763.0,367.104,235.9
2022-01-08/13:47:36,17.78,988.2,763.0,367.104,235.9
2022-01-08/13:47:38,17.78,988.2,763.0,367.104,235.9
2022-01-08/13:47:39,17.78,988.2,763.0,351.984,236.2
2022-01-08/13:47:40,17.78,988.2,763.0,351.984,235.7
2022-01-08/13:47:41,17.78,988.2,763.0,351.984,233.7
2022-01-08/13:47:42,17.78,988.2,763.0,351.984,233.1
2022-01-08/13:47:43,17.78,988.2,763.0,351.984,232.3
2022-01-08/13:47:45,17.78,988.2,763.0,346.92,232.2
2022-01-08/13:47:46,17.78,988.2,763.0,346.92,232.2
2022-01-08/13:47:47,17.78,988.2,763.0,346.92,232.2
2022-01-08/13:47:48,17.78,988.2,763.0,346.92,232.2
2022-01-08/13:47:49,17.78,988.2,763.0,346.92,232.5
2022-01-08/13:47:51,17.95,988.2999,758.0,352.8,233.0
2022-01-08/13:47:52,17.95,988.2999,758.0,352.8,233.1
2022-01-08/13:47:53,17.95,988.2999,758.0,352.8,232.6
