time,tempce,luftdruck,co2,laut,hell
2022-08-18/19:45:41,27.3,987.0,2829.0,62.0,5.0
2022-08-18/19:45:42,27.3,987.0,2829.0,62.0,5.0
2022-08-18/19:45:43,27.3,987.0,2823.0,55.0,5.0
2022-08-18/19:45:44,27.3,987.0,2823.0,55.0,5.0
2022-08-18/19:45:45,27.3,987.0,2823.0,65.0,5.0
2022-08-18/19:45:46,27.3,987.0,2823.0,65.0,5.0
2022-08-18/19:45:47,27.3,987.0,2823.0,65.0,5.0
2022-08-18/19:45:48,27.3,987.0,2823.0,65.0,5.0
2022-08-18/19:45:49,27.3,987.0,2823.0,65.0,5.0
2022-08-18/19:45:50,27.3,987.0,2823.0,65.0,5.0
2022-08-18/19:45:51,27.3,987.0,2823.0,64.0,5.0
2022-08-18/19:45:52,27.3,987.0,2823.0,64.0,5.0
2022-08-18/19:45:53,27.3,987.0,2823.0,65.0,5.0
