time,tempce,luftfeucht,co2,laut,hell
2022-01-08/15:39:02,23.53,987.9,1441.0,24.0,236.7
2022-01-08/15:39:03,23.53,987.9,1441.0,24.0,237.2
2022-01-08/15:39:05,23.53,987.9,1441.0,24.0,237.2
2022-01-08/15:39:06,23.53,987.9,1441.0,331.248,237.2
2022-01-08/15:39:07,23.53,987.9,1441.0,331.248,237.3
2022-01-08/15:39:08,23.53,987.9,1441.0,331.248,237.2
2022-01-08/15:39:09,23.53,987.9,1441.0,331.248,237.2
2022-01-08/15:39:10,23.53,987.9,1441.0,331.248,236.9
2022-01-08/15:39:12,23.58,987.9,1438.0,324.432,236.7
2022-01-08/15:39:13,23.58,987.9,1438.0,324.432,236.9
2022-01-08/15:39:14,23.58,987.9,1438.0,324.432,236.7
2022-01-08/15:39:15,23.58,987.9,1438.0,324.432,236.7
2022-01-08/15:39:16,23.58,987.9,1438.0,324.432,236.7
2022-01-08/15:39:17,23.58,987.9,1438.0,325.584,236.7
2022-01-08/15:39:19,23.58,987.9,1438.0,325.584,236.7
2022-01-08/15:39:20,23.58,987.9,1438.0,325.584,236.7
2022-01-08/15:39:21,23.58,987.9,1438.0,325.584,236.7
2022-01-08/15:39:22,23.58,987.9,1438.0,325.584,236.7
2022-01-08/15:39:23,23.59,987.9,1444.0,325.272,236.7
2022-01-08/15:39:25,23.59,987.9,1444.0,325.272,236.8
2022-01-08/15:39:26,23.59,987.9,1444.0,325.272,236.7
2022-01-08/15:39:27,23.59,987.9,1444.0,325.272,236.7
