time,tempce,luftdruck,co2,laut,hell
2022-02-23/16:11:45,23.6,1002.0,1825.0,65.0,235.8
2022-02-23/16:11:46,23.6,1002.0,1825.0,65.0,235.0
2022-02-23/16:11:48,23.6,1002.0,1825.0,65.0,235.1
2022-02-23/16:11:49,23.6,1002.0,1825.0,56.0,235.2
2022-02-23/16:11:50,23.6,1002.0,1825.0,56.0,235.0
2022-02-23/16:11:51,23.6,1002.0,1825.0,63.0,235.0
2022-02-23/16:11:52,23.6,1002.0,1825.0,63.0,233.9
2022-02-23/16:11:53,23.6,1002.0,1825.0,65.0,233.9
2022-02-23/16:11:54,23.6,1002.0,1825.0,65.0,234.2
2022-02-23/16:11:55,23.6,1002.0,1825.0,65.0,235.7
2022-02-23/16:11:56,23.6,1002.0,1825.0,65.0,234.7
2022-02-23/16:11:57,23.6,1002.0,1825.0,65.0,235.0
2022-02-23/16:11:59,23.6,1002.0,1825.0,65.0,235.0
2022-02-23/16:12:00,23.6,1002.0,1825.0,65.0,235.1
2022-02-23/16:12:01,23.6,1002.0,1825.0,65.0,235.1
2022-02-23/16:12:02,23.6,1002.0,1825.0,64.0,235.2
2022-02-23/16:12:03,23.6,1002.0,1825.0,64.0,235.0
2022-02-23/16:12:04,23.6,1002.0,1827.0,57.0,235.0
2022-02-23/16:12:05,23.6,1002.0,1827.0,57.0,235.0
2022-02-23/16:12:06,23.6,1002.0,1827.0,65.0,235.0
2022-02-23/16:12:07,23.6,1002.0,1827.0,65.0,235.6
2022-02-23/16:12:08,23.6,1002.0,1827.0,65.0,236.4
2022-02-23/16:12:09,23.6,1002.0,1827.0,65.0,236.2
2022-02-23/16:12:11,23.6,1002.0,1827.0,66.0,236.7
2022-02-23/16:12:12,23.6,1002.0,1827.0,66.0,235.2
2022-02-23/16:12:13,23.6,1002.0,1827.0,65.0,235.0
2022-02-23/16:12:14,23.6,1002.0,1827.0,65.0,235.0
2022-02-23/16:12:15,23.6,1002.0,1827.0,65.0,235.0
2022-02-23/16:12:16,23.6,1002.0,1827.0,65.0,235.0
2022-02-23/16:12:17,23.6,1002.0,1822.0,61.0,234.9
2022-02-23/16:12:18,23.6,1002.0,1822.0,61.0,235.0
2022-02-23/16:12:19,23.6,1002.0,1822.0,59.0,235.0
2022-02-23/16:12:20,23.6,1002.0,1822.0,59.0,235.0
2022-02-23/16:12:22,23.6,1002.0,1822.0,53.0,235.0
2022-02-23/16:12:23,23.6,1002.0,1822.0,53.0,235.0
2022-02-23/16:12:24,23.6,1002.0,1822.0,65.0,235.0
2022-02-23/16:12:25,23.6,1002.0,1822.0,65.0,235.0
2022-02-23/16:12:26,23.6,1002.0,1822.0,66.0,235.0
2022-02-23/16:12:27,23.6,1002.0,1822.0,66.0,235.1
2022-02-23/16:12:28,23.6,1002.0,1822.0,65.0,235.0
2022-02-23/16:12:29,23.6,1002.0,1822.0,65.0,235.0
2022-02-23/16:12:30,23.6,1002.0,1822.0,65.0,235.0
2022-02-23/16:12:31,23.6,1002.0,1822.0,65.0,235.0
2022-02-23/16:12:32,23.6,1002.0,1820.0,51.0,235.0
2022-02-23/16:12:34,23.6,1002.0,1820.0,51.0,235.0
2022-02-23/16:12:35,23.6,1002.0,1820.0,59.0,235.0
2022-02-23/16:12:36,23.6,1002.0,1820.0,59.0,235.0
2022-02-23/16:12:37,23.6,1002.0,1820.0,57.0,234.3
2022-02-23/16:12:38,23.6,1002.0,1820.0,57.0,234.6
2022-02-23/16:12:39,23.6,1002.0,1820.0,65.0,234.9
2022-02-23/16:12:40,23.6,1002.0,1820.0,65.0,234.6
2022-02-23/16:12:41,23.6,1002.0,1820.0,65.0,234.3
2022-02-23/16:12:42,23.6,1002.0,1820.0,65.0,234.5
2022-02-23/16:12:43,23.6,1002.0,1820.0,65.0,235.0
2022-02-23/16:12:45,23.6,1002.0,1820.0,65.0,235.3
2022-02-23/16:12:46,23.6,1002.0,1820.0,65.0,235.1
2022-02-23/16:12:47,23.6,1002.0,1820.0,65.0,235.0
2022-02-23/16:12:48,23.6,1002.0,1816.0,56.0,235.0
2022-02-23/16:12:49,23.6,1002.0,1816.0,56.0,235.1
2022-02-23/16:12:50,23.6,1002.0,1816.0,65.0,235.2
2022-02-23/16:12:51,23.6,1002.0,1816.0,65.0,235.0
2022-02-23/16:12:52,23.6,1002.0,1816.0,65.0,234.5
2022-02-23/16:12:53,23.6,1002.0,1816.0,65.0,234.8
2022-02-23/16:12:54,23.6,1002.0,1816.0,65.0,234.6
2022-02-23/16:12:55,23.6,1002.0,1816.0,65.0,234.5
2022-02-23/16:12:57,23.6,1002.0,1816.0,65.0,234.6
2022-02-23/16:12:58,23.6,1002.0,1816.0,65.0,234.9
2022-02-23/16:12:59,23.6,1002.0,1816.0,65.0,235.0
2022-02-23/16:13:00,23.6,1002.0,1816.0,65.0,235.1
2022-02-23/16:13:01,23.6,1002.0,1816.0,65.0,235.0
2022-02-23/16:13:02,23.6,1002.0,1816.0,65.0,235.1
2022-02-23/16:13:03,23.7,1002.0,1814.0,54.0,235.0
2022-02-23/16:13:04,23.7,1002.0,1814.0,54.0,235.0
2022-02-23/16:13:05,23.7,1002.0,1814.0,65.0,235.0
2022-02-23/16:13:06,23.7,1002.0,1814.0,65.0,235.0
2022-02-23/16:13:08,23.7,1002.0,1814.0,66.0,235.0
2022-02-23/16:13:09,23.7,1002.0,1814.0,66.0,235.0
2022-02-23/16:13:10,23.7,1002.0,1814.0,65.0,235.0
2022-02-23/16:13:11,23.7,1002.0,1814.0,65.0,235.0
2022-02-23/16:13:12,23.7,1002.0,1814.0,65.0,234.9
2022-02-23/16:13:13,23.7,1002.0,1814.0,65.0,234.4
2022-02-23/16:13:14,23.7,1002.0,1814.0,63.0,233.5
2022-02-23/16:13:15,23.7,1002.0,1814.0,63.0,234.0
2022-02-23/16:13:16,23.7,1002.0,1814.0,65.0,234.6
2022-02-23/16:13:17,23.7,1002.0,1814.0,65.0,235.0
2022-02-23/16:13:18,23.7,1002.0,1804.0,57.0,235.0
2022-02-23/16:13:20,23.7,1002.0,1804.0,57.0,235.5
2022-02-23/16:13:21,23.7,1002.0,1804.0,65.0,235.8
2022-02-23/16:13:22,23.7,1002.0,1804.0,65.0,235.5
2022-02-23/16:13:23,23.7,1002.0,1804.0,63.0,233.0
2022-02-23/16:13:24,23.7,1002.0,1804.0,63.0,235.8
2022-02-23/16:13:25,23.7,1002.0,1804.0,62.0,236.7
2022-02-23/16:13:26,23.7,1002.0,1804.0,62.0,237.3
2022-02-23/16:13:27,23.7,1002.0,1804.0,65.0,237.9
2022-02-23/16:13:28,23.7,1002.0,1804.0,65.0,238.7
2022-02-23/16:13:29,23.7,1002.0,1804.0,65.0,239.6
2022-02-23/16:13:30,23.7,1002.0,1804.0,65.0,240.1
2022-02-23/16:13:32,23.7,1002.0,1804.0,65.0,240.8
2022-02-23/16:13:33,23.7,1002.0,1804.0,65.0,241.8
2022-02-23/16:13:34,23.7,1002.0,1814.0,56.0,242.1
2022-02-23/16:13:35,23.7,1002.0,1814.0,56.0,241.7
2022-02-23/16:13:36,23.7,1002.0,1814.0,65.0,241.7
2022-02-23/16:13:37,23.7,1002.0,1814.0,65.0,241.7
2022-02-23/16:13:38,23.7,1002.0,1814.0,65.0,241.8
2022-02-23/16:13:39,23.7,1002.0,1814.0,65.0,241.7
2022-02-23/16:13:40,23.7,1002.0,1814.0,65.0,241.7
2022-02-23/16:13:41,23.7,1002.0,1814.0,65.0,241.7
2022-02-23/16:13:43,23.7,1002.0,1814.0,65.0,241.7
2022-02-23/16:13:44,23.7,1002.0,1814.0,65.0,241.7
2022-02-23/16:13:45,23.7,1002.0,1814.0,65.0,241.7
2022-02-23/16:13:46,23.7,1002.0,1814.0,65.0,241.7
2022-02-23/16:13:47,23.7,1002.0,1814.0,61.0,241.7
2022-02-23/16:13:48,23.7,1002.0,1814.0,61.0,241.7
2022-02-23/16:13:49,23.7,1002.0,1831.0,60.0,241.7
2022-02-23/16:13:50,23.7,1002.0,1831.0,60.0,241.1
2022-02-23/16:13:51,23.7,1002.0,1831.0,66.0,241.5
2022-02-23/16:13:52,23.7,1002.0,1831.0,66.0,241.5
2022-02-23/16:13:54,23.7,1002.0,1831.0,65.0,241.6
2022-02-23/16:13:55,23.7,1002.0,1831.0,65.0,241.6
2022-02-23/16:13:56,23.7,1002.0,1831.0,65.0,241.7
2022-02-23/16:13:57,23.7,1002.0,1831.0,65.0,241.7
2022-02-23/16:13:58,23.7,1002.0,1831.0,65.0,241.7
2022-02-23/16:13:59,23.7,1002.0,1831.0,65.0,241.7
2022-02-23/16:14:00,23.7,1002.0,1831.0,65.0,241.7
2022-02-23/16:14:01,23.7,1002.0,1831.0,65.0,241.4
2022-02-23/16:14:02,23.7,1002.0,1843.0,62.0,241.0
2022-02-23/16:14:03,23.7,1002.0,1843.0,62.0,240.8
2022-02-23/16:14:04,23.7,1002.0,1843.0,60.0,240.8
2022-02-23/16:14:06,23.7,1002.0,1843.0,60.0,240.3
2022-02-23/16:14:07,23.7,1002.0,1843.0,65.0,240.0
2022-02-23/16:14:08,23.7,1002.0,1843.0,65.0,239.7
2022-02-23/16:14:09,23.7,1002.0,1843.0,64.0,239.2
2022-02-23/16:14:10,23.7,1002.0,1843.0,64.0,238.4
2022-02-23/16:14:11,23.7,1002.0,1843.0,65.0,237.9
2022-02-23/16:14:12,23.7,1002.0,1843.0,65.0,236.7
2022-02-23/16:14:13,23.7,1002.0,1843.0,65.0,235.8
2022-02-23/16:14:14,23.7,1002.0,1843.0,65.0,235.7
2022-02-23/16:14:15,23.7,1002.0,1843.0,65.0,235.8
2022-02-23/16:14:16,23.7,1002.0,1843.0,65.0,235.9
2022-02-23/16:14:18,23.7,1002.0,1841.0,53.0,238.2
2022-02-23/16:14:19,23.7,1002.0,1841.0,53.0,238.4
2022-02-23/16:14:20,23.7,1002.0,1841.0,65.0,239.2
2022-02-23/16:14:21,23.7,1002.0,1841.0,65.0,239.5
2022-02-23/16:14:22,23.7,1002.0,1841.0,65.0,239.9
2022-02-23/16:14:23,23.7,1002.0,1841.0,65.0,240.5
2022-02-23/16:14:24,23.7,1002.0,1841.0,65.0,241.7
2022-02-23/16:14:25,23.7,1002.0,1841.0,65.0,241.7
2022-02-23/16:14:26,23.7,1002.0,1841.0,65.0,241.0
2022-02-23/16:14:27,23.7,1002.0,1841.0,65.0,240.8
2022-02-23/16:14:29,23.7,1002.0,1841.0,65.0,240.8
2022-02-23/16:14:30,23.7,1002.0,1841.0,65.0,241.0
2022-02-23/16:14:31,23.7,1002.0,1841.0,65.0,240.8
2022-02-23/16:14:32,23.7,1002.0,1841.0,65.0,240.6
2022-02-23/16:14:33,23.7,1002.0,1849.0,56.0,240.0
2022-02-23/16:14:34,23.7,1002.0,1849.0,56.0,239.3
2022-02-23/16:14:35,23.7,1002.0,1849.0,66.0,239.2
2022-02-23/16:14:36,23.7,1002.0,1849.0,66.0,239.2
2022-02-23/16:14:37,23.7,1002.0,1849.0,65.0,240.9
2022-02-23/16:14:38,23.7,1002.0,1849.0,65.0,241.7
2022-02-23/16:14:39,23.7,1002.0,1849.0,65.0,238.3
2022-02-23/16:14:41,23.7,1002.0,1849.0,65.0,237.9
2022-02-23/16:14:42,23.7,1002.0,1849.0,66.0,238.3
2022-02-23/16:14:43,23.7,1002.0,1849.0,66.0,241.6
2022-02-23/16:14:44,23.7,1002.0,1849.0,65.0,252.5
2022-02-23/16:14:45,23.7,1002.0,1849.0,65.0,252.5
2022-02-23/16:14:46,23.7,1002.0,1849.0,65.0,253.2
2022-02-23/16:14:47,23.7,1002.0,1849.0,65.0,241.6
2022-02-23/16:14:48,23.7,1002.0,1851.0,54.0,240.5
2022-02-23/16:14:49,23.7,1002.0,1851.0,54.0,239.6
2022-02-23/16:14:50,23.7,1002.0,1851.0,65.0,245.2
2022-02-23/16:14:52,23.7,1002.0,1851.0,65.0,253.1
2022-02-23/16:14:53,23.7,1002.0,1851.0,65.0,238.3
2022-02-23/16:14:54,23.7,1002.0,1851.0,65.0,240.8
2022-02-23/16:14:55,23.7,1002.0,1851.0,66.0,240.8
2022-02-23/16:14:56,23.7,1002.0,1851.0,66.0,240.8
2022-02-23/16:14:57,23.7,1002.0,1851.0,65.0,240.9
2022-02-23/16:14:58,23.7,1002.0,1851.0,65.0,240.9
2022-02-23/16:14:59,23.7,1002.0,1851.0,65.0,240.3
2022-02-23/16:15:00,23.7,1002.0,1851.0,65.0,240.0
2022-02-23/16:15:01,23.7,1002.0,1851.0,65.0,240.0
2022-02-23/16:15:02,23.7,1002.0,1851.0,65.0,240.0
2022-02-23/16:15:04,23.7,1002.0,1846.0,54.0,239.2
2022-02-23/16:15:05,23.7,1002.0,1846.0,54.0,236.5
2022-02-23/16:15:06,23.7,1002.0,1846.0,59.0,236.7
2022-02-23/16:15:07,23.7,1002.0,1846.0,59.0,238.2
2022-02-23/16:15:08,23.7,1002.0,1846.0,66.0,238.3
2022-02-23/16:15:09,23.7,1002.0,1846.0,66.0,238.3
2022-02-23/16:15:10,23.7,1002.0,1846.0,64.0,237.9
2022-02-23/16:15:11,23.7,1002.0,1846.0,64.0,237.5
2022-02-23/16:15:12,23.7,1002.0,1846.0,64.0,237.5
2022-02-23/16:15:13,23.7,1002.0,1846.0,64.0,237.5
2022-02-23/16:15:15,23.7,1002.0,1846.0,65.0,237.2
2022-02-23/16:15:16,23.7,1002.0,1846.0,65.0,236.7
2022-02-23/16:15:17,23.7,1002.0,1846.0,65.0,236.7
2022-02-23/16:15:18,23.7,1002.0,1846.0,65.0,236.7
2022-02-23/16:15:19,23.7,1002.0,1843.0,55.0,235.7
2022-02-23/16:15:20,23.7,1002.0,1843.0,55.0,235.4
2022-02-23/16:15:21,23.7,1002.0,1843.0,65.0,235.3
2022-02-23/16:15:22,23.7,1002.0,1843.0,65.0,235.0
2022-02-23/16:15:23,23.7,1002.0,1843.0,66.0,235.0
2022-02-23/16:15:24,23.7,1002.0,1843.0,66.0,235.0
2022-02-23/16:15:25,23.7,1002.0,1843.0,65.0,235.0
2022-02-23/16:15:27,23.7,1002.0,1843.0,65.0,235.8
2022-02-23/16:15:28,23.7,1002.0,1843.0,65.0,235.8
2022-02-23/16:15:29,23.7,1002.0,1843.0,65.0,236.0
2022-02-23/16:15:30,23.7,1002.0,1843.0,65.0,236.7
2022-02-23/16:15:31,23.7,1002.0,1843.0,65.0,236.7
2022-02-23/16:15:32,23.7,1002.0,1839.0,61.0,236.7
2022-02-23/16:15:33,23.7,1002.0,1839.0,61.0,236.7
2022-02-23/16:15:34,23.7,1002.0,1839.0,59.0,236.4
2022-02-23/16:15:35,23.7,1002.0,1839.0,59.0,235.8
2022-02-23/16:15:36,23.7,1002.0,1839.0,66.0,235.3
2022-02-23/16:15:38,23.7,1002.0,1839.0,66.0,235.1
2022-02-23/16:15:39,23.7,1002.0,1839.0,66.0,234.8
2022-02-23/16:15:40,23.7,1002.0,1839.0,66.0,234.2
2022-02-23/16:15:41,23.7,1002.0,1839.0,65.0,233.9
2022-02-23/16:15:42,23.7,1002.0,1839.0,65.0,233.3
2022-02-23/16:15:43,23.7,1002.0,1839.0,65.0,233.3
2022-02-23/16:15:44,23.7,1002.0,1839.0,65.0,233.1
2022-02-23/16:15:45,23.7,1002.0,1839.0,65.0,233.2
2022-02-23/16:15:46,23.7,1002.0,1839.0,65.0,233.3
2022-02-23/16:15:47,23.7,1002.0,1832.0,58.0,233.2
2022-02-23/16:15:48,23.7,1002.0,1832.0,58.0,232.8
2022-02-23/16:15:50,23.7,1002.0,1832.0,62.0,232.5
2022-02-23/16:15:51,23.7,1002.0,1832.0,62.0,232.3
2022-02-23/16:15:52,23.7,1002.0,1832.0,65.0,231.0
2022-02-23/16:15:53,23.7,1002.0,1832.0,65.0,232.9
2022-02-23/16:15:54,23.7,1002.0,1832.0,65.0,233.2
2022-02-23/16:15:55,23.7,1002.0,1832.0,65.0,233.3
2022-02-23/16:15:56,23.7,1002.0,1832.0,65.0,233.2
2022-02-23/16:15:57,23.7,1002.0,1832.0,65.0,233.0
2022-02-23/16:15:58,23.7,1002.0,1832.0,65.0,233.3
2022-02-23/16:15:59,23.7,1002.0,1832.0,65.0,233.3
2022-02-23/16:16:01,23.7,1002.0,1832.0,65.0,233.3
2022-02-23/16:16:02,23.7,1002.0,1832.0,65.0,233.3
2022-02-23/16:16:03,23.7,1002.0,1831.0,54.0,233.4
2022-02-23/16:16:04,23.7,1002.0,1831.0,54.0,233.4
2022-02-23/16:16:05,23.7,1002.0,1831.0,65.0,233.9
2022-02-23/16:16:06,23.7,1002.0,1831.0,65.0,234.4
2022-02-23/16:16:07,23.7,1002.0,1831.0,66.0,234.7
2022-02-23/16:16:08,23.7,1002.0,1831.0,66.0,235.0
2022-02-23/16:16:09,23.7,1002.0,1831.0,66.0,235.3
2022-02-23/16:16:10,23.7,1002.0,1831.0,66.0,235.8
2022-02-23/16:16:11,23.7,1002.0,1831.0,65.0,235.8
2022-02-23/16:16:13,23.7,1002.0,1831.0,65.0,235.8
2022-02-23/16:16:14,23.7,1002.0,1831.0,65.0,236.0
2022-02-23/16:16:15,23.7,1002.0,1831.0,65.0,237.0
2022-02-23/16:16:16,23.7,1002.0,1831.0,65.0,237.4
2022-02-23/16:16:17,23.7,1002.0,1831.0,65.0,237.5
2022-02-23/16:16:18,23.7,1002.0,1831.0,56.0,237.5
2022-02-23/16:16:19,23.7,1002.0,1831.0,56.0,237.5
2022-02-23/16:16:20,23.7,1002.0,1831.0,65.0,237.6
2022-02-23/16:16:21,23.7,1002.0,1831.0,65.0,238.1
2022-02-23/16:16:22,23.7,1002.0,1831.0,65.0,238.1
2022-02-23/16:16:23,23.7,1002.0,1831.0,65.0,238.4
2022-02-23/16:16:25,23.7,1002.0,1831.0,65.0,239.2
2022-02-23/16:16:26,23.7,1002.0,1831.0,65.0,239.2
2022-02-23/16:16:27,23.7,1002.0,1831.0,65.0,239.2
2022-02-23/16:16:28,23.7,1002.0,1831.0,65.0,239.2
2022-02-23/16:16:29,23.7,1002.0,1831.0,65.0,239.2
2022-02-23/16:16:30,23.7,1002.0,1831.0,65.0,239.6
2022-02-23/16:16:31,23.7,1002.0,1831.0,65.0,239.2
2022-02-23/16:16:32,23.7,1002.0,1831.0,65.0,239.2
2022-02-23/16:16:33,23.7,1002.0,1825.0,54.0,239.2
2022-02-23/16:16:34,23.7,1002.0,1825.0,54.0,239.4
2022-02-23/16:16:36,23.7,1002.0,1825.0,65.0,239.6
2022-02-23/16:16:37,23.7,1002.0,1825.0,65.0,239.3
2022-02-23/16:16:38,23.7,1002.0,1825.0,65.0,239.9
2022-02-23/16:16:39,23.7,1002.0,1825.0,65.0,240.0
2022-02-23/16:16:40,23.7,1002.0,1825.0,65.0,240.0
2022-02-23/16:16:41,23.7,1002.0,1825.0,65.0,240.0
2022-02-23/16:16:42,23.7,1002.0,1825.0,66.0,239.8
2022-02-23/16:16:43,23.7,1002.0,1825.0,66.0,239.9
2022-02-23/16:16:44,23.7,1002.0,1825.0,65.0,240.0
2022-02-23/16:16:45,23.7,1002.0,1825.0,65.0,237.5
2022-02-23/16:16:46,23.7,1002.0,1825.0,64.0,237.5
2022-02-23/16:16:48,23.7,1002.0,1825.0,64.0,239.2
2022-02-23/16:16:49,23.7,1002.0,1826.0,57.0,239.9
2022-02-23/16:16:50,23.7,1002.0,1826.0,57.0,240.0
2022-02-23/16:16:51,23.7,1002.0,1826.0,66.0,239.8
2022-02-23/16:16:52,23.7,1002.0,1826.0,66.0,239.3
2022-02-23/16:16:53,23.7,1002.0,1826.0,63.0,239.2
2022-02-23/16:16:54,23.7,1002.0,1826.0,63.0,239.0
2022-02-23/16:16:55,23.7,1002.0,1826.0,66.0,239.7
2022-02-23/16:16:56,23.7,1002.0,1826.0,66.0,239.7
2022-02-23/16:16:57,23.7,1002.0,1826.0,65.0,239.4
